ida_ea	name	signature	source_cpp
0x0084B760	?nglGpuUnpackVertexBuffer@@YAXPAUD3DVertexBuffer@@PAUgpuVertexFormat@@W4gpuVertexElementUsage@@IPAVVector4@math@@II@Z	void __cdecl nglGpuUnpackVertexBuffer(struct D3DVertexBuffer *,struct gpuVertexFormat *,enum gpuVertexElementUsage,unsigned int,class math::Vector4 *,unsigned int,unsigned int)	
0x0084BE60	?nglGpuPackVertexBuffer@@YAXPAUD3DVertexBuffer@@PAUgpuVertexFormat@@W4gpuVertexElementUsage@@IPBVVector4@math@@II@Z	void __cdecl nglGpuPackVertexBuffer(struct D3DVertexBuffer *,struct gpuVertexFormat *,enum gpuVertexElementUsage,unsigned int,class math::Vector4 const *,unsigned int,unsigned int)	
0x0084C5A0	?_nglGpuUnpackTriangleList@@YAIPAUD3DIndexBuffer@@PAGI@Z	unsigned int __cdecl _nglGpuUnpackTriangleList(struct D3DIndexBuffer *,unsigned short *,unsigned int)	
0x0084C620	?_nglGpuPackTriangleList@@YAXPAUD3DIndexBuffer@@PAGI@Z	void __cdecl _nglGpuPackTriangleList(struct D3DIndexBuffer *,unsigned short *,unsigned int)	
0x0084C670	?nglGpuPackIndexBuffer@@YAXPAUD3DIndexBuffer@@W4gpuPrimType@@W4gpuIndexType@@PAII@Z	void __cdecl nglGpuPackIndexBuffer(struct D3DIndexBuffer *,enum gpuPrimType,enum gpuIndexType,unsigned int *,unsigned int)	
0x0084C6C0	?nglGpuDrawSection@@YAXPAUnglMeshSection@@@Z	void __cdecl nglGpuDrawSection(struct nglMeshSection *)	
0x0084C740	?nglGpuSetBonesWorld@@YAXHPAVnglMeshNode@@PAUnglMeshSection@@@Z	void __cdecl nglGpuSetBonesWorld(int,class nglMeshNode *,struct nglMeshSection *)	
0x0084D000	?nglGpuInitShaders@@YAXXZ	void __cdecl nglGpuInitShaders(void)	
0x0084D210	?nglGpuAcquireDevice@@YAXXZ	void __cdecl nglGpuAcquireDevice(void)	
0x0084D220	?nglGpuReleaseDevice@@YAXXZ	void __cdecl nglGpuReleaseDevice(void)	
0x0084D230	?ngliListSend@@YAXXZ	void __cdecl ngliListSend(void)	
0x0084D2A0	?nglGpuUnpackIndexBuffer@@YAIPAUD3DIndexBuffer@@W4gpuPrimType@@W4gpuIndexType@@PAII@Z	unsigned int __cdecl nglGpuUnpackIndexBuffer(struct D3DIndexBuffer *,enum gpuPrimType,enum gpuIndexType,unsigned int *,unsigned int)	
0x0084D370	?nglGpuSetBonesLocal@@YAXHPAVnglMeshNode@@PAUnglMeshSection@@@Z	void __cdecl nglGpuSetBonesLocal(int,class nglMeshNode *,struct nglMeshSection *)	
