ida_ea	va	name	signature	family
0x00827B00	0x00C17000	?nslWaveBankGetAram@@YAPAXPBUnslWaveBank@@@Z	void * __cdecl nslWaveBankGetAram(struct nslWaveBank const *)	nslWaveBank.o
0x00827B20	0x00C17020	?nslWaveBankFree@@YAXPAUnslWaveBank@@@Z	void __cdecl nslWaveBankFree(struct nslWaveBank *)	nslWaveBank.o
0x00827BD0	0x00C170D0	?nslWaveLookup@@YA?AW4nslWaveID@@PBTnslWaveName@@@Z	enum nslWaveID __cdecl nslWaveLookup(union nslWaveName const *)	nslWaveBank.o
0x00827C40	0x00C17140	?nslWaveGetFile@@YA?AW4nflFileID@@W4nslWaveID@@@Z	enum nflFileID __cdecl nslWaveGetFile(enum nslWaveID)	nslWaveBank.o
0x00827C90	0x00C17190	?nslWaveBankFree@@YAXW4nslWaveBankID@@@Z	void __cdecl nslWaveBankFree(enum nslWaveBankID)	nslWaveBank.o
0x00827DC0	0x00C172C0	?nslWaveBankLookup@@YAHPBUnslWaveBank@@PBD@Z	int __cdecl nslWaveBankLookup(struct nslWaveBank const *,char const *)	nslWaveBank.o
0x00827E10	0x00C17310	?nslWaveBankLookup@@YAHPBUnslWaveBank@@I@Z	int __cdecl nslWaveBankLookup(struct nslWaveBank const *,unsigned int)	nslWaveBank.o
0x00827E40	0x00C17340	?nslWaveLookup@@YA?AW4nslWaveID@@PBD@Z	enum nslWaveID __cdecl nslWaveLookup(char const *)	nslWaveBank.o
0x00827EF0	0x00C173F0	?nslWaveLookup@@YA?AW4nslWaveID@@I@Z	enum nslWaveID __cdecl nslWaveLookup(unsigned int)	nslWaveBank.o
0x00827F80	0x00C17480	?nslUpdateBanks@@YAXXZ	void __cdecl nslUpdateBanks(void)	nslWaveBank.o
0x008281A0	0x00C176A0	?nslWaveBankLoadBlocking@@YA?AW4nslWaveBankID@@W4nflFileID@@II@Z	enum nslWaveBankID __cdecl nslWaveBankLoadBlocking(enum nflFileID,unsigned int,unsigned int)	nslWaveBank.o
