ida_ea	name	signature	source_cpp
0x00693F20	?GetXScalingForHUD@View@@YAMH@Z	float __cdecl View::GetXScalingForHUD(int)	
0x00693FA0	?GetYScalingForHUD@View@@YAMH@Z	float __cdecl View::GetYScalingForHUD(int)	
0x00694010	?GetPreviousHUDXPos@View@@YAMMHHM@Z	float __cdecl View::GetPreviousHUDXPos(float,int,int,float)	
0x00694100	?GetCurrentHUDXPos@View@@YAMMHHM@Z	float __cdecl View::GetCurrentHUDXPos(float,int,int,float)	
0x006941F0	?GetCurrentHUDYPos@View@@YAMMHHM@Z	float __cdecl View::GetCurrentHUDYPos(float,int,int,float)	
0x006942C0	?GetPreviousHUDYPos@View@@YAMMHHM@Z	float __cdecl View::GetPreviousHUDYPos(float,int,int,float)	
0x00694390	?GetCurrentXPos@View@@YAMMH@Z	float __cdecl View::GetCurrentXPos(float,int)	
0x00694400	?GetCurrentYPos@View@@YAMMH@Z	float __cdecl View::GetCurrentYPos(float,int)	
0x00694480	?HelmetController@@YAXPAVEntity@@@Z	void __cdecl HelmetController(class Entity *)	
0x00694560	?CG_Actor_DoControllers@@YAXPAVEntity@@QAH@Z	void __cdecl CG_Actor_DoControllers(class Entity *,int * const)	
0x00694580	?CG_Drone_DoControllers@@YAXPAVEntity@@QAH@Z	void __cdecl CG_Drone_DoControllers(class Entity *,int * const)	
0x006945A0	?CG_ActorSpawner@@YAXPAVEntity@@@Z	void __cdecl CG_ActorSpawner(class Entity *)	
0x00694850	?CG_ConsoleCommand@@YAHXZ	int __cdecl CG_ConsoleCommand(void)	
0x006948B0	?CG_DrawUpperRight@@YAXXZ	void __cdecl CG_DrawUpperRight(void)	
0x00695300	?CG_DrawFlashFade@@YAXXZ	void __cdecl CG_DrawFlashFade(void)	
0x006956A0	?CG_DrawGameMessages@@YAXXZ	void __cdecl CG_DrawGameMessages(void)	
0x006957A0	?CG_DrawBoldGameMessages@@YAXXZ	void __cdecl CG_DrawBoldGameMessages(void)	
0x00695850	?CG_DrawMiniConsole@@YAXXZ	void __cdecl CG_DrawMiniConsole(void)	
0x00695880	?CG_DrawSubtitles@@YAXXZ	void __cdecl CG_DrawSubtitles(void)	
0x006958B0	?CG_DrawPerformanceWarnings@@YAXXZ	void __cdecl CG_DrawPerformanceWarnings(void)	
0x00695BE0	?CG_StartShakeCamera@@YAXMHQBMMH@Z	void __cdecl CG_StartShakeCamera(float,int,float const * const,float,int)	
0x00695DA0	?CG_ShakeCamera@@YAXH@Z	void __cdecl CG_ShakeCamera(int)	
0x00695F90	?CG_DrawGameScreenFade@@YAXXZ	void __cdecl CG_DrawGameScreenFade(void)	
0x00696000	?CG_DrawPaused@@YAXXZ	void __cdecl CG_DrawPaused(void)	
0x006960D0	?CheckAndRunOverHeatBlur@@YAXXZ	void __cdecl CheckAndRunOverHeatBlur(void)	
0x00696760	?CG_DrawViewportFrames@@YAXH@Z	void __cdecl CG_DrawViewportFrames(int)	
0x00696840	?CG_FillRectGradient@@YAXMMMMPBM0H@Z	void __cdecl CG_FillRectGradient(float,float,float,float,float const *,float const *,int)	
0x006968E0	?CG_NorthDirectionChanged@@YAXXZ	void __cdecl CG_NorthDirectionChanged(void)	
0x00696910	?CG_UpdateCompPointerOrientation@@YAXXZ	void __cdecl CG_UpdateCompPointerOrientation(void)	
0x00696C20	?CG_Item@@YAXPAVEntity@@@Z	void __cdecl CG_Item(class Entity *)	
0x00696E10	?CG_DObjGetLocalTagMatrix@@YAPBUDObjSkelMat@@PAVEntity@@PAVDObj@@I@Z	struct DObjSkelMat const * __cdecl CG_DObjGetLocalTagMatrix(class Entity *,class DObj *,unsigned int)	
0x00696F30	?CG_DObjGetWorldTagMatrix@@YAHPAVEntity@@PAVDObj@@IPAUDObjSkelMat@@@Z	int __cdecl CG_DObjGetWorldTagMatrix(class Entity *,class DObj *,unsigned int,struct DObjSkelMat *)	
0x00697260	?CG_Obituary@@YAXPAVEntity@@0H_N@Z	void __cdecl CG_Obituary(class Entity *,class Entity *,int,bool)	
0x00697990	?CG_DrawInformation@@YAXXZ	void __cdecl CG_DrawInformation(void)	
0x006979F0	?CG_FreeLocalEntity@@YAXPAUlocalEntity_t@@@Z	void __cdecl CG_FreeLocalEntity(struct localEntity_t *)	
0x00697A30	?CG_AllocLocalEntity@@YAPAUlocalEntity_t@@XZ	struct localEntity_t * __cdecl CG_AllocLocalEntity(void)	
0x00697B40	?CG_CrosshairPlayer@@YA?AV?$DbLinkedHandle@VEntityHandleDb@@VEntity@@@@XZ	class DbLinkedHandle<class EntityHandleDb,class Entity> __cdecl CG_CrosshairPlayer(void)	
0x00697DE0	?CG_Shutdown@@YAXXZ	void __cdecl CG_Shutdown(void)	
0x00697E30	?CG_Respawn@@YAXXZ	void __cdecl CG_Respawn(void)	
0x00697E80	?CG_ClearObjective@@YAXPAU_objectiveInfo_t@@@Z	void __cdecl CG_ClearObjective(struct _objectiveInfo_t *)	
0x00697F10	?CG_ParseCullDist@@YAXXZ	void __cdecl CG_ParseCullDist(void)	
0x00697F40	?CG_ParseFog@@YAXXZ	void __cdecl CG_ParseFog(void)	
