ida_ea	name	signature	source_cpp
0x007CEA70	??0cdGunShaderMat@@QAE@PAUnglTexture@@@Z	public: __thiscall cdGunShaderMat::cdGunShaderMat(struct nglTexture *)	
0x007CEB00	?InitCDGunShader@@YAXXZ	void __cdecl InitCDGunShader(void)	
0x007CEB50	?ToggleCDGunShader@@YAXXZ	void __cdecl ToggleCDGunShader(void)	
0x007CEB70	?Register@cdGunShader@@UAEXXZ	public: virtual void __thiscall cdGunShader::Register(void)	
0x007CEBD0	?AddNode@cdGunShader@@UAEXPAVnglMeshNode@@PAUnglMeshSection@@PAUnglMaterial@@@Z	public: virtual void __thiscall cdGunShader::AddNode(class nglMeshNode *,struct nglMeshSection *,struct nglMaterial *)	
0x007CEC40	?Render@cdGunShaderNode@@UAEXXZ	public: virtual void __thiscall cdGunShaderNode::Render(void)	
