ida_ea	name	signature	source_cpp
0x00899700	?PortSlotToDeviceID@XBoxStorage@@SA?AW4eStatus@MemoryUnitManager@@PAHKK@Z	public: static enum MemoryUnitManager::eStatus __cdecl XBoxStorage::PortSlotToDeviceID(int *,unsigned long,unsigned long)	
0x00899730	?GetFileHandle@XBoxStorage@@SAPAXXZ	public: static void * __cdecl XBoxStorage::GetFileHandle(void)	
0x00899740	?GetGameNamePath@XBoxStorage@@SAPBDXZ	public: static char const * __cdecl XBoxStorage::GetGameNamePath(void)	
0x00899750	?ResetOverlapped@XBoxStorage@@CAXXZ	private: static void __cdecl XBoxStorage::ResetOverlapped(void)	
0x00899770	?GetAsyncService@XBoxStorage@@SAP6A?AW4eStatus@MemoryUnitManager@@XZXZ	public: static enum MemoryUnitManager::eStatus (__cdecl*__cdecl XBoxStorage::GetAsyncService(void))(void)	
0x00899780	?GetDrive@XBoxStorage@@SADXZ	public: static char __cdecl XBoxStorage::GetDrive(void)	
0x00899790	?GetRoot@XBoxStorage@@SAPBDXZ	public: static char const * __cdecl XBoxStorage::GetRoot(void)	
0x008997A0	?CloseHandles@XBoxStorage@@CAXXZ	private: static void __cdecl XBoxStorage::CloseHandles(void)	
0x00899820	?Reset@XBoxStorage@@SAXXZ	public: static void __cdecl XBoxStorage::Reset(void)	
0x00899860	?ConvertError@XBoxStorage@@CA?AW4eStatus@MemoryUnitManager@@H@Z	private: static enum MemoryUnitManager::eStatus __cdecl XBoxStorage::ConvertError(int)	
0x008998A0	??0XBoxStorage@@AAE@XZ	private: __thiscall XBoxStorage::XBoxStorage(void)	
0x008998B0	??1XBoxStorage@@AAE@XZ	private: __thiscall XBoxStorage::~XBoxStorage(void)	
0x008998C0	?GetFirstDeviceID@MemoryUnitManager@@SAHXZ	public: static int __cdecl MemoryUnitManager::GetFirstDeviceID(void)	
0x008998D0	?GetLastDeviceID@MemoryUnitManager@@SAHXZ	public: static int __cdecl MemoryUnitManager::GetLastDeviceID(void)	
0x008998E0	?Delete@MemoryUnitManager@@CA?AW4eStatus@1@QBD@Z	private: static enum MemoryUnitManager::eStatus __cdecl MemoryUnitManager::Delete(char const * const)	
0x008998F0	?Format@MemoryUnitManager@@SA?AW4eStatus@1@XZ	public: static enum MemoryUnitManager::eStatus __cdecl MemoryUnitManager::Format(void)	
0x00899910	?Initialize@MemoryUnitManager@@SA?AW4eStatus@1@I@Z	public: static enum MemoryUnitManager::eStatus __cdecl MemoryUnitManager::Initialize(unsigned int)	
0x00899950	?GetAvailableMemoryUnits@MemoryUnitManager@@SAHQAH@Z	public: static int __cdecl MemoryUnitManager::GetAvailableMemoryUnits(int * const)	
0x00899A20	?GetCRC@MemoryUnitManager@@SAXPAEI0PAI@Z	public: static void __cdecl MemoryUnitManager::GetCRC(unsigned char *,unsigned int,unsigned char *,unsigned int *)	
0x00899AE0	?GetProgress@MemoryUnitManager@@SAMXZ	public: static float __cdecl MemoryUnitManager::GetProgress(void)	
0x00899B80	?BytesToBlocks@MemoryUnitManager@@SAI_K@Z	public: static unsigned int __cdecl MemoryUnitManager::BytesToBlocks(unsigned __int64)	
0x00899BA0	?DeviceIDToPortSlot@XBoxStorage@@SA?AW4eStatus@MemoryUnitManager@@HPAK0@Z	public: static enum MemoryUnitManager::eStatus __cdecl XBoxStorage::DeviceIDToPortSlot(int,unsigned long *,unsigned long *)	
0x00899C10	?MountActiveMU@XBoxStorage@@SA?AW4eStatus@MemoryUnitManager@@XZ	public: static enum MemoryUnitManager::eStatus __cdecl XBoxStorage::MountActiveMU(void)	
0x00899CA0	?UnmountActiveMU@XBoxStorage@@SA?AW4eStatus@MemoryUnitManager@@XZ	public: static enum MemoryUnitManager::eStatus __cdecl XBoxStorage::UnmountActiveMU(void)	
0x00899D00	?CreateSaveGame@XBoxStorage@@SA?AW4eStatus@MemoryUnitManager@@QBD@Z	public: static enum MemoryUnitManager::eStatus __cdecl XBoxStorage::CreateSaveGame(char const * const)	
0x00899DB0	?DeleteSaveGame@XBoxStorage@@SA?AW4eStatus@MemoryUnitManager@@QBD@Z	public: static enum MemoryUnitManager::eStatus __cdecl XBoxStorage::DeleteSaveGame(char const * const)	
0x00899E50	?OpenFile@XBoxStorage@@SA?AW4eStatus@MemoryUnitManager@@QBDH@Z	public: static enum MemoryUnitManager::eStatus __cdecl XBoxStorage::OpenFile(char const * const,int)	
0x00899F00	?AsyncWriteService@XBoxStorage@@CA?AW4eStatus@MemoryUnitManager@@XZ	private: static enum MemoryUnitManager::eStatus __cdecl XBoxStorage::AsyncWriteService(void)	
0x00899F60	?AsyncReadService@XBoxStorage@@CA?AW4eStatus@MemoryUnitManager@@XZ	private: static enum MemoryUnitManager::eStatus __cdecl XBoxStorage::AsyncReadService(void)	
0x00899FC0	?GetSectorSize@XBoxStorage@@SAHXZ	public: static int __cdecl XBoxStorage::GetSectorSize(void)	
0x00899FE0	?GetClusterSize@XBoxStorage@@SAHXZ	public: static int __cdecl XBoxStorage::GetClusterSize(void)	
0x0089A000	?GetAsyncChunk@XBoxStorage@@SAHXZ	public: static int __cdecl XBoxStorage::GetAsyncChunk(void)	
0x0089A020	?BeginAsyncWrite@XBoxStorage@@SA?AW4eStatus@MemoryUnitManager@@XZ	public: static enum MemoryUnitManager::eStatus __cdecl XBoxStorage::BeginAsyncWrite(void)	
0x0089A160	?BeginAsyncRead@XBoxStorage@@SA?AW4eStatus@MemoryUnitManager@@XZ	public: static enum MemoryUnitManager::eStatus __cdecl XBoxStorage::BeginAsyncRead(void)	
0x0089A1E0	?GetSavedGames@MemoryUnitManager@@SAHQAUSavedGame@1@@Z	public: static int __cdecl MemoryUnitManager::GetSavedGames(struct MemoryUnitManager::SavedGame * const)	
0x0089A370	?GetMemoryUnitInfo@MemoryUnitManager@@SA?AW4eStatus@1@PAUMemoryUnitInfo@1@@Z	public: static enum MemoryUnitManager::eStatus __cdecl MemoryUnitManager::GetMemoryUnitInfo(struct MemoryUnitManager::MemoryUnitInfo *)	
0x0089A470	?Save@MemoryUnitManager@@CA?AW4eStatus@1@QBDPAEH@Z	private: static enum MemoryUnitManager::eStatus __cdecl MemoryUnitManager::Save(char const * const,unsigned char *,int)	
0x0089A5B0	?Load@MemoryUnitManager@@CA?AW4eStatus@1@QBDPAEH@Z	private: static enum MemoryUnitManager::eStatus __cdecl MemoryUnitManager::Load(char const * const,unsigned char *,int)	
0x0089A730	?DeleteGame@MemoryUnitManager@@SA?AW4eStatus@1@QBD@Z	public: static enum MemoryUnitManager::eStatus __cdecl MemoryUnitManager::DeleteGame(char const * const)	
0x0089A8A0	?StartOperation@MemoryUnitManager@@CA_NXZ	private: static bool __cdecl MemoryUnitManager::StartOperation(void)	
0x0089A9A0	?GetGameSaveSize@MemoryUnitManager@@SAII@Z	public: static unsigned int __cdecl MemoryUnitManager::GetGameSaveSize(unsigned int)	
0x0089AA30	?BlocksToBytes@MemoryUnitManager@@SA_KI@Z	public: static unsigned __int64 __cdecl MemoryUnitManager::BlocksToBytes(unsigned int)	
0x0089AA50	?GetClusterSize@MemoryUnitManager@@SAIXZ	public: static unsigned int __cdecl MemoryUnitManager::GetClusterSize(void)	
0x0089AA80	?Service@MemoryUnitManager@@SA_NXZ	public: static bool __cdecl MemoryUnitManager::Service(void)	
0x0089AC00	?SaveGame@MemoryUnitManager@@SA?AW4eStatus@1@ABVContainer@1@@Z	public: static enum MemoryUnitManager::eStatus __cdecl MemoryUnitManager::SaveGame(class MemoryUnitManager::Container const &)	
0x0089ACF0	?LoadGame@MemoryUnitManager@@SA?AW4eStatus@1@ABVContainer@1@@Z	public: static enum MemoryUnitManager::eStatus __cdecl MemoryUnitManager::LoadGame(class MemoryUnitManager::Container const &)	
