index	status	map_line
1	PORTED	0002:00499700 ?PortSlotToDeviceID@XBoxStorage@@SA?AW4eStatus@MemoryUnitManager@@PAHKK@Z 00C88C00 f XboxMemoryUnit.o
2	VERIFIED	0002:00499730 ?GetFileHandle@XBoxStorage@@SAPAXXZ 00C88C30 f XboxMemoryUnit.o
3	VERIFIED	0002:00499740 ?GetGameNamePath@XBoxStorage@@SAPBDXZ 00C88C40 f XboxMemoryUnit.o
4	PORTED	0002:00499750 ?ResetOverlapped@XBoxStorage@@CAXXZ 00C88C50 f XboxMemoryUnit.o
5	VERIFIED	0002:00499770 ?GetAsyncService@XBoxStorage@@SAP6A?AW4eStatus@MemoryUnitManager@@XZXZ 00C88C70 f XboxMemoryUnit.o
6	VERIFIED	0002:00499780 ?GetDrive@XBoxStorage@@SADXZ 00C88C80 f XboxMemoryUnit.o
7	VERIFIED	0002:00499790 ?GetRoot@XBoxStorage@@SAPBDXZ 00C88C90 f XboxMemoryUnit.o
8	PORTED	0002:004997a0 ?CloseHandles@XBoxStorage@@CAXXZ 00C88CA0 f XboxMemoryUnit.o
9	VERIFIED	0002:00499820 ?Reset@XBoxStorage@@SAXXZ 00C88D20 f XboxMemoryUnit.o
10	PORTED	0002:00499860 ?ConvertError@XBoxStorage@@CA?AW4eStatus@MemoryUnitManager@@H@Z 00C88D60 f XboxMemoryUnit.o
11	VERIFIED	0002:004998a0 ??0XBoxStorage@@AAE@XZ 00C88DA0 f XboxMemoryUnit.o
12	VERIFIED	0002:004998b0 ??1XBoxStorage@@AAE@XZ 00C88DB0 f XboxMemoryUnit.o
13	VERIFIED	0002:004998c0 ?GetFirstDeviceID@MemoryUnitManager@@SAHXZ 00C88DC0 f XboxMemoryUnit.o
14	VERIFIED	0002:004998d0 ?GetLastDeviceID@MemoryUnitManager@@SAHXZ 00C88DD0 f XboxMemoryUnit.o
15	PORTED	0002:004998e0 ?Delete@MemoryUnitManager@@CA?AW4eStatus@1@QBD@Z 00C88DE0 f XboxMemoryUnit.o
16	VERIFIED	0002:004998f0 ?Format@MemoryUnitManager@@SA?AW4eStatus@1@XZ 00C88DF0 f XboxMemoryUnit.o
17	VERIFIED	0002:00499910 ?Initialize@MemoryUnitManager@@SA?AW4eStatus@1@I@Z 00C88E10 f XboxMemoryUnit.o
18	PORTED	0002:00499950 ?GetAvailableMemoryUnits@MemoryUnitManager@@SAHQAH@Z 00C88E50 f XboxMemoryUnit.o
19	VERIFIED	0002:00499a20 ?GetCRC@MemoryUnitManager@@SAXPAEI0PAI@Z 00C88F20 f XboxMemoryUnit.o
20	VERIFIED	0002:00499ae0 ?GetProgress@MemoryUnitManager@@SAMXZ 00C88FE0 f XboxMemoryUnit.o
21	VERIFIED	0002:00499b80 ?BytesToBlocks@MemoryUnitManager@@SAI_K@Z 00C89080 f XboxMemoryUnit.o
22	PORTED	0002:00499ba0 ?DeviceIDToPortSlot@XBoxStorage@@SA?AW4eStatus@MemoryUnitManager@@HPAK0@Z 00C890A0 f XboxMemoryUnit.o
23	VERIFIED	0002:00499c10 ?MountActiveMU@XBoxStorage@@SA?AW4eStatus@MemoryUnitManager@@XZ 00C89110 f XboxMemoryUnit.o
24	VERIFIED	0002:00499ca0 ?UnmountActiveMU@XBoxStorage@@SA?AW4eStatus@MemoryUnitManager@@XZ 00C891A0 f XboxMemoryUnit.o
25	PORTED	0002:00499d00 ?CreateSaveGame@XBoxStorage@@SA?AW4eStatus@MemoryUnitManager@@QBD@Z 00C89200 f XboxMemoryUnit.o
26	PORTED	0002:00499db0 ?DeleteSaveGame@XBoxStorage@@SA?AW4eStatus@MemoryUnitManager@@QBD@Z 00C892B0 f XboxMemoryUnit.o
27	PORTED	0002:00499e50 ?OpenFile@XBoxStorage@@SA?AW4eStatus@MemoryUnitManager@@QBDH@Z 00C89350 f XboxMemoryUnit.o
28	PORTED	0002:00499f00 ?AsyncWriteService@XBoxStorage@@CA?AW4eStatus@MemoryUnitManager@@XZ 00C89400 f XboxMemoryUnit.o
29	PORTED	0002:00499f60 ?AsyncReadService@XBoxStorage@@CA?AW4eStatus@MemoryUnitManager@@XZ 00C89460 f XboxMemoryUnit.o
30	VERIFIED	0002:00499fc0 ?GetSectorSize@XBoxStorage@@SAHXZ 00C894C0 f XboxMemoryUnit.o
31	VERIFIED	0002:00499fe0 ?GetClusterSize@XBoxStorage@@SAHXZ 00C894E0 f XboxMemoryUnit.o
32	VERIFIED	0002:0049a000 ?GetAsyncChunk@XBoxStorage@@SAHXZ 00C89500 f XboxMemoryUnit.o
33	VERIFIED	0002:0049a020 ?BeginAsyncWrite@XBoxStorage@@SA?AW4eStatus@MemoryUnitManager@@XZ 00C89520 f XboxMemoryUnit.o
34	VERIFIED	0002:0049a160 ?BeginAsyncRead@XBoxStorage@@SA?AW4eStatus@MemoryUnitManager@@XZ 00C89660 f XboxMemoryUnit.o
35	PORTED	0002:0049a1e0 ?GetSavedGames@MemoryUnitManager@@SAHQAUSavedGame@1@@Z 00C896E0 f XboxMemoryUnit.o
36	VERIFIED	0002:0049a370 ?GetMemoryUnitInfo@MemoryUnitManager@@SA?AW4eStatus@1@PAUMemoryUnitInfo@1@@Z 00C89870 f XboxMemoryUnit.o
37	PORTED	0002:0049a470 ?Save@MemoryUnitManager@@CA?AW4eStatus@1@QBDPAEH@Z 00C89970 f XboxMemoryUnit.o
38	PORTED	0002:0049a5b0 ?Load@MemoryUnitManager@@CA?AW4eStatus@1@QBDPAEH@Z 00C89AB0 f XboxMemoryUnit.o
39	PORTED	0002:0049a730 ?DeleteGame@MemoryUnitManager@@SA?AW4eStatus@1@QBD@Z 00C89C30 f XboxMemoryUnit.o
40	VERIFIED	0002:0049a8a0 ?StartOperation@MemoryUnitManager@@CA_NXZ 00C89DA0 f XboxMemoryUnit.o
41	VERIFIED	0002:0049a9a0 ?GetGameSaveSize@MemoryUnitManager@@SAII@Z 00C89EA0 f XboxMemoryUnit.o
42	VERIFIED	0002:0049aa30 ?BlocksToBytes@MemoryUnitManager@@SA_KI@Z 00C89F30 f XboxMemoryUnit.o
43	VERIFIED	0002:0049aa50 ?GetClusterSize@MemoryUnitManager@@SAIXZ 00C89F50 f XboxMemoryUnit.o
44	VERIFIED	0002:0049aa80 ?Service@MemoryUnitManager@@SA_NXZ 00C89F80 f XboxMemoryUnit.o
45	PORTED	0002:0049ac00 ?SaveGame@MemoryUnitManager@@SA?AW4eStatus@1@ABVContainer@1@@Z 00C8A100 f XboxMemoryUnit.o
46	PORTED	0002:0049acf0 ?LoadGame@MemoryUnitManager@@SA?AW4eStatus@1@ABVContainer@1@@Z 00C8A1F0 f XboxMemoryUnit.o
