index	status	map_line
1	PORTED	0002:00378570 ?SetRankedGame@MultiplayerMgr@@QAEX_N@Z 00B67A70 f i mp_xbox.o
2	VERIFIED	0002:00378580 ??0JoinGameMenu@@QAE@PAVFEMenuSystem@@@Z 00B67A80 f mp_xbox.o
3	VERIFIED	0002:003785c0 ?OnActivate@JoinGameMenu@@UAEXXZ 00B67AC0 f mp_xbox.o
4	VERIFIED	0002:003786c0 ?Draw@JoinGameMenu@@UAEXXZ 00B67BC0 f mp_xbox.o
5	VERIFIED	0002:003786e0 ?Update@JoinGameMenu@@UAEXM@Z 00B67BE0 f mp_xbox.o
6	VERIFIED	0002:00378910 ?Select@JoinGameMenu@@UAEXH@Z 00B67E10 f mp_xbox.o
7	VERIFIED	0002:00378920 ?OnTriangle@JoinGameMenu@@UAEXH@Z 00B67E20 f mp_xbox.o
8	VERIFIED	0002:00378930 ?SetPanelFile@JoinGameMenu@@UAEXPAVPanelFile@@@Z 00B67E30 f mp_xbox.o
9	VERIFIED	0002:003789d0 ?Me@JoinGameMenu@@SAPAV1@XZ 00B67ED0 f mp_xbox.o
10	VERIFIED	0002:003789e0 ?Draw@MPMainMenuXBox@@UAEXXZ 00B67EE0 f mp_xbox.o
11	PORTED	0002:00378a10 ?OnXBoxLive@MPMainMenuXBox@@IAEXH@Z 00B67F10 f mp_xbox.o
12	PORTED	0002:00378ae0 ?OnSplitScreen@MPMainMenuXBox@@IAEXXZ 00B67FE0 f mp_xbox.o
13	PORTED	0002:00378af0 ?OnSystemLinkXBox@MPMainMenuXBox@@IAEXXZ 00B67FF0 f mp_xbox.o
14	PORTED	0002:00378b10 ?OnXboxLiveOptions@MPMainMenuXBox@@IAEXXZ 00B68010 f mp_xbox.o
15	VERIFIED	0002:00378b20 ?OnOption@MPMainMenuXBox@@QAEXH@Z 00B68020 f mp_xbox.o
16	VERIFIED	0002:00378b40 ?OnTriangle@MPMainMenuXBox@@UAEXH@Z 00B68040 f mp_xbox.o
17	VERIFIED	0002:00378b60 ?Me@MPMainMenuXBox@@SAPAV1@XZ 00B68060 f mp_xbox.o
18	VERIFIED	0002:00378b70 ?OnDown@MPMainMenuXBox@@UAEXH@Z 00B68070 f mp_xbox.o
19	VERIFIED	0002:00378bc0 ?OnUp@MPMainMenuXBox@@UAEXH@Z 00B680C0 f mp_xbox.o
