ida_ea	name	signature	source_cpp
0x0082ECE0	??0nvlAFMVMovie@@QAE@XZ	public: __thiscall nvlAFMVMovie::nvlAFMVMovie(void)	
0x0082ED60	??1nvlAFMVMovie@@UAE@XZ	public: virtual __thiscall nvlAFMVMovie::~nvlAFMVMovie(void)	
0x0082ED80	?InitMovie@nvlAFMVMovie@@UAE?AW4nvlResult@@XZ	public: virtual enum nvlResult __thiscall nvlAFMVMovie::InitMovie(void)	
0x0082EDF0	?ParseHeader@nvlAFMVMovie@@QAE?AW4nvlResult@@W4nflFileID@@_NHH@Z	public: enum nvlResult __thiscall nvlAFMVMovie::ParseHeader(enum nflFileID,bool,int,int)	
0x0082EFA0	?ProcessUserDataChunk@nvlAFMVMovie@@IAEX_N@Z	protected: void __thiscall nvlAFMVMovie::ProcessUserDataChunk(bool)	
0x0082F010	?GetIntraCoefB14@nvlAFMVMovie@@IAEXQBG@Z	protected: void __thiscall nvlAFMVMovie::GetIntraCoefB14(unsigned short const * const)	
0x0082F2C0	?GetIntraCoefB15@nvlAFMVMovie@@IAEXQBG@Z	protected: void __thiscall nvlAFMVMovie::GetIntraCoefB15(unsigned short const * const)	
0x0082F540	?GetNonIntraCoef@nvlAFMVMovie@@IAEHQBG@Z	protected: int __thiscall nvlAFMVMovie::GetNonIntraCoef(unsigned short const * const)	
0x0082F810	?DoMotionFrame@nvlAFMVMovie@@IAEXQAUafmv_motion_t@@QBQ6AXPAEPBEHH@Z@Z	protected: void __thiscall nvlAFMVMovie::DoMotionFrame(struct afmv_motion_t * const,void (__cdecl*const * const)(unsigned char *,unsigned char const *,int,int))	
0x0082FA20	?DoMotionField@nvlAFMVMovie@@IAEXQAUafmv_motion_t@@QBQ6AXPAEPBEHH@Z@Z	protected: void __thiscall nvlAFMVMovie::DoMotionField(struct afmv_motion_t * const,void (__cdecl*const * const)(unsigned char *,unsigned char const *,int,int))	
0x0082FE70	?DoMotionDualP@nvlAFMVMovie@@IAEXQAUafmv_motion_t@@QBQ6AXPAEPBEHH@Z@Z	protected: void __thiscall nvlAFMVMovie::DoMotionDualP(struct afmv_motion_t * const,void (__cdecl*const * const)(unsigned char *,unsigned char const *,int,int))	
0x00830440	?DoMotionSame@nvlAFMVMovie@@IAEXQAUafmv_motion_t@@QBQ6AXPAEPBEHH@Z@Z	protected: void __thiscall nvlAFMVMovie::DoMotionSame(struct afmv_motion_t * const,void (__cdecl*const * const)(unsigned char *,unsigned char const *,int,int))	
0x00830580	?DoMotionCopy@nvlAFMVMovie@@IAEXQAUafmv_motion_t@@QBQ6AXPAEPBEHH@Z@Z	protected: void __thiscall nvlAFMVMovie::DoMotionCopy(struct afmv_motion_t * const,void (__cdecl*const * const)(unsigned char *,unsigned char const *,int,int))	
0x00830630	?DecodeSlice@nvlAFMVMovie@@IAEHXZ	protected: int __thiscall nvlAFMVMovie::DecodeSlice(void)	
0x00830FF0	?DecodeFrame@nvlAFMVMovie@@UAE?AW4nvlFrameState@@XZ	public: virtual enum nvlFrameState __thiscall nvlAFMVMovie::DecodeFrame(void)	
