ida_ea	name	signature	source_cpp
0x00809AB0	?ModifyEmitCountByChance@?A0x7195c61f@@YAMMM@Z	float __cdecl `anonymous namespace'::ModifyEmitCountByChance(float,float)	
0x00809B40	??0apsSourceAction@@QAE@XZ	public: __thiscall apsSourceAction::apsSourceAction(void)	
0x00809B60	??0apsSourceAction@@IAE@HHI@Z	protected: __thiscall apsSourceAction::apsSourceAction(int,int,unsigned int)	
0x00809B90	??0apsBurstAction@@QAE@XZ	public: __thiscall apsBurstAction::apsBurstAction(void)	
0x00809BB0	??0apsRandomSpawnAction@@QAE@XZ	public: __thiscall apsRandomSpawnAction::apsRandomSpawnAction(void)	
0x00809BD0	??0apsLifetimeAction@@QAE@XZ	public: __thiscall apsLifetimeAction::apsLifetimeAction(void)	
0x00809BF0	?Act@apsLifetimeAction@@UAEXPAE0AAVapsGroup@@AAVapsEffect@@MM@Z	public: virtual void __thiscall apsLifetimeAction::Act(unsigned char *,unsigned char *,class apsGroup &,class apsEffect &,float,float)	
0x00809CA0	?FadeOutParticle@?A0x7195c61f@@YAXABVapsGroup@@PAEPAMMM@Z	void __cdecl `anonymous namespace'::FadeOutParticle(class apsGroup const &,unsigned char *,float *,float,float)	
0x00809CE0	??0apsAlphaFadeAction@@QAE@XZ	public: __thiscall apsAlphaFadeAction::apsAlphaFadeAction(void)	
0x00809D00	??0apsAlphaFadeInOutAction@@QAE@XZ	public: __thiscall apsAlphaFadeInOutAction::apsAlphaFadeInOutAction(void)	
0x00809D20	??0apsRandomAlphaFadeInOutAction@@QAE@XZ	public: __thiscall apsRandomAlphaFadeInOutAction::apsRandomAlphaFadeInOutAction(void)	
0x00809D40	??0apsLinearScaleAction@@QAE@XZ	public: __thiscall apsLinearScaleAction::apsLinearScaleAction(void)	
0x00809D60	??0apsLinearScaleAction@@IAE@HHI@Z	protected: __thiscall apsLinearScaleAction::apsLinearScaleAction(int,int,unsigned int)	
0x00809D90	?Act@apsLinearScaleAction@@UAEXPAE0AAVapsGroup@@AAVapsEffect@@MM@Z	public: virtual void __thiscall apsLinearScaleAction::Act(unsigned char *,unsigned char *,class apsGroup &,class apsEffect &,float,float)	
0x00809E10	??0apsLinearScaleSyncAction@@QAE@XZ	public: __thiscall apsLinearScaleSyncAction::apsLinearScaleSyncAction(void)	
0x00809E30	??0apsExponentialScaleAction@@QAE@XZ	public: __thiscall apsExponentialScaleAction::apsExponentialScaleAction(void)	
0x00809E50	??0apsLinearScaleWidthAction@@QAE@XZ	public: __thiscall apsLinearScaleWidthAction::apsLinearScaleWidthAction(void)	
0x00809E70	??0apsExponentialScaleWidthAction@@QAE@XZ	public: __thiscall apsExponentialScaleWidthAction::apsExponentialScaleWidthAction(void)	
0x00809E90	??0apsLinearScaleHeightAction@@QAE@XZ	public: __thiscall apsLinearScaleHeightAction::apsLinearScaleHeightAction(void)	
0x00809EB0	??0apsExponentialScaleHeightAction@@QAE@XZ	public: __thiscall apsExponentialScaleHeightAction::apsExponentialScaleHeightAction(void)	
0x00809ED0	??0apsMoveAction@@QAE@XZ	public: __thiscall apsMoveAction::apsMoveAction(void)	
0x00809EF0	?Act@apsMoveAction@@UAEXPAE0AAVapsGroup@@AAVapsEffect@@MM@Z	public: virtual void __thiscall apsMoveAction::Act(unsigned char *,unsigned char *,class apsGroup &,class apsEffect &,float,float)	
0x0080A0C0	??0apsObjectMoveAction@@QAE@XZ	public: __thiscall apsObjectMoveAction::apsObjectMoveAction(void)	
0x0080A0E0	?Act@apsObjectMoveAction@@UAEXPAE0AAVapsGroup@@AAVapsEffect@@MM@Z	public: virtual void __thiscall apsObjectMoveAction::Act(unsigned char *,unsigned char *,class apsGroup &,class apsEffect &,float,float)	
0x0080A400	??0apsPositionMoveAction@@QAE@XZ	public: __thiscall apsPositionMoveAction::apsPositionMoveAction(void)	
0x0080A420	?Act@apsPositionMoveAction@@UAEXPAE0AAVapsGroup@@AAVapsEffect@@MM@Z	public: virtual void __thiscall apsPositionMoveAction::Act(unsigned char *,unsigned char *,class apsGroup &,class apsEffect &,float,float)	
0x0080A550	??0apsMoveAtFixedVelocityAction@@QAE@XZ	public: __thiscall apsMoveAtFixedVelocityAction::apsMoveAtFixedVelocityAction(void)	
0x0080A570	??0apsForceAction@@QAE@XZ	public: __thiscall apsForceAction::apsForceAction(void)	
0x0080A590	??0apsColorShiftAction@@QAE@XZ	public: __thiscall apsColorShiftAction::apsColorShiftAction(void)	
0x0080A5B0	??0apsVelocityDragAction@@QAE@XZ	public: __thiscall apsVelocityDragAction::apsVelocityDragAction(void)	
0x0080A5D0	??0apsAngularVelocityDragAction@@QAE@XZ	public: __thiscall apsAngularVelocityDragAction::apsAngularVelocityDragAction(void)	
0x0080A5F0	??0apsVectorAngularVelocityDragAction@@QAE@XZ	public: __thiscall apsVectorAngularVelocityDragAction::apsVectorAngularVelocityDragAction(void)	
0x0080A610	??0apsWorldPlaneReflectionAction@@QAE@XZ	public: __thiscall apsWorldPlaneReflectionAction::apsWorldPlaneReflectionAction(void)	
0x0080A630	??0apsUVAFrameAnimAction@@QAE@XZ	public: __thiscall apsUVAFrameAnimAction::apsUVAFrameAnimAction(void)	
0x0080A650	??0apsAngleTrackVelocityAction@@QAE@XZ	public: __thiscall apsAngleTrackVelocityAction::apsAngleTrackVelocityAction(void)	
0x0080A670	?apsAngleTrackMeshOrientation@@YAXPAE0AAVapsGroup@@AAVapsEffect@@M@Z	void __cdecl apsAngleTrackMeshOrientation(unsigned char *,unsigned char *,class apsGroup &,class apsEffect &,float)	
0x0080A830	?Act@apsAngleTrackVelocityAction@@UAEXPAE0AAVapsGroup@@AAVapsEffect@@MM@Z	public: virtual void __thiscall apsAngleTrackVelocityAction::Act(unsigned char *,unsigned char *,class apsGroup &,class apsEffect &,float,float)	
0x0080AB00	??0apsAngleTrackElementXAction@@QAE@XZ	public: __thiscall apsAngleTrackElementXAction::apsAngleTrackElementXAction(void)	
0x0080AB20	??0apsAngleTrackElementYAction@@QAE@XZ	public: __thiscall apsAngleTrackElementYAction::apsAngleTrackElementYAction(void)	
0x0080AB40	??0apsAngleTrackElementZAction@@QAE@XZ	public: __thiscall apsAngleTrackElementZAction::apsAngleTrackElementZAction(void)	
0x0080AB60	??0apsPointAttractorAction@@QAE@XZ	public: __thiscall apsPointAttractorAction::apsPointAttractorAction(void)	
0x0080AB80	??0apsLineAttractorAction@@QAE@XZ	public: __thiscall apsLineAttractorAction::apsLineAttractorAction(void)	
0x0080ABA0	??0apsDecayLineAttractorAction@@QAE@XZ	public: __thiscall apsDecayLineAttractorAction::apsDecayLineAttractorAction(void)	
0x0080ABC0	??0apsKappaTauAction@@QAE@XZ	public: __thiscall apsKappaTauAction::apsKappaTauAction(void)	
0x0080ABE0	??0apsSpawnAction@@QAE@XZ	public: __thiscall apsSpawnAction::apsSpawnAction(void)	
0x0080AC00	?CalculateOrientation@?A0x7195c61f@@YAXAAVMat43@math@@ABVDir3@3@@Z	void __cdecl `anonymous namespace'::CalculateOrientation(class math::Mat43 &,class math::Dir3 const &)	
0x0080ADA0	?OrientIdentity@?A0x7195c61f@@YAXAAVMat43@math@@PBUPacked@Dir3@3@1@Z	void __cdecl `anonymous namespace'::OrientIdentity(class math::Mat43 &,struct math::Dir3::Packed const *,struct math::Dir3::Packed const *)	
0x0080ADC0	?OrientParentVelocity@?A0x7195c61f@@YAXAAVMat43@math@@PBUPacked@Dir3@3@1@Z	void __cdecl `anonymous namespace'::OrientParentVelocity(class math::Mat43 &,struct math::Dir3::Packed const *,struct math::Dir3::Packed const *)	
0x0080AE80	?OrientCollisionReflect@?A0x7195c61f@@YAXAAVMat43@math@@PBUPacked@Dir3@3@1@Z	void __cdecl `anonymous namespace'::OrientCollisionReflect(class math::Mat43 &,struct math::Dir3::Packed const *,struct math::Dir3::Packed const *)	
0x0080AFD0	?OrientRandom@?A0x7195c61f@@YAXAAVMat43@math@@PBUPacked@Dir3@3@1@Z	void __cdecl `anonymous namespace'::OrientRandom(class math::Mat43 &,struct math::Dir3::Packed const *,struct math::Dir3::Packed const *)	
0x0080B100	??0apsSpawnOnDeathAction@@QAE@XZ	public: __thiscall apsSpawnOnDeathAction::apsSpawnOnDeathAction(void)	
0x0080B120	??0apsTrajectoryAction@@QAE@XZ	public: __thiscall apsTrajectoryAction::apsTrajectoryAction(void)	
0x0080B140	?CheckSplineData@@YAXPAM@Z	void __cdecl CheckSplineData(float *)	
0x0080B1C0	?GetSplineInfo@apsTrajectoryAction@@AAEIAAPAMAAM1AAVDir3@math@@2@Z	private: unsigned int __thiscall apsTrajectoryAction::GetSplineInfo(float * &,float &,float &,class math::Dir3 &,class math::Dir3 &)	
0x0080B320	??0apsEnvCollideAction@@QAE@XZ	public: __thiscall apsEnvCollideAction::apsEnvCollideAction(void)	
0x0080B340	?Act@apsEnvCollideAction@@UAEXPAE0AAVapsGroup@@AAVapsEffect@@MM@Z	public: virtual void __thiscall apsEnvCollideAction::Act(unsigned char *,unsigned char *,class apsGroup &,class apsEffect &,float,float)	
0x0080B710	?Act@apsSourceAction@@UAEXPAE0AAVapsGroup@@AAVapsEffect@@MM@Z	public: virtual void __thiscall apsSourceAction::Act(unsigned char *,unsigned char *,class apsGroup &,class apsEffect &,float,float)	
0x0080C5C0	?GetEmissionCount@apsSourceAction@@UAEHAAVapsGroup@@M@Z	public: virtual int __thiscall apsSourceAction::GetEmissionCount(class apsGroup &,float)	
0x0080C640	?GetEmissionCount@apsBurstAction@@UAEHAAVapsGroup@@M@Z	public: virtual int __thiscall apsBurstAction::GetEmissionCount(class apsGroup &,float)	
0x0080C6C0	?GetEmissionCount@apsRandomSpawnAction@@UAEHAAVapsGroup@@M@Z	public: virtual int __thiscall apsRandomSpawnAction::GetEmissionCount(class apsGroup &,float)	
0x0080C760	?Act@apsAlphaFadeAction@@UAEXPAE0AAVapsGroup@@AAVapsEffect@@MM@Z	public: virtual void __thiscall apsAlphaFadeAction::Act(unsigned char *,unsigned char *,class apsGroup &,class apsEffect &,float,float)	
0x0080C9B0	?Act@apsAlphaFadeInOutAction@@UAEXPAE0AAVapsGroup@@AAVapsEffect@@MM@Z	public: virtual void __thiscall apsAlphaFadeInOutAction::Act(unsigned char *,unsigned char *,class apsGroup &,class apsEffect &,float,float)	
0x0080CC60	?Act@apsRandomAlphaFadeInOutAction@@UAEXPAE0AAVapsGroup@@AAVapsEffect@@MM@Z	public: virtual void __thiscall apsRandomAlphaFadeInOutAction::Act(unsigned char *,unsigned char *,class apsGroup &,class apsEffect &,float,float)	
0x0080CEE0	?GetScaleAmountForFrame@apsLinearScaleAction@@EBEMAAVapsEffect@@M@Z	private: virtual float __thiscall apsLinearScaleAction::GetScaleAmountForFrame(class apsEffect &,float)const 	
0x0080CF20	?GetScaleAmountForFrame@apsLinearScaleSyncAction@@EBEMAAVapsEffect@@M@Z	private: virtual float __thiscall apsLinearScaleSyncAction::GetScaleAmountForFrame(class apsEffect &,float)const 	
0x0080CFF0	?Act@apsExponentialScaleAction@@UAEXPAE0AAVapsGroup@@AAVapsEffect@@MM@Z	public: virtual void __thiscall apsExponentialScaleAction::Act(unsigned char *,unsigned char *,class apsGroup &,class apsEffect &,float,float)	
0x0080D0B0	?Act@apsLinearScaleWidthAction@@UAEXPAE0AAVapsGroup@@AAVapsEffect@@MM@Z	public: virtual void __thiscall apsLinearScaleWidthAction::Act(unsigned char *,unsigned char *,class apsGroup &,class apsEffect &,float,float)	
0x0080D150	?Act@apsExponentialScaleWidthAction@@UAEXPAE0AAVapsGroup@@AAVapsEffect@@MM@Z	public: virtual void __thiscall apsExponentialScaleWidthAction::Act(unsigned char *,unsigned char *,class apsGroup &,class apsEffect &,float,float)	
0x0080D210	?Act@apsLinearScaleHeightAction@@UAEXPAE0AAVapsGroup@@AAVapsEffect@@MM@Z	public: virtual void __thiscall apsLinearScaleHeightAction::Act(unsigned char *,unsigned char *,class apsGroup &,class apsEffect &,float,float)	
