ida_ea	name	signature	source_cpp
0x004C5D00	?GetSTBEntry@STBManager@@QAEPBVStringTableEntry@@W4TPakId@@I@Z	public: class StringTableEntry const * __thiscall STBManager::GetSTBEntry(enum TPakId,unsigned int)	
0x004C5D50	?GetSTBEntry@STBManager@@QAEPBVStringTableEntry@@I@Z	public: class StringTableEntry const * __thiscall STBManager::GetSTBEntry(unsigned int)	
0x004C5E00	?GetSTBEntry@STBManager@@QAEPBVStringTableEntry@@PBD@Z	public: class StringTableEntry const * __thiscall STBManager::GetSTBEntry(char const *)	
0x004C5E30	?GetSTBString@STBManager@@QAEPBDPBD@Z	public: char const * __thiscall STBManager::GetSTBString(char const *)	
0x004C5EF0	?GetSTBString@STBManager@@QAEPBDI@Z	public: char const * __thiscall STBManager::GetSTBString(unsigned int)	
0x004C5F30	?GetSTBString@STBManager@@QAEPBDW4TPakId@@I@Z	public: char const * __thiscall STBManager::GetSTBString(enum TPakId,unsigned int)	
0x004C5FA0	?GetSTBFlags@STBManager@@QAE?BIPBD@Z	public: unsigned int const __thiscall STBManager::GetSTBFlags(char const *)	
0x004C5FE0	?GetSTBFlags@STBManager@@QAE?BII@Z	public: unsigned int const __thiscall STBManager::GetSTBFlags(unsigned int)	
0x004C6010	?GetSTBFlags@STBManager@@QAE?BIW4TPakId@@I@Z	public: unsigned int const __thiscall STBManager::GetSTBFlags(enum TPakId,unsigned int)	
0x004C6070	?DecodeBank@STBManager@@QAEXPBDPAEHW4TPakId@@@Z	public: void __thiscall STBManager::DecodeBank(char const *,unsigned char *,int,enum TPakId)	
0x004C6450	?GetNotify@EntityNotifySet@@QBEPAVEntityNotify@@ABVHashString@@@Z	public: class EntityNotify * __thiscall EntityNotifySet::GetNotify(class HashString const &)const 	
0x004C64D0	?AssignScriptVariable@EntityNotifySet@@QAE_NABVHashString@@PAVWaitTilOutput@@@Z	public: bool __thiscall EntityNotifySet::AssignScriptVariable(class HashString const &,class WaitTilOutput *)	
0x004C6500	?IsFinished@EntityNotifySet@@QAE_NXZ	public: bool __thiscall EntityNotifySet::IsFinished(void)	
0x004C6590	?KillEndOnThreads@EntityNotifySet@@QAEXXZ	public: void __thiscall EntityNotifySet::KillEndOnThreads(void)	
0x004C65D0	?FS_HandleForFile@@YAHH@Z	int __cdecl FS_HandleForFile(int)	
0x004C6890	?FS_BuildOSPath@@YAXPBD00QAD@Z	void __cdecl FS_BuildOSPath(char const *,char const *,char const *,char * const)	
0x004C68B0	?FS_CopyFile@@YAXPAD0@Z	void __cdecl FS_CopyFile(char *,char *)	
0x004C69B0	?FS_FileExists@@YAHPBD@Z	int __cdecl FS_FileExists(char const *)	
0x004C6A10	?FS_FOpenFileWrite@@YAHPBD@Z	int __cdecl FS_FOpenFileWrite(char const *)	
0x004C6AE0	?FS_FOpenTextFileWrite@@YAHPBD@Z	int __cdecl FS_FOpenTextFileWrite(char const *)	
0x004C6BD0	?FS_FOpenFileAppend@@YAHPBD@Z	int __cdecl FS_FOpenFileAppend(char const *)	
0x004C6CA0	?FS_FileCompare@@YAHPBD0@Z	int __cdecl FS_FileCompare(char const *,char const *)	
0x004C73B0	?FS_FOpenFileReadStream@@YAHPBDPAHH@Z	int __cdecl FS_FOpenFileReadStream(char const *,int *,int)	
0x004C73D0	?FS_FOpenFileRead@@YAHPBDPAHH@Z	int __cdecl FS_FOpenFileRead(char const *,int *,int)	
0x004C7400	?FS_TouchFile@@YAHPBD@Z	int __cdecl FS_TouchFile(char const *)	
0x004C7440	?FS_ShortOSFilePath@@YAPBDPBD@Z	char const * __cdecl FS_ShortOSFilePath(char const *)	
0x004C74F0	?FS_Read@@YAHPAXHH@Z	int __cdecl FS_Read(void *,int,int)	
0x004C75B0	?FS_Seek@@YAHHJH@Z	int __cdecl FS_Seek(int,long,int)	
0x004C78A0	?FS_ReadFile@@YAHPBDPAPAX@Z	int __cdecl FS_ReadFile(char const *,void * *)	
0x004C7B60	?FS_FreeFile@@YAXPAX@Z	void __cdecl FS_FreeFile(void *)	
0x004C7BA0	?FS_ListFilteredFiles@@YAPAPADPBD0PADPAH@Z	char * * __cdecl FS_ListFilteredFiles(char const *,char const *,char *,int *)	
0x004C7DE0	?FS_ListFiles@@YAPAPADPBD0PAH@Z	char * * __cdecl FS_ListFiles(char const *,char const *,int *)	
0x004C8090	?FS_Startup@@YAXPBD@Z	void __cdecl FS_Startup(char const *)	
0x004C8390	?FS_Restart@@YAXH@Z	void __cdecl FS_Restart(int)	
0x004C84B0	?FS_FOpenFileByMode@@YAHPBDPAHW4fsMode_t@@@Z	int __cdecl FS_FOpenFileByMode(char const *,int *,enum fsMode_t)	
0x004C85C0	?RotatePointAroundVector@@YAXQAMQBM1M@Z	void __cdecl RotatePointAroundVector(float * const,float const * const,float const * const,float)	
0x004C8BA0	?RotateAroundDirection@@YAXQAY02MM@Z	void __cdecl RotateAroundDirection(float (* const)[3],float)	
0x004C8C60	?BoxOnPlaneSide@@YA?BHQBM0PBUcplane_s@@@Z	int const __cdecl BoxOnPlaneSide(float const * const,float const * const,struct cplane_s const *)	
0x004C9060	?Com_VPrintf@@YAXPBDPAD@Z	void __cdecl Com_VPrintf(char const *,char *)	
0x004C91C0	?Com_StartupVariable@@YAXPBD@Z	void __cdecl Com_StartupVariable(char const *)	
0x004C92A0	?Com_InitJournaling@@YAXXZ	void __cdecl Com_InitJournaling(void)	
0x004C93A0	?Com_GetRealEvent@@YA?AUsysEvent_t@@XZ	struct sysEvent_t __cdecl Com_GetRealEvent(void)	
0x004C9500	?Com_GetEvent@@YA?AUsysEvent_t@@XZ	struct sysEvent_t __cdecl Com_GetEvent(void)	
0x004C9590	?Com_EventLoop@@YAHXZ	int __cdecl Com_EventLoop(void)	
0x004C9AC0	?Com_Milliseconds@@YAHXZ	int __cdecl Com_Milliseconds(void)	
0x004C9B10	?Com_PumpMessageLoop@@YAXXZ	void __cdecl Com_PumpMessageLoop(void)	
0x004C9D70	?GlobalPakLoadCallback@@YAXM@Z	void __cdecl GlobalPakLoadCallback(float)	
0x004C9E40	?Com_WriteConfigToFile@@YAXPBD@Z	void __cdecl Com_WriteConfigToFile(char const *)	
0x004C9EA0	?Com_WriteDefaultsToFile@@YAXPBD@Z	void __cdecl Com_WriteDefaultsToFile(char const *)	
0x004C9EF0	?Com_WriteConfiguration@@YAXXZ	void __cdecl Com_WriteConfiguration(void)	
0x004C9F30	?Com_WriteConfig_f@@YAXXZ	void __cdecl Com_WriteConfig_f(void)	
0x004C9FA0	?Com_WriteDefaults_f@@YAXXZ	void __cdecl Com_WriteDefaults_f(void)	
0x004CA010	?Com_ControllerWarningDialog@@YAX_NH@Z	void __cdecl Com_ControllerWarningDialog(bool,int)	
0x004CA120	?Com_CheckControllerUnplugged@@YAX_NH@Z	void __cdecl Com_CheckControllerUnplugged(bool,int)	
0x004CA240	?Com_SaveCvarsToBuffer@@YAHQAPBDHPADH@Z	int __cdecl Com_SaveCvarsToBuffer(char const * * const,int,char *,int)	
0x004CA2E0	?Com_LoadCvarsFromBuffer@@YAHQAPBDHPBD1@Z	int __cdecl Com_LoadCvarsFromBuffer(char const * * const,int,char const *,char const *)	
0x004CA470	?FS_Dir_f@@YAXXZ	void __cdecl FS_Dir_f(void)	
0x004CA530	?FS_TouchFile_f@@YAXXZ	void __cdecl FS_TouchFile_f(void)	
0x004CA590	?Cvar_VMSet@@YAXPAUvmCvar_t@@PBD@Z	void __cdecl Cvar_VMSet(struct vmCvar_t *,char const *)	
0x004CA5C0	?Cvar_Register@@YAXPAUvmCvar_t@@PBD1H@Z	void __cdecl Cvar_Register(struct vmCvar_t *,char const *,char const *,int)	
0x004CA610	?Cvar_Init@@YAXXZ	void __cdecl Cvar_Init(void)	
0x004CA630	?GetTableSet@DbTablesetMgr@@QBE?AV?$IVPointer@VDbTableSet@@@@W4TPakId@@PBD@Z	public: class IVPointer<class DbTableSet> __thiscall DbTablesetMgr::GetTableSet(enum TPakId,char const *)const 	
0x004CA660	?FrameAdvance@ActiveEffectSet@@QAEXM@Z	public: void __thiscall ActiveEffectSet::FrameAdvance(float)	
0x004CA820	?IsSoundAlreadyPlaying@EffectEventSys@@QAEHIPAVEntity@@H@Z	public: int __thiscall EffectEventSys::IsSoundAlreadyPlaying(unsigned int,class Entity *,int)	
0x004CABD0	?AdjustEffect_Scale@EffectEventSys@@QAEXVHandle@@PBDM@Z	public: void __thiscall EffectEventSys::AdjustEffect_Scale(class Handle,char const *,float)	
0x004CAC10	?FastForward@EffectEventSys@@QAEXVHandle@@M@Z	public: void __thiscall EffectEventSys::FastForward(class Handle,float)	
0x004CAC50	?PlayQueuedEffect@EffectEventSys@@QAEXVHandle@@@Z	public: void __thiscall EffectEventSys::PlayQueuedEffect(class Handle)	
0x004CAC90	?StopLoopingEffects@EffectEventSys@@QAEXVHandle@@@Z	public: void __thiscall EffectEventSys::StopLoopingEffects(class Handle)	
0x004CACD0	?IsEffectActive@EffectEventSys@@QAE_NVHandle@@@Z	public: bool __thiscall EffectEventSys::IsEffectActive(class Handle)	
0x004CAD20	?GetEffectTables@EffectEventSys@@AAEXW4TPakId@@PBD1AAV?$ae_sized_array@PBVDbTable@@$0BA@@@@Z	private: void __thiscall EffectEventSys::GetEffectTables(enum TPakId,char const *,char const *,class ae_sized_array<class DbTable const *,16> &)	
0x004CAE70	?GetEffectTables@EffectEventSys@@AAEXW4TPakId@@PBD11AAV?$ae_sized_array@PBVDbTable@@$0BA@@@@Z	private: void __thiscall EffectEventSys::GetEffectTables(enum TPakId,char const *,char const *,char const *,class ae_sized_array<class DbTable const *,16> &)	
0x004CB840	?ReleaseHandle@EffectEventSys@@QAEXPAVActiveEffectSet@@@Z	public: void __thiscall EffectEventSys::ReleaseHandle(class ActiveEffectSet *)	
0x004CB870	?ReleaseHandle@EffectEventSys@@QAEXVHandle@@@Z	public: void __thiscall EffectEventSys::ReleaseHandle(class Handle)	
0x004CB890	?EffectEventIsPlaying@@YA_NVHandle@@@Z	bool __cdecl EffectEventIsPlaying(class Handle)	
0x004CB8E0	?EffectEventAdjustEffect_Scale@@YAXVHandle@@PBDM@Z	void __cdecl EffectEventAdjustEffect_Scale(class Handle,char const *,float)	
0x004CB930	?EffectEventFF@@YAXVHandle@@M@Z	void __cdecl EffectEventFF(class Handle,float)	
0x004CB980	?EffectEventPlayQueuedEffect@@YAXVHandle@@@Z	void __cdecl EffectEventPlayQueuedEffect(class Handle)	
0x004CB9C0	?Remove@RumbleManager@@QAEXVRumbleEffectInstanceHandle@@@Z	public: void __thiscall RumbleManager::Remove(class RumbleEffectInstanceHandle)	
0x004CBAB0	?IsPlaying@RumbleManager@@QBE_NVRumbleEffectInstanceHandle@@@Z	public: bool __thiscall RumbleManager::IsPlaying(class RumbleEffectInstanceHandle)const 	
0x004CBBA0	?TimeLeft@RumbleManager@@QBEMVRumbleEffectInstanceHandle@@@Z	public: float __thiscall RumbleManager::TimeLeft(class RumbleEffectInstanceHandle)const 	
0x004CBCB0	?SetIntensity@RumbleManager@@QAEXVRumbleEffectInstanceHandle@@M@Z	public: void __thiscall RumbleManager::SetIntensity(class RumbleEffectInstanceHandle,float)	
0x004CBDB0	?SetDistance@RumbleManager@@QAEXVRumbleEffectInstanceHandle@@MMM@Z	public: void __thiscall RumbleManager::SetDistance(class RumbleEffectInstanceHandle,float,float,float)	
0x004CBDE0	?FrameAdvance@RumbleManager@@QAEXM@Z	public: void __thiscall RumbleManager::FrameAdvance(float)	
0x004CC230	?GetPosition@AbstractEffect@@QBE?AVPosition3@math@@XZ	public: class math::Position3 __thiscall AbstractEffect::GetPosition(void)const 	
0x004CC2F0	?IsFinished@AbstractEffect@@UAE_NXZ	public: virtual bool __thiscall AbstractEffect::IsFinished(void)	
0x004CC330	?GetEntityDebugString@AbstractEffect@@QBE?AVstring@Broc@@XZ	public: class Broc::string __thiscall AbstractEffect::GetEntityDebugString(void)const 	
0x004CC3F0	??1AbstractEffectSound@@UAE@XZ	public: virtual __thiscall AbstractEffectSound::~AbstractEffectSound(void)	
0x004CC4B0	?FrameAdvance@AbstractEffectSound@@UAEXM@Z	public: virtual void __thiscall AbstractEffectSound::FrameAdvance(float)	
0x004CD050	?SetPoPtr@AbstractEffectSound@@UAEXPAVMat43@math@@@Z	public: virtual void __thiscall AbstractEffectSound::SetPoPtr(class math::Mat43 *)	
0x004CD0C0	?IsQueued@AbstractEffectSound@@UBE_NXZ	public: virtual bool __thiscall AbstractEffectSound::IsQueued(void)const 	
0x004CD120	?IsFinished@AbstractEffectSound@@UAE_NXZ	public: virtual bool __thiscall AbstractEffectSound::IsFinished(void)	
0x004CD1B0	?IsLooping@AbstractEffectSound@@UBE_NXZ	public: virtual bool __thiscall AbstractEffectSound::IsLooping(void)const 	
0x004CD230	?AdjustEffect_Scale@AbstractEffectSound@@UAEXPBDM@Z	public: virtual void __thiscall AbstractEffectSound::AdjustEffect_Scale(char const *,float)	
0x004CD350	?PlayQueuedEffect@AbstractEffectSound@@UAEXXZ	public: virtual void __thiscall AbstractEffectSound::PlayQueuedEffect(void)	
0x004CD4C0	?StopEffect@AbstractEffectSound@@UAEXXZ	public: virtual void __thiscall AbstractEffectSound::StopEffect(void)	
0x004CD580	?GetDebugString@AbstractEffectSound@@UBE?AVstring@Broc@@XZ	public: virtual class Broc::string __thiscall AbstractEffectSound::GetDebugString(void)const 	
0x004CD740	?FrameAdvance@AbstractEffectParticle@@UAEXM@Z	public: virtual void __thiscall AbstractEffectParticle::FrameAdvance(float)	
0x004CDC90	?IsFinished@AbstractEffectParticle@@UAE_NXZ	public: virtual bool __thiscall AbstractEffectParticle::IsFinished(void)	
0x004CDD20	??0AbstractEffectLight@@QAE@AAUParams@0@@Z	public: __thiscall AbstractEffectLight::AbstractEffectLight(struct AbstractEffectLight::Params &)	
0x004CDEF0	?GetPositionOnEntity@AbstractEffectLight@@ABE?AVPosition3@math@@PAVEntity@@@Z	private: class math::Position3 __thiscall AbstractEffectLight::GetPositionOnEntity(class Entity *)const 	
0x004CDF50	?FrameAdvance@AbstractEffectLight@@UAEXM@Z	public: virtual void __thiscall AbstractEffectLight::FrameAdvance(float)	
0x004CE060	?IsFinished@AbstractEffectLight@@UAE_NXZ	public: virtual bool __thiscall AbstractEffectLight::IsFinished(void)	
0x004CE0B0	?GetPositionOnEntity@AbstractEffectShakeAndRumble@@ABE?AVPosition3@math@@XZ	private: class math::Position3 __thiscall AbstractEffectShakeAndRumble::GetPositionOnEntity(void)const 	
0x004CE110	?GetDistanceScale@AbstractEffectShakeAndRumble@@AAEMH@Z	private: float __thiscall AbstractEffectShakeAndRumble::GetDistanceScale(int)	
0x004CE230	?FrameAdvance@AbstractEffectShakeAndRumble@@UAEXM@Z	public: virtual void __thiscall AbstractEffectShakeAndRumble::FrameAdvance(float)	
0x004CE720	?IsFinished@AbstractEffectShakeAndRumble@@UAE_NXZ	public: virtual bool __thiscall AbstractEffectShakeAndRumble::IsFinished(void)	
