ida_ea	va	name	signature	family
0x00835910	0x00C24E10	?nglGetDebugFlagPtr@@YAPAEPBD@Z	unsigned char * __cdecl nglGetDebugFlagPtr(char const *)	ngl_debug.o
0x00835A90	0x00C24F90	?nglSetDebugFlag@@YAXPBDH@Z	void __cdecl nglSetDebugFlag(char const *,int)	ngl_debug.o
0x00835AF0	0x00C24FF0	?nglGetDebugFlag@@YAHPBD@Z	int __cdecl nglGetDebugFlag(char const *)	ngl_debug.o
0x00835B10	0x00C25010	?nglDebugInit@@YAXXZ	void __cdecl nglDebugInit(void)	ngl_debug.o
0x00835B90	0x00C25090	?nglAveragePerfInfo@@YAXI@Z	void __cdecl nglAveragePerfInfo(unsigned int)	ngl_debug.o
0x00835D40	0x00C25240	?nglProfileShaders@@YAXXZ	void __cdecl nglProfileShaders(void)	ngl_debug.o
0x00835D70	0x00C25270	?nglDestroyProfiler@@YAXXZ	void __cdecl nglDestroyProfiler(void)	ngl_debug.o
0x00835D90	0x00C25290	?nglProfileEvalShader@@YA_NPAVnglShader@@@Z	bool __cdecl nglProfileEvalShader(class nglShader *)	ngl_debug.o
0x00835DC0	0x00C252C0	?nglRenderPerfBar@@YAXXZ	void __cdecl nglRenderPerfBar(void)	ngl_debug.o
0x00836150	0x00C25650	?GetDesc@nglDebugLineNode@@UAEXPAD@Z	public: virtual void __thiscall nglDebugLineNode::GetDesc(char *)	ngl_debug.o
0x00836160	0x00C25660	?nglFlushLinesBatch@@YAXXZ	void __cdecl nglFlushLinesBatch(void)	ngl_debug.o
0x00836170	0x00C25670	?nglInitShaderProfiling@@YAXXZ	void __cdecl nglInitShaderProfiling(void)	ngl_debug.o
0x00836180	0x00C25680	??0nglDebugLineNode@@QAE@XZ	public: __thiscall nglDebugLineNode::nglDebugLineNode(void)	ngl_debug.o
0x008361B0	0x00C256B0	?nglDebugAddLine@@YAXABVPosition3@math@@0I@Z	void __cdecl nglDebugAddLine(class math::Position3 const &,class math::Position3 const &,unsigned int)	ngl_debug.o
0x00836310	0x00C25810	?nglDebugAddRay@@YAXABVPosition3@math@@0I@Z	void __cdecl nglDebugAddRay(class math::Position3 const &,class math::Position3 const &,unsigned int)	ngl_debug.o
0x00836680	0x00C25B80	?nglDebugAddAxes@@YAXABVMat43@math@@MIII@Z	void __cdecl nglDebugAddAxes(class math::Mat43 const &,float,unsigned int,unsigned int,unsigned int)	ngl_debug.o
0x00836720	0x00C25C20	?nglDebugAddBox@@YAXABVMat43@math@@ABVDiagMat33@2@I@Z	void __cdecl nglDebugAddBox(class math::Mat43 const &,class math::DiagMat33 const &,unsigned int)	ngl_debug.o
0x00837190	0x00C26690	?nglDebugAddGrid@@YAXABVMat43@math@@HHMMI@Z	void __cdecl nglDebugAddGrid(class math::Mat43 const &,int,int,float,float,unsigned int)	ngl_debug.o
0x008372F0	0x00C267F0	?nglDebugAddEllipse@@YAXABVMat43@math@@MMI@Z	void __cdecl nglDebugAddEllipse(class math::Mat43 const &,float,float,unsigned int)	ngl_debug.o
