ida_ea	name	signature	source_cpp
0x00842400	?nglGetFont@@YAPAVnglFont@@ABVtlFixedString@@@Z	class nglFont * __cdecl nglGetFont(class tlFixedString const &)	
0x00842420	?nglFontParseToken@@YAXAAPAEPAI@Z	void __cdecl nglFontParseToken(unsigned char * &,unsigned int *)	
0x008424A0	?nglFontParseToken@@YAXAAPAEPAM@Z	void __cdecl nglFontParseToken(unsigned char * &,float *)	
0x00842520	?nglFontParseToken@@YAXAAPAEPAM1@Z	void __cdecl nglFontParseToken(unsigned char * &,float *,float *)	
0x008425E0	?nglSetFontBlend@@YAXPAVnglFont@@I@Z	void __cdecl nglSetFontBlend(class nglFont *,unsigned int)	
0x008425F0	?nglSetFontMapFlags@@YAXPAVnglFont@@I@Z	void __cdecl nglSetFontMapFlags(class nglFont *,unsigned int)	
0x00842600	?nglGetFontMapFlags@@YAIPAVnglFont@@@Z	unsigned int __cdecl nglGetFontMapFlags(class nglFont *)	
0x00842610	?nglBuildStringList@@YAPAUnglStringSection@@PAVnglFont@@MMMMIPAE@Z	struct nglStringSection * __cdecl nglBuildStringList(class nglFont *,float,float,float,float,unsigned int,unsigned char *)	
0x00842910	?nglGetStringDimensions@@YAXPAVnglFont@@PBDPAI2MM@Z	void __cdecl nglGetStringDimensions(class nglFont *,char const *,unsigned int *,unsigned int *,float,float)	
0x00842BF0	?nglListAddString@@YAXPAVnglFont@@PBDMMMIMM@Z	void __cdecl nglListAddString(class nglFont *,char const *,float,float,float,unsigned int,float,float)	
0x00842CF0	?nglGetStringDimensions@@YAXPAVnglFont@@PAI1PBDZZ	void __cdecl nglGetStringDimensions(class nglFont *,unsigned int *,unsigned int *,char const *,...)	
0x00842D30	?nglGetStringDimensions@@YAXPAVnglFont@@PAI1MMPBDZZ	void __cdecl nglGetStringDimensions(class nglFont *,unsigned int *,unsigned int *,float,float,char const *,...)	
0x00842D70	?nglAPKFontLoadCallback@@YAXPAVapkFile@apk@@PAVapkFileEntry@2@PAX@Z	void __cdecl nglAPKFontLoadCallback(class apk::apkFile *,class apk::apkFileEntry *,void *)	
0x00842E40	?nglAPKFontDeleteCallback@@YAXPAVapkFile@apk@@PAVapkFileEntry@2@PAX@Z	void __cdecl nglAPKFontDeleteCallback(class apk::apkFile *,class apk::apkFileEntry *,void *)	
0x00842E80	?nglFontInit@@YAXXZ	void __cdecl nglFontInit(void)	
0x00842EE0	?nglListAddString@@YAXPAVnglFont@@MMMPBDZZ	void __cdecl nglListAddString(class nglFont *,float,float,float,char const *,...)	
0x00842F20	?nglListAddString@@YAXPAVnglFont@@MMMIPBDZZ	void __cdecl nglListAddString(class nglFont *,float,float,float,unsigned int,char const *,...)	
0x00842F70	?nglListAddString@@YAXPAVnglFont@@MMMMMPBDZZ	void __cdecl nglListAddString(class nglFont *,float,float,float,float,float,char const *,...)	
0x00842FB0	?nglListAddString@@YAXPAVnglFont@@MMMIMMPBDZZ	void __cdecl nglListAddString(class nglFont *,float,float,float,unsigned int,float,float,char const *,...)	
