ida_ea	name	signature	source_cpp
0x0071EF50	?CheckCommands@@YAXPBD@Z	void __cdecl CheckCommands(char const *)	
0x0071EFF0	?Sys_Mkdir@@YAXPBD@Z	void __cdecl Sys_Mkdir(char const *)	
0x0071F000	?Sys_Cwd@@YAPADXZ	char * __cdecl Sys_Cwd(void)	
0x0071F010	?Sys_DefaultCDPath@@YAPADXZ	char * __cdecl Sys_DefaultCDPath(void)	
0x0071F020	?Sys_DefaultBasePath@@YAPADXZ	char * __cdecl Sys_DefaultBasePath(void)	
0x0071F030	?Sys_DefaultHomePath@@YAPADXZ	char * __cdecl Sys_DefaultHomePath(void)	
0x0071F040	?Sys_DefaultInstallPath@@YAPADXZ	char * __cdecl Sys_DefaultInstallPath(void)	
0x0071F050	?Sys_ListFilteredFiles@@YAXPBDPAD1PAPADPAH@Z	void __cdecl Sys_ListFilteredFiles(char const *,char *,char *,char * *,int *)	
0x0071F1E0	?linelen@@YAHPBD@Z	int __cdecl linelen(char const *)	
0x0071F210	?ReadLine@@YAHPBDPAD@Z	int __cdecl ReadLine(char const *,char *)	
0x0071F260	?Sys_ListFiles@@YAPAPADPBD0PADPAHH@Z	char * * __cdecl Sys_ListFiles(char const *,char const *,char *,int *,int)	
0x0071F420	?Sys_FreeFileList@@YAXPAPAD@Z	void __cdecl Sys_FreeFileList(char * *)	
0x0071F460	?Sys_DirectoryHasContents@@YAHPBD@Z	int __cdecl Sys_DirectoryHasContents(char const *)	
0x0071F520	?Sys_InitStreamThread@@YAXXZ	void __cdecl Sys_InitStreamThread(void)	
0x0071F530	?Sys_ShutdownStreamThread@@YAXXZ	void __cdecl Sys_ShutdownStreamThread(void)	
0x0071F540	?Sys_BeginStreamedFile@@YAXHH@Z	void __cdecl Sys_BeginStreamedFile(int,int)	
0x0071F550	?Sys_EndStreamedFile@@YAXH@Z	void __cdecl Sys_EndStreamedFile(int)	
0x0071F560	?Sys_StreamedRead@@YAHPAXHHH@Z	int __cdecl Sys_StreamedRead(void *,int,int,int)	
0x0071F580	?Sys_StreamSeek@@YAXHHH@Z	void __cdecl Sys_StreamSeek(int,int,int)	
0x0071F590	?Sys_InitializeCriticalSection@@YAPAXXZ	void * __cdecl Sys_InitializeCriticalSection(void)	
0x0071F5A0	?Sys_EnterCriticalSection@@YAXPAX@Z	void __cdecl Sys_EnterCriticalSection(void *)	
0x0071F5B0	?Sys_LeaveCriticalSection@@YAXPAX@Z	void __cdecl Sys_LeaveCriticalSection(void *)	
0x0071F5C0	?Sys_OutOfMemError@@YAXXZ	void __cdecl Sys_OutOfMemError(void)	
0x0071F5D0	?Sys_ConfigureChecksumChanged@@YAHH@Z	int __cdecl Sys_ConfigureChecksumChanged(int)	
0x0071F5E0	?GLimp_SetGamma@@YAXQAE00@Z	void __cdecl GLimp_SetGamma(unsigned char * const,unsigned char * const,unsigned char * const)	
0x0071F5F0	_time	_time	
0x0071F600	?Sys_QueEvent@@YAXHW4sysEventType_t@@HHHPAX@Z	void __cdecl Sys_QueEvent(int,enum sysEventType_t,int,int,int,void *)	
0x0071F6C0	?Sys_LoadingKeepAlive@@YAXXZ	void __cdecl Sys_LoadingKeepAlive(void)	
0x0071F6D0	?Sys_GetEvent@@YA?AUsysEvent_t@@XZ	struct sysEvent_t __cdecl Sys_GetEvent(void)	
0x0071F760	?Sys_Init@@YAXXZ	void __cdecl Sys_Init(void)	
0x0071F790	?Sys_ShowConsole@@YAXHH@Z	void __cdecl Sys_ShowConsole(int,int)	
0x0071F7A0	??1LiveWrapper@@QAE@XZ	public: __thiscall LiveWrapper::~LiveWrapper(void)	
0x0071F840	?GetLocalPlayer@LiveWrapper@@QAEPAVLivePlayer@@K@Z	public: class LivePlayer * __thiscall LiveWrapper::GetLocalPlayer(unsigned long)	
0x0071F870	?SetNotificationFlag@LiveWrapper@@QAEXKK_N@Z	public: void __thiscall LiveWrapper::SetNotificationFlag(unsigned long,unsigned long,bool)	
0x0071F940	?GetNotificationFlag@LiveWrapper@@QAE_NKK@Z	public: bool __thiscall LiveWrapper::GetNotificationFlag(unsigned long,unsigned long)	
0x0071F970	?ToggleNotificationFlag@LiveWrapper@@QAEXKK@Z	public: void __thiscall LiveWrapper::ToggleNotificationFlag(unsigned long,unsigned long)	
0x0071F9D0	?SetSessionID@LiveWrapper@@QAEXABUXNKID@@@Z	public: void __thiscall LiveWrapper::SetSessionID(struct XNKID const &)	
0x0071FA30	?IsTalking@LiveWrapper@@QAE_NU_XUID@@K@Z	public: bool __thiscall LiveWrapper::IsTalking(struct _XUID,unsigned long)	
0x0071FAF0	?LocalChatDataReady@LiveWrapper@@MAGJKKPAX@Z	protected: virtual long __stdcall LiveWrapper::LocalChatDataReady(unsigned long,unsigned long,void *)	
0x0071FB10	?VoiceMailDataReady@LiveWrapper@@MAGJKKK@Z	protected: virtual long __stdcall LiveWrapper::VoiceMailDataReady(unsigned long,unsigned long,unsigned long)	
0x0071FB20	?VoiceMailStopped@LiveWrapper@@MAGJK@Z	protected: virtual long __stdcall LiveWrapper::VoiceMailStopped(unsigned long)	
0x0071FB30	?CalcVoicePriorities@LiveWrapper@@IAEXXZ	protected: void __thiscall LiveWrapper::CalcVoicePriorities(void)	
0x0071FDC0	?RefreshMuteList@LiveWrapper@@IAEXK@Z	protected: void __thiscall LiveWrapper::RefreshMuteList(unsigned long)	
0x0071FE20	?HandleError@LiveWrapper@@IAEJJ@Z	protected: long __thiscall LiveWrapper::HandleError(long)	
0x00720430	?Create@CSession@@QAEJXZ	public: long __thiscall CSession::Create(void)	
0x007204D0	?Close@CSession@@AAEXXZ	private: void __thiscall CSession::Close(void)	
0x00720500	?SetupAttributes@CSession@@AAEXXZ	private: void __thiscall CSession::SetupAttributes(void)	
