ida_ea	name	signature	source_cpp
0x0082A020	?nslWaveGetSourceDirectory@@YAPBDXZ	char const * __cdecl nslWaveGetSourceDirectory(void)	
0x0082A030	?nslWaveGetObjectDirectory@@YAPBDXZ	char const * __cdecl nslWaveGetObjectDirectory(void)	
0x0082A040	?nslWaveSetSourceDirectory@@YAXPBD@Z	void __cdecl nslWaveSetSourceDirectory(char const *)	
0x0082A0D0	?nslWaveSetObjectDirectory@@YAXPBD@Z	void __cdecl nslWaveSetObjectDirectory(char const *)	
0x0082A160	?nslWaveGetSourceFilename@@YAPBDPBDPADH@Z	char const * __cdecl nslWaveGetSourceFilename(char const *,char *,int)	
0x0082A1A0	?nslWaveGetObjectFilename@@YAPBDPBD0PADH@Z	char const * __cdecl nslWaveGetObjectFilename(char const *,char const *,char *,int)	
0x0082A1E0	?nslWaveInfoAlloc@@YAPAUnslWaveInfo@@XZ	struct nslWaveInfo * __cdecl nslWaveInfoAlloc(void)	
0x0082A1F0	?nslWaveInfoSize@@YAIPBUnslWaveInfo@@@Z	unsigned int __cdecl nslWaveInfoSize(struct nslWaveInfo const *)	
0x0082A220	?nslWaveAlloc@@YAPAUnslWave@@XZ	struct nslWave * __cdecl nslWaveAlloc(void)	
0x0082A250	?nslWaveInfoFree@@YAXPAUnslWaveInfo@@@Z	void __cdecl nslWaveInfoFree(struct nslWaveInfo *)	
0x0082A280	?nslWaveFree@@YAXPAUnslWave@@@Z	void __cdecl nslWaveFree(struct nslWave *)	
0x0082A300	?nslWaveSetSoundInfo@@YAXPAUnslWave@@PBUnslWaveInfo@@@Z	void __cdecl nslWaveSetSoundInfo(struct nslWave *,struct nslWaveInfo const *)	
0x0082A380	?nslWaveGetInfo@@YAPBUnslWaveInfo@@PBUnslWave@@@Z	struct nslWaveInfo const * __cdecl nslWaveGetInfo(struct nslWave const *)	
0x0082A3A0	?nslWaveInfoCopy@@YAPAUnslWaveInfo@@PBU1@@Z	struct nslWaveInfo * __cdecl nslWaveInfoCopy(struct nslWaveInfo const *)	
0x0082A440	?nslWaveCopy@@YAPAUnslWave@@PBU1@IHHQAPBD@Z	struct nslWave * __cdecl nslWaveCopy(struct nslWave const *,unsigned int,int,int,char const * * const)	
