index	status	map_line
1	PORTED	0002:00287920 ??ZDir3@math@@QAEABV01@ABVPosition3@1@@Z 00A76E20 f i cg.o
2	PORTED	0002:00287960 ?QueueSound@SoundDevice@@QAE?AV?$DbLinkedHandle@VSoundHandleDb@SoundDevice@@VSound@2@@@PBDV?$DbLinkedHandle@VEntityHandleDb@@VEntity@@@@_N@Z 00A76E60 f i cg.o
3	PORTED	0002:00287a00 ??4_objectiveInfo_t@@QAEAAU0@ABU0@@Z 00A76F00 f i cg.o
4	PORTED	0002:00287a90 ??0refdef_s@@QAE@XZ 00A76F90 f i cg.o
5	VERIFIED	0002:00287aa0 ?SetDofEffect@GlobalEffect@@QAEXHMMMM@Z 00A76FA0 f i cg.o
6	VERIFIED	0002:00287af0 ?SetShockedClient@GlobalEffect@@QAEXH@Z 00A76FF0 f i cg.o
7	VERIFIED	0002:00287b00 ?GetPrevViewPos@Camera@@QAE?AVPosition3@math@@XZ 00A77000 f i cg.o
8	VERIFIED	0002:00287bc0 ?CG_ScoresDown_f@@YAXXZ 00A770C0 f cg.o
9	VERIFIED	0002:00287c30 ?CG_InitConsoleCommands@@YAXXZ 00A77130 f cg.o
10	VERIFIED	0002:00287cb0 ?CG_DrawTimer@@YAMM@Z 00A771B0 f cg.o
11	VERIFIED	0002:00287da0 ?CG_PriorityCenterPrint@@YAXPBDMHH@Z 00A772A0 f cg.o
12	VERIFIED	0002:00287f10 ?CG_CenterPrint@@YAXPBDHH@Z 00A77410 f cg.o
13	PORTED	0002:00287f40 ?CG_GetWeapReticleZoom@@YAHPAM@Z 00A77440 f cg.o
14	PORTED	0002:00288600 ?CG_DrawFriendlyFire@@YAXXZ 00A77B00 f cg.o
15	VERIFIED	0002:00288620 ?CG_Fade@@YAXHHHHHHH@Z 00A77B20 f cg.o
16	VERIFIED	0002:00288680 ?CG_DrawVersion@@YAXXZ 00A77B80 f cg.o
17	VERIFIED	0002:00288690 ?CG_DrawDebugOverlays@@YAXXZ 00A77B90 f cg.o
18	VERIFIED	0002:002886a0 ?CG_DrawFriendOverlay@@YAXXZ 00A77BA0 f cg.o
19	VERIFIED	0002:00288790 ?CG_ResetLowHealthOverlay@@YAXH@Z 00A77C90 f cg.o
20	VERIFIED	0002:002887e0 ?CG_CalcPlayerHealth@@YAMXZ 00A77CE0 f cg.o
21	VERIFIED	0002:00288880 ?UpdateAmbientColourHelper@@YAXXZ 00A77D80 f cg.o
22	VERIFIED	0002:00288890 ?CG_AdjustFrom640@@YAXPAM000@Z 00A77D90 f cg.o
23	VERIFIED	0002:00288910 ?CG_AdjustFrom640_XYOnly@@YAXPAM0@Z 00A77E10 f cg.o
24	VERIFIED	0002:00288960 ?CG_GetCenterOfScreen@@YAXPAM0@Z 00A77E60 f cg.o
25	VERIFIED	0002:002889d0 ?CG_FillRect@@YAXMMMMPBMM@Z 00A77ED0 f cg.o
26	PORTED	0002:00288a60 ?CG_FilledBar@@YAXMMMMPBMPAM0MH@Z 00A77F60 f cg.o
27	VERIFIED	0002:00288d50 ?CG_HorizontalPercentBar@@YAXMMMMM@Z 00A78250 f cg.o
28	VERIFIED	0002:00288e20 ?CG_DrawSides@@YAXMMMMM@Z 00A78320 f cg.o
29	VERIFIED	0002:00288ee0 ?CG_DrawTopBottom@@YAXMMMMM@Z 00A783E0 f cg.o
30	PORTED	0002:00288fa0 ?CG_DrawPic@@YAXMMMMPAUnglTexture@@@Z 00A784A0 f cg.o
31	PORTED	0002:00289020 ?CG_DrawCroppedPic@@YAXMMMMMMMMPAUnglTexture@@@Z 00A78520 f cg.o
32	VERIFIED	0002:002890a0 ?CG_DrawStringExt@@YAXMMPBDPBMHHMMHH@Z 00A785A0 f cg.o
33	VERIFIED	0002:00289180 ?CG_DrawBigString@@YAXMMPBDM@Z 00A78680 f cg.o
34	VERIFIED	0002:002891f0 ?CG_DrawBigStringColor@@YAXMMPBDQBM@Z 00A786F0 f cg.o
35	VERIFIED	0002:00289240 ?CG_DrawSmallString@@YAXMMPBDM@Z 00A78740 f cg.o
36	VERIFIED	0002:002892b0 ?CG_DrawSmallStringColor@@YAXMMPBDQBM@Z 00A787B0 f cg.o
37	VERIFIED	0002:00289300 ?CG_DrawStrlen@@YAHPBD@Z 00A78800 f cg.o
38	VERIFIED	0002:00289340 ?CG_FadeColor@@YAPAMHHH@Z 00A78840 f cg.o
39	VERIFIED	0002:002893b0 ?CG_GetNorthDirection@@YAMXZ 00A788B0 f cg.o
40	PORTED	0002:002893d0 ?CG_UpdateCompassOrientation@@YAXXZ 00A788D0 f cg.o
41	VERIFIED	0002:00289680 ?CG_DebugBox@@YAXQBM00HH@Z 00A78B80 f cg.o
42	VERIFIED	0002:00289790 ?CG_LockLightingOrigin@@YAXPAVEntity@@PAUrefEntity_t@@@Z 00A78C90 f cg.o
43	VERIFIED	0002:00289910 ?CG_General@@YAXPAVEntity@@@Z 00A78E10 f cg.o
44	PORTED	0002:00289a80 ?CG_EntityEffects@@YAXPAVEntity@@@Z 00A78F80 f cg.o
45	VERIFIED	0002:00289cd0 ?CG_Missile@@YAXPAVEntity@@@Z 00A791D0 f cg.o
46	VERIFIED	0002:00289e70 ?CG_Mover@@YAXPAVEntity@@@Z 00A79370 f cg.o
47	VERIFIED	0002:00289ff0 ?CG_ScriptMover@@YAXPAVEntity@@@Z 00A794F0 f cg.o
48	VERIFIED	0002:0028a1b0 ?CG_Portal@@YAXPAVEntity@@@Z 00A796B0 f cg.o
49	PORTED	0002:0028a2e0 ?CG_SetFrameInterpolation@@YAXXZ 00A797E0 f cg.o
50	VERIFIED	0002:0028a3a0 ?CG_DObjUpdateInfo@@YAXPAVDObj@@@Z 00A798A0 f cg.o
51	VERIFIED	0002:0028a3e0 ?CG_DObjGetViewModelTagMatrix@@YAHPAVDObj@@IPAUDObjSkelMat@@@Z 00A798E0 f cg.o
52	VERIFIED	0002:0028a540 ?CG_Vehicle@@YAXPAVEntity@@@Z 00A79A40 f cg.o
