ida_ea	name	signature	source_cpp
0x0088B5B0	?verify_time_scale@@YAXPAVrigid_body_constraint@@ABVouter_time@@@Z	void __cdecl verify_time_scale(class rigid_body_constraint *,class outer_time const &)	
0x0088B650	?IPN_merge@@YAXPAVrigid_body@@0@Z	void __cdecl IPN_merge(class rigid_body *,class rigid_body *)	
0x0088B730	?IPN_verify_time_scale@@YAXPAVrigid_body@@@Z	void __cdecl IPN_verify_time_scale(class rigid_body *)	
0x0088B890	?IPN_verify_rigid_bodies@@YAXPAVrigid_body@@@Z	void __cdecl IPN_verify_rigid_bodies(class rigid_body *)	
0x0088C830	?generate_partitions_and_stuff@physics_system@@QAEXPAUlist_constraint_solver@phys_constraint_solver_multithreaded@@PAHM@Z	public: void __thiscall physics_system::generate_partitions_and_stuff(struct phys_constraint_solver_multithreaded::list_constraint_solver *,int *,float)	
0x0088D550	?get_alignment@physics_system@@SA?BHXZ	public: static int const __cdecl physics_system::get_alignment(void)	
0x0088D560	?get_buffer_size@physics_system@@SA?BHABVphys_mem_info@@@Z	public: static int const __cdecl physics_system::get_buffer_size(class phys_mem_info const &)	
0x0088D620	?time_step@physics_system@@QAEXM_N@Z	public: void __thiscall physics_system::time_step(float,bool)	
0x0088DA40	??0physics_system@@QAE@XZ	public: __thiscall physics_system::physics_system(void)	
0x0088DC70	?allocate_buffer@physics_system@@SAPAV1@ABVphys_mem_info@@AAVphys_memory_heap@@@Z	public: static class physics_system * __cdecl physics_system::allocate_buffer(class phys_mem_info const &,class phys_memory_heap &)	
0x0088DE20	?create_inst@physics_system@@SAXAAVphys_mem_info@@@Z	public: static void __cdecl physics_system::create_inst(class phys_mem_info &)	
0x0088DEC0	?frame_advance@physics_system@@QAEXM@Z	public: void __thiscall physics_system::frame_advance(float)	
0x0088E130	?free_buffer@physics_system@@SAXPAV1@@Z	public: static void __cdecl physics_system::free_buffer(class physics_system *)	
0x0088E140	?destroy_inst@physics_system@@SAXXZ	public: static void __cdecl physics_system::destroy_inst(void)	
