index	status	map_line
59	VERIFIED	0002:005288a0 ??8Broc@@YA_NABVstring@0@UHashStr@@@Z 00D17DA0 f Broc.o
60	VERIFIED	0002:005288e0 ??9Broc@@YA_NUHashStr@@ABVstring@0@@Z 00D17DE0 f Broc.o
61	VERIFIED	0002:00528920 ??9Broc@@YA_NABVstring@0@UHashStr@@@Z 00D17E20 f Broc.o
62	VERIFIED	0002:00528960 ?IS_NAN@@YA_NM@Z 00D17E60 f Broc.o
63	VERIFIED	0002:005289a0 ?ThreadExecute@Broc@@YAXPAVAeThreadFunctor@@@Z 00D17EA0 f Broc.o
64	VERIFIED	0002:005289d0 ?wait_accurate@Broc@@YAXM@Z 00D17ED0 f Broc.o
65	VERIFIED	0002:00528a70 ?wait@Broc@@YAXM@Z 00D17F70 f Broc.o
66	PORTED	0002:00528b40 ?RandomFloatRange@@YAMMM@Z 00D18040 f i Broc.o
67	VERIFIED	0002:00528b70 ?wait_frame@Broc@@YAXH@Z 00D18070 f Broc.o
68	VERIFIED	0002:00528bc0 ?waittill@Broc@@YAXVentity@1@UHashStr@@@Z 00D180C0 f Broc.o
69	VERIFIED	0002:00528cf0 ?waittill_timeout@Broc@@YAXVentity@1@UHashStr@@M@Z 00D181F0 f Broc.o
70	VERIFIED	0002:00528e20 ?waittillmatch@Broc@@YAXVentity@1@UHashStr@@111@Z 00D18320 f Broc.o
71	VERIFIED	0002:00528f10 ?waittillor@Broc@@YAXVentity@1@UHashStr@@111@Z 00D18410 f Broc.o
72	VERIFIED	0002:00529000 ?waittill@Broc@@YAXVentity@1@PBD@Z 00D18500 f Broc.o
73	VERIFIED	0002:00529060 ?RegisterHashString@@YAXHPBD@Z 00D18560 f i Broc.o
74	VERIFIED	0002:00529090 ?waittill_loaded@Broc@@YAXW4TPakInfo@@@Z 00D18590 f Broc.o
75	VERIFIED	0002:005290e0 ?waittill_unloaded@Broc@@YAXW4TPakInfo@@@Z 00D185E0 f Broc.o
76	VERIFIED	0002:00529130 ?endon@Broc@@YAXVentity@1@PBD@Z 00D18630 f Broc.o
77	VERIFIED	0002:005291a0 ?thread_sleep_time@Broc@@YAXXZ 00D186A0 f Broc.o
78	VERIFIED	0002:005291f0 ?thread_sleep_frames@Broc@@YAXXZ 00D186F0 f Broc.o
79	VERIFIED	0002:00529240 ?thread_sleep_until_notify@Broc@@YAXXZ 00D18740 f Broc.o
80	VERIFIED	0002:005292d0 ?thread_debug_wait_msg@Broc@@YAXH@Z 00D187D0 f Broc.o
81	VERIFIED	0002:00529320 ?thread_debug_wait_msg@Broc@@YAXM@Z 00D18820 f Broc.o
82	VERIFIED	0002:00529370 ?thread_debug_wait_until@Broc@@YAXUHashStr@@000@Z 00D18870 f Broc.o
83	PORTED	0002:00529570 ?ToStr@@YAPBDI@Z 00D18A70 f i Broc.o
84	VERIFIED	0002:005295a0 ??$Initialize@M@EEHelper@Broc@@YAIPBD@Z 00D18AA0 f Broc.o
85	VERIFIED	0002:005295e0 ??$Initialize@H@EEHelper@Broc@@YAIPBD@Z 00D18AE0 f Broc.o
86	VERIFIED	0002:00529620 ??$Initialize@Vstring@Broc@@@EEHelper@Broc@@YAIPBD@Z 00D18B20 f Broc.o
87	VERIFIED	0002:005296c0 ??$Equals@H@EEHelper@Broc@@YA_NIPBD@Z 00D18BC0 f Broc.o
88	PORTED	0002:00529700 ??$Equals@M@EEHelper@Broc@@YA_NIPBD@Z 00D18C00 f Broc.o
89	VERIFIED	0002:00529760 ??$Equals@Vstring@Broc@@@EEHelper@Broc@@YA_NIPBD@Z 00D18C60 f Broc.o
90	VERIFIED	0002:00529790 ??$Copy@Vstring@Broc@@@EEHelper@Broc@@YAII@Z 00D18C90 f Broc.o
91	VERIFIED	0002:00529840 ?Initialize@EEDefault@Broc@@YAIPBD@Z 00D18D40 f Broc.o
92	VERIFIED	0002:00529890 ?Copy@EEDefault@Broc@@YAII@Z 00D18D90 f Broc.o
93	VERIFIED	0002:005298e0 ?Destruct@EEDefault@Broc@@YAXAAI@Z 00D18DE0 f Broc.o
94	VERIFIED	0002:00529930 ?Equals@EEDefault@Broc@@YA_NIPBD@Z 00D18E30 f Broc.o
95	PORTED	0002:00529980 ?GetExtendedEntity@ExtendedEntity@Broc@@SAPAV12@I@Z 00D18E80 f Broc.o
96	PORTED	0002:00529ac0 ?CreateExtendedEntity@ExtendedEntity@Broc@@CAPAXQAPBDH@Z 00D18FC0 f Broc.o
97	PORTED	0002:00529db0 ?DeleteExtendedEntity@ExtendedEntity@Broc@@CAXPAX@Z 00D192B0 f Broc.o
98	SKIPPED	0002:00529f10 ??_GExtendedEntity@Broc@@QAEPAXI@Z 00D19410 f i Broc.o  SKIPPED: compiler-generated deleting destructor; supplied by the compiler
