index	status	map_line
46	PORTED	0002:00401840 ?end@?$apsArray@UElement@apsEffectTemplate@@@@QAEPAUElement@apsEffectTemplate@@XZ 00BF0D40 f i apsEffectTemplate.o
47	VERIFIED	0002:00401850 ?erase@?$apsArray@UElement@apsEffectTemplate@@@@QAEXPAUElement@apsEffectTemplate@@@Z 00BF0D50 f i apsEffectTemplate.o
48	VERIFIED	0002:004018c0 ??0?$apsArray@UModifier@apsEffectTemplate@@@@QAE@XZ 00BF0DC0 f i apsEffectTemplate.o
49	VERIFIED	0002:004018d0 ??A?$apsArray@UModifier@apsEffectTemplate@@@@QAEAAUModifier@apsEffectTemplate@@H@Z 00BF0DD0 f i apsEffectTemplate.o
50	PORTED	0002:00401920 ?begin@?$apsArray@UModifier@apsEffectTemplate@@@@QAEPAUModifier@apsEffectTemplate@@XZ 00BF0E20 f i apsEffectTemplate.o
51	VERIFIED	0002:00401930 ??4Modifier@apsEffectTemplate@@QAEAAU01@ABU01@@Z 00BF0E30 f i apsEffectTemplate.o
52	PORTED	0002:00401980 ?construct_array@?$apsArray@UElement@apsEffectTemplate@@@@AAEPAUElement@apsEffectTemplate@@H@Z 00BF0E80 f i apsEffectTemplate.o
53	PORTED	0002:00401a30 ?destroy_all@?$apsArray@UElement@apsEffectTemplate@@@@QAEXXZ 00BF0F30 f i apsEffectTemplate.o
54	PORTED	0002:00401a80 ?end@?$apsArray@UModifier@apsEffectTemplate@@@@QAEPAUModifier@apsEffectTemplate@@XZ 00BF0F80 f i apsEffectTemplate.o
55	PORTED	0002:00401a90 ?construct_array@?$apsArray@UModifier@apsEffectTemplate@@@@AAEPAUModifier@apsEffectTemplate@@H@Z 00BF0F90 f i apsEffectTemplate.o
56	PORTED	0002:00401b20 ?destroy_all@?$apsArray@UModifier@apsEffectTemplate@@@@QAEXXZ 00BF1020 f i apsEffectTemplate.o
57	PORTED	0002:00401b70 ??$apsDestroy@VapsRenderer@@@@YAXPAVapsRenderer@@@Z 00BF1070 f i apsEffectTemplate.o
58	PORTED	0002:00401b80 ??$apsFixUp@UElement@apsEffectTemplate@@@@YAXAAPAUElement@apsEffectTemplate@@PAX@Z 00BF1080 f i apsEffectTemplate.o
59	PORTED	0002:00401ba0 ??$apsFixUp@D@@YAXAAPADPAX@Z 00BF10A0 f i apsEffectTemplate.o
60	PORTED	0002:00401bc0 ??$apsFixUp@VapsRenderer@@@@YAXAAPAVapsRenderer@@PAX@Z 00BF10C0 f i apsEffectTemplate.o
61	PORTED	0002:00401be0 ??$apsFixUp@VapsActionList@@@@YAXAAPAVapsActionList@@PAX@Z 00BF10E0 f i apsEffectTemplate.o
62	PORTED	0002:00401c00 ??$apsFixUp@UModifier@apsEffectTemplate@@@@YAXAAPAUModifier@apsEffectTemplate@@PAX@Z 00BF1100 f i apsEffectTemplate.o
63	SKIPPED	0002:00401c20 ??_GapsActionList@@QAEPAXI@Z 00BF1120 f i apsEffectTemplate.o  SKIPPED: compiler-generated deleting destructor; supplied by the compiler
64	VERIFIED	0002:00401c50 ??1?$apsArray@UElement@apsEffectTemplate@@@@QAE@XZ 00BF1150 f i apsEffectTemplate.o
65	PORTED	0002:00401ca0 ?resize@?$apsArray@UElement@apsEffectTemplate@@@@QAEIH@Z 00BF11A0 f i apsEffectTemplate.o
66	VERIFIED	0002:00401dd0 ??1?$apsArray@UModifier@apsEffectTemplate@@@@QAE@XZ 00BF12D0 f i apsEffectTemplate.o
67	PORTED	0002:00401e20 ?resize@?$apsArray@UModifier@apsEffectTemplate@@@@QAEIH@Z 00BF1320 f i apsEffectTemplate.o
68	VERIFIED	0002:00401f70 ?erase@?$apsArray@UModifier@apsEffectTemplate@@@@QAEXPAUModifier@apsEffectTemplate@@@Z 00BF1470 f i apsEffectTemplate.o
69	PORTED	0002:00402020 ??$apsDestroy@VapsActionList@@@@YAXPAVapsActionList@@@Z 00BF1520 f i apsEffectTemplate.o
