ida_ea	name	signature	source_cpp
0x00835910	?nglGetDebugFlagPtr@@YAPAEPBD@Z	unsigned char * __cdecl nglGetDebugFlagPtr(char const *)	
0x00835A90	?nglSetDebugFlag@@YAXPBDH@Z	void __cdecl nglSetDebugFlag(char const *,int)	
0x00835AF0	?nglGetDebugFlag@@YAHPBD@Z	int __cdecl nglGetDebugFlag(char const *)	
0x00835B10	?nglDebugInit@@YAXXZ	void __cdecl nglDebugInit(void)	
0x00835B90	?nglAveragePerfInfo@@YAXI@Z	void __cdecl nglAveragePerfInfo(unsigned int)	
0x00835D40	?nglProfileShaders@@YAXXZ	void __cdecl nglProfileShaders(void)	
0x00835D70	?nglDestroyProfiler@@YAXXZ	void __cdecl nglDestroyProfiler(void)	
0x00835D90	?nglProfileEvalShader@@YA_NPAVnglShader@@@Z	bool __cdecl nglProfileEvalShader(class nglShader *)	
0x00835DC0	?nglRenderPerfBar@@YAXXZ	void __cdecl nglRenderPerfBar(void)	
0x00836150	?GetDesc@nglDebugLineNode@@UAEXPAD@Z	public: virtual void __thiscall nglDebugLineNode::GetDesc(char *)	
0x00836160	?nglFlushLinesBatch@@YAXXZ	void __cdecl nglFlushLinesBatch(void)	
0x00836170	?nglInitShaderProfiling@@YAXXZ	void __cdecl nglInitShaderProfiling(void)	
0x00836180	??0nglDebugLineNode@@QAE@XZ	public: __thiscall nglDebugLineNode::nglDebugLineNode(void)	
0x008361B0	?nglDebugAddLine@@YAXABVPosition3@math@@0I@Z	void __cdecl nglDebugAddLine(class math::Position3 const &,class math::Position3 const &,unsigned int)	
0x00836310	?nglDebugAddRay@@YAXABVPosition3@math@@0I@Z	void __cdecl nglDebugAddRay(class math::Position3 const &,class math::Position3 const &,unsigned int)	
0x00836680	?nglDebugAddAxes@@YAXABVMat43@math@@MIII@Z	void __cdecl nglDebugAddAxes(class math::Mat43 const &,float,unsigned int,unsigned int,unsigned int)	
0x00836720	?nglDebugAddBox@@YAXABVMat43@math@@ABVDiagMat33@2@I@Z	void __cdecl nglDebugAddBox(class math::Mat43 const &,class math::DiagMat33 const &,unsigned int)	
0x00837190	?nglDebugAddGrid@@YAXABVMat43@math@@HHMMI@Z	void __cdecl nglDebugAddGrid(class math::Mat43 const &,int,int,float,float,unsigned int)	
0x008372F0	?nglDebugAddEllipse@@YAXABVMat43@math@@MMI@Z	void __cdecl nglDebugAddEllipse(class math::Mat43 const &,float,float,unsigned int)	
0x00837620	?nglDebugAddCircle@@YAXABVMat43@math@@MI@Z	void __cdecl nglDebugAddCircle(class math::Mat43 const &,float,unsigned int)	
0x00837640	?nglDebugAddCylinder@@YAXABVMat43@math@@MMI@Z	void __cdecl nglDebugAddCylinder(class math::Mat43 const &,float,float,unsigned int)	
0x00837840	?nglDebugAddEllipsoid@@YAXABVMat43@math@@ABVDir3@2@I@Z	void __cdecl nglDebugAddEllipsoid(class math::Mat43 const &,class math::Dir3 const &,unsigned int)	
0x00837A40	?nglDebugAddSphere@@YAXABVPosition3@math@@MI@Z	void __cdecl nglDebugAddSphere(class math::Position3 const &,float,unsigned int)	
0x00837B60	?nglDebugAddPyramid@@YAXABVMat43@math@@ABVDir3@2@I@Z	void __cdecl nglDebugAddPyramid(class math::Mat43 const &,class math::Dir3 const &,unsigned int)	
0x00837CA0	?nglDebugAddLabel@@YAXABVPosition3@math@@IPBDZZ	void __cdecl nglDebugAddLabel(class math::Position3 const &,unsigned int,char const *,...)	
0x00837FE0	?nglDebugAddTriData@@YAXIPBVPosition3@math@@PBEIIIII@Z	void __cdecl nglDebugAddTriData(unsigned int,class math::Position3 const *,unsigned char const *,unsigned int,unsigned int,unsigned int,unsigned int,unsigned int)	
0x00838380	?nglDebugAddTriList@@YAXIPBVPosition3@math@@PBEI@Z	void __cdecl nglDebugAddTriList(unsigned int,class math::Position3 const *,unsigned char const *,unsigned int)	
0x008383B0	?nglDebugAddQuadList@@YAXIPBVPosition3@math@@PBEI@Z	void __cdecl nglDebugAddQuadList(unsigned int,class math::Position3 const *,unsigned char const *,unsigned int)	
0x008383F0	?nglDebugAddTriStrip@@YAXIPBVPosition3@math@@PBEI@Z	void __cdecl nglDebugAddTriStrip(unsigned int,class math::Position3 const *,unsigned char const *,unsigned int)	
0x00838440	?nglDebugAddTri@@YAXABVPosition3@math@@00I@Z	void __cdecl nglDebugAddTri(class math::Position3 const &,class math::Position3 const &,class math::Position3 const &,unsigned int)	
0x008384D0	?nglDebugAddQuad@@YAXABVPosition3@math@@000I@Z	void __cdecl nglDebugAddQuad(class math::Position3 const &,class math::Position3 const &,class math::Position3 const &,class math::Position3 const &,unsigned int)	
0x00838580	?nglDebugAddBoxSolid@@YAXABVMat43@math@@ABVDiagMat33@2@I@Z	void __cdecl nglDebugAddBoxSolid(class math::Mat43 const &,class math::DiagMat33 const &,unsigned int)	
0x008388A0	?nglDebugAddPyramidSolid@@YAXABVMat43@math@@ABVDir3@2@I@Z	void __cdecl nglDebugAddPyramidSolid(class math::Mat43 const &,class math::Dir3 const &,unsigned int)	
0x00838980	?nglDebugAddEllipsoidSolid@@YAXABVMat43@math@@ABVDir3@2@I@Z	void __cdecl nglDebugAddEllipsoidSolid(class math::Mat43 const &,class math::Dir3 const &,unsigned int)	
0x00838D00	?nglDebugAddCylinderSolid@@YAXABVMat43@math@@MMI@Z	void __cdecl nglDebugAddCylinderSolid(class math::Mat43 const &,float,float,unsigned int)	
0x00839020	?nglDebugAddSphereSolid@@YAXABVPosition3@math@@MI@Z	void __cdecl nglDebugAddSphereSolid(class math::Position3 const &,float,unsigned int)	
