ida_ea	name	signature	source_cpp
0x00820290	?nslVoiceGet@@YAPAUnslVoice@@H@Z	struct nslVoice * __cdecl nslVoiceGet(int)	
0x008202A0	?nslGetGroup@@YAPAUnslGroup@@PBD@Z	struct nslGroup * __cdecl nslGetGroup(char const *)	
0x008202B0	?nslGetListenerGroup@@YAPAUnslGroup@@XZ	struct nslGroup * __cdecl nslGetListenerGroup(void)	
0x008202C0	?nslGetMasterGroup@@YAPAUnslGroup@@XZ	struct nslGroup * __cdecl nslGetMasterGroup(void)	
0x008202D0	?nslFreeBank@@YAXW4nslBankID@@@Z	void __cdecl nslFreeBank(enum nslBankID)	
0x008202E0	?nslGetBankState@@YAHW4nslBankID@@@Z	int __cdecl nslGetBankState(enum nslBankID)	
0x008202F0	?nslLoadBank@@YA?AW4nslBankID@@III@Z	enum nslBankID __cdecl nslLoadBank(unsigned int,unsigned int,unsigned int)	
0x00820310	?nslGetWave@@YA?AW4nslWaveID@@PBD@Z	enum nslWaveID __cdecl nslGetWave(char const *)	
0x00820320	?nslGetWaveLength@@YAHW4nslWaveID@@@Z	int __cdecl nslGetWaveLength(enum nslWaveID)	
0x00820330	?nslGetWaveParam@@YAMW4nslWaveID@@HM@Z	float __cdecl nslGetWaveParam(enum nslWaveID,int,float)	
0x00820340	?nslGetWaveGroup@@YAPBDW4nslWaveID@@@Z	char const * __cdecl nslGetWaveGroup(enum nslWaveID)	
0x00820350	?nslGetWaveName@@YAPBDW4nslWaveID@@@Z	char const * __cdecl nslGetWaveName(enum nslWaveID)	
0x00820360	?nslIsWaveLooped@@YAHW4nslWaveID@@@Z	int __cdecl nslIsWaveLooped(enum nslWaveID)	
0x00820370	?nslSetListenerOrientation@@YAXQBM0@Z	void __cdecl nslSetListenerOrientation(float const * const,float const * const)	
0x00820390	?nslSetListenerPosition@@YAXQBM@Z	void __cdecl nslSetListenerPosition(float const * const)	
0x008203B0	?nslNumBanksInUse@@YAHXZ	int __cdecl nslNumBanksInUse(void)	
0x008203C0	?nslAreAllBanksLoaded@@YAHXZ	int __cdecl nslAreAllBanksLoaded(void)	
0x008203D0	?nslIsWaveStreamed@@YAHW4nslWaveID@@@Z	int __cdecl nslIsWaveStreamed(enum nslWaveID)	
0x008203E0	?nslGetVoice@@YAPAUnslVoice@@I@Z	struct nslVoice * __cdecl nslGetVoice(unsigned int)	
0x008203F0	?nslGetNumVoices@@YAIXZ	unsigned int __cdecl nslGetNumVoices(void)	
0x00820400	?nslGetMaxNumVoices@@YAIXZ	unsigned int __cdecl nslGetMaxNumVoices(void)	
