ida_ea	name	signature	source_cpp
0x00840F20	?nglShaderNextID@@YAHXZ	int __cdecl nglShaderNextID(void)	
0x00840F30	?nglGetDisplayMode@@YAIXZ	unsigned int __cdecl nglGetDisplayMode(void)	
0x00840F40	?nglIsDisplayPAL@@YA_NXZ	bool __cdecl nglIsDisplayPAL(void)	
0x00840F50	?nglIsDisplayWidescreen@@YA_NXZ	bool __cdecl nglIsDisplayWidescreen(void)	
0x00840F60	?nglGetVersion@@YAIXZ	unsigned int __cdecl nglGetVersion(void)	
0x00840F70	?nglGetVBlankCount@@YAIXZ	unsigned int __cdecl nglGetVBlankCount(void)	
0x00840F80	?nglGetVBlankMS@@YAMXZ	float __cdecl nglGetVBlankMS(void)	
0x00840FA0	?nglGetFPS@@YAMXZ	float __cdecl nglGetFPS(void)	
0x00840FB0	?nglGetFrameCount@@YAHXZ	int __cdecl nglGetFrameCount(void)	
0x00840FC0	?nglGetScreenWidth@@YAHXZ	int __cdecl nglGetScreenWidth(void)	
0x00840FD0	?nglGetScreenHeight@@YAHXZ	int __cdecl nglGetScreenHeight(void)	
0x00840FE0	?nglSetResourceCallback@@YAXP6APAXABVtlFixedString@@I@Z@Z	void __cdecl nglSetResourceCallback(void * (__cdecl*)(class tlFixedString const &,unsigned int))	
0x00840FF0	?nglCanReleaseFile@@YA_NPAVapkFile@apk@@@Z	bool __cdecl nglCanReleaseFile(class apk::apkFile *)	
0x00841010	?nglIsInitialized@@YA_NXZ	bool __cdecl nglIsInitialized(void)	
0x00841020	?nglGetResource@@YAPAXABVtlFixedString@@I@Z	void * __cdecl nglGetResource(class tlFixedString const &,unsigned int)	
0x008410D0	?nglInitDefaultResources@@YAXXZ	void __cdecl nglInitDefaultResources(void)	
0x00841100	?nglInit@@YAXXZ	void __cdecl nglInit(void)	
0x008411F0	?nglExit@@YAXXZ	void __cdecl nglExit(void)	
