ida_ea	name	signature	source_cpp
0x00779180	?OnSystemLink@MPMainMenuXBox@@IAEXXZ	protected: void __thiscall MPMainMenuXBox::OnSystemLink(void)	
0x007791A0	?OnCross@MPMainMenuXBox@@UAEXH@Z	public: virtual void __thiscall MPMainMenuXBox::OnCross(int)	
0x00779230	?SetPanelFile@MPMainMenuXBox@@UAEXPAVPanelFile@@@Z	public: virtual void __thiscall MPMainMenuXBox::SetPanelFile(class PanelFile *)	
0x00779BB0	?SetOptionText@MPMainMenuXBox@@IAEXXZ	protected: void __thiscall MPMainMenuXBox::SetOptionText(void)	
0x00779C60	?SetImage@MPMainMenuXBox@@IAEXXZ	protected: void __thiscall MPMainMenuXBox::SetImage(void)	
0x00779D30	?SetPanelFile@XBoxLiveIngameOptionsCOD3@@UAEXPAVPanelFile@@@Z	public: virtual void __thiscall XBoxLiveIngameOptionsCOD3::SetPanelFile(class PanelFile *)	
0x0077A600	?OnActivate@XBoxLiveIngameOptionsCOD3@@UAEXXZ	public: virtual void __thiscall XBoxLiveIngameOptionsCOD3::OnActivate(void)	
0x0077A6B0	?WireForSignedIn@XBoxLiveIngameOptionsCOD3@@IAEXXZ	protected: void __thiscall XBoxLiveIngameOptionsCOD3::WireForSignedIn(void)	
0x0077A7C0	?OnActivate@AARXBoxLiveIngameOptions@@UAEXXZ	public: virtual void __thiscall AARXBoxLiveIngameOptions::OnActivate(void)	
0x0077A860	?OnActivate@MPMainMenuXBox@@UAEXXZ	public: virtual void __thiscall MPMainMenuXBox::OnActivate(void)	
0x0077A8F0	?Update@MPMainMenuXBox@@UAEXM@Z	public: virtual void __thiscall MPMainMenuXBox::Update(float)	
0x0077A950	?Update@XBoxLiveIngameOptionsCOD3@@UAEXM@Z	public: virtual void __thiscall XBoxLiveIngameOptionsCOD3::Update(float)	
0x0077AB20	?Update@AARXBoxLiveIngameOptions@@UAEXM@Z	public: virtual void __thiscall AARXBoxLiveIngameOptions::Update(float)	
0x0077AB40	?PanelFileUnloaded@XBoxLiveIngameOptionsCOD3@@UAEXPAVPanelFile@@@Z	public: virtual void __thiscall XBoxLiveIngameOptionsCOD3::PanelFileUnloaded(class PanelFile *)	
0x0077AB80	??0MPMainMenuXBox@@QAE@PAVFEMenuSystem@@@Z	public: __thiscall MPMainMenuXBox::MPMainMenuXBox(class FEMenuSystem *)	
0x0077AC50	??1MPMainMenuXBox@@UAE@XZ	public: virtual __thiscall MPMainMenuXBox::~MPMainMenuXBox(void)	
0x0077AD10	??0XBoxLiveIngameOptionsCOD3@@QAE@PAVFEMenuSystem@@@Z	public: __thiscall XBoxLiveIngameOptionsCOD3::XBoxLiveIngameOptionsCOD3(class FEMenuSystem *)	
0x0077AE60	??1XBoxLiveIngameOptionsCOD3@@UAE@XZ	public: virtual __thiscall XBoxLiveIngameOptionsCOD3::~XBoxLiveIngameOptionsCOD3(void)	
0x0077AF10	??0AARXBoxLiveIngameOptions@@QAE@PAVFEMenuSystem@@@Z	public: __thiscall AARXBoxLiveIngameOptions::AARXBoxLiveIngameOptions(class FEMenuSystem *)	
0x0077AF70	??1AARXBoxLiveIngameOptions@@UAE@XZ	public: virtual __thiscall AARXBoxLiveIngameOptions::~AARXBoxLiveIngameOptions(void)	
