ida_ea	va	name	signature	family
0x0077BDB0	0x00B6B2B0	?Spawner@AIType@@QAEXPAVEntity@@@Z	public: void __thiscall AIType::Spawner(class Entity *)	mp_actors.o
0x0077BE40	0x00B6B340	??Asentient_info_array@@QAEAAUsentient_info_t@@H@Z	public: struct sentient_info_t & __thiscall sentient_info_array::operator[](int)	mp_actors.o
0x0077BE50	0x00B6B350	?FreeIndex@sentient_info_array@@QAEXH@Z	public: void __thiscall sentient_info_array::FreeIndex(int)	mp_actors.o
0x0077BE60	0x00B6B360	?Actor_NextActor@@YIPAUactor_s@@PAU1@H@Z	struct actor_s * __fastcall Actor_NextActor(struct actor_s *,int)	mp_actors.o
0x0077BE70	0x00B6B370	?Actor_FirstActor@@YIPAUactor_s@@H@Z	struct actor_s * __fastcall Actor_FirstActor(int)	mp_actors.o
0x0077BE80	0x00B6B380	?Actor_GetEnt@@YIPAVEntity@@PAUactor_s@@@Z	class Entity * __fastcall Actor_GetEnt(struct actor_s *)	mp_actors.o
0x0077BE90	0x00B6B390	?Actor_CheckArmor@@YAHPAUactor_s@@HH@Z	int __cdecl Actor_CheckArmor(struct actor_s *,int,int)	mp_actors.o
0x0077BEA0	0x00B6B3A0	?G_FlushCorpses@@YAXXZ	void __cdecl G_FlushCorpses(void)	mp_actors.o
0x0077BEB0	0x00B6B3B0	?Actor_Pain@@YAXPAVEntity@@0HQBMH1W4hitLocation_t@@@Z	void __cdecl Actor_Pain(class Entity *,class Entity *,int,float const * const,int,float const * const,enum hitLocation_t)	mp_actors.o
0x0077BEC0	0x00B6B3C0	?Actor_Die@@YAXPAVEntity@@00HHHQBM1W4hitLocation_t@@@Z	void __cdecl Actor_Die(class Entity *,class Entity *,class Entity *,int,int,int,float const * const,float const * const,enum hitLocation_t)	mp_actors.o
0x0077BED0	0x00B6B3D0	?Actor_EntInfo@@YAXPAVEntity@@@Z	void __cdecl Actor_EntInfo(class Entity *)	mp_actors.o
0x0077BEE0	0x00B6B3E0	?Actor_Touch@@YAXPAVEntity@@0H@Z	void __cdecl Actor_Touch(class Entity *,class Entity *,int)	mp_actors.o
0x0077BEF0	0x00B6B3F0	?Actor_Think@@YAXPAVEntity@@H@Z	void __cdecl Actor_Think(class Entity *,int)	mp_actors.o
0x0077BF00	0x00B6B400	?Actor_SetDesiredBodyAngle@@YIXPAUai_orient_t@@M@Z	void __fastcall Actor_SetDesiredBodyAngle(struct ai_orient_t *,float)	mp_actors.o
0x0077BF10	0x00B6B410	?Actor_DissociateGrenade@@YIXPAVEntity@@@Z	void __fastcall Actor_DissociateGrenade(class Entity *)	mp_actors.o
0x0077BF20	0x00B6B420	?Actor_HitTarget@@YAXPAUweaponParms@@QAM1@Z	void __cdecl Actor_HitTarget(struct weaponParms *,float * const,float * const)	mp_actors.o
0x0077BF30	0x00B6B430	?Actor_MissTarget@@YAXPAUweaponParms@@QAM1@Z	void __cdecl Actor_MissTarget(struct weaponParms *,float * const,float * const)	mp_actors.o
0x0077BF40	0x00B6B440	?Actor_KillBroAnimScriptImmediate@@YIXPAUactor_s@@@Z	void __fastcall Actor_KillBroAnimScriptImmediate(struct actor_s *)	mp_actors.o
0x0077BF50	0x00B6B450	?Actor_DissociateEntity@@YAXPAUactor_s@@PAVEntity@@@Z	void __cdecl Actor_DissociateEntity(struct actor_s *,class Entity *)	mp_actors.o
0x0077BF60	0x00B6B460	?Actor_GrenadeBounced@@YIXPAVEntity@@0@Z	void __fastcall Actor_GrenadeBounced(class Entity *,class Entity *)	mp_actors.o
0x0077BF70	0x00B6B470	?Actor_CanAttackAll@@YIXPAUactor_s@@@Z	void __fastcall Actor_CanAttackAll(struct actor_s *)	mp_actors.o
0x0077BF80	0x00B6B480	?G_DropActorSpawnersToFloor@@YAXXZ	void __cdecl G_DropActorSpawnersToFloor(void)	mp_actors.o
0x0077BF90	0x00B6B490	?Actor_OrientCorpseToGround@@YAXPAVEntity@@H@Z	void __cdecl Actor_OrientCorpseToGround(class Entity *,int)	mp_actors.o
0x0077BFA0	0x00B6B4A0	?Actor_CorpseThink@@YAXPAVEntity@@H@Z	void __cdecl Actor_CorpseThink(class Entity *,int)	mp_actors.o
0x0077BFB0	0x00B6B4B0	?Actor_Grenade_CheckGrenadeHintToss@@YIHPAUactor_s@@QBM1QAM_N@Z	int __fastcall Actor_Grenade_CheckGrenadeHintToss(struct actor_s *,float const * const,float const * const,float * const,bool)	mp_actors.o
0x0077BFC0	0x00B6B4C0	?Actor_NodeClaimRevoked@@YIXPAUactor_s@@@Z	void __fastcall Actor_NodeClaimRevoked(struct actor_s *)	mp_actors.o
0x0077BFD0	0x00B6B4D0	?Actor_CanSeePointEx@@YIMPAUactor_s@@QBMMMV?$DbLinkedHandle@VEntityHandleDb@@VEntity@@@@@Z	float __fastcall Actor_CanSeePointEx(struct actor_s *,float const * const,float,float,class DbLinkedHandle<class EntityHandleDb,class Entity>)	mp_actors.o
0x0077BFE0	0x00B6B4E0	?Actor_BroadcastPointEvent@@YIXPAVEntity@@W4ai_event_t@@HABVPosition3@math@@M@Z	void __fastcall Actor_BroadcastPointEvent(class Entity *,enum ai_event_t,int,class math::Position3 const &,float)	mp_actors.o
0x0077BFF0	0x00B6B4F0	?Actor_BroadcastLineEvent@@YIXPAVEntity@@W4ai_event_t@@HQBM2M@Z	void __fastcall Actor_BroadcastLineEvent(class Entity *,enum ai_event_t,int,float const * const,float const * const,float)	mp_actors.o
0x0077C000	0x00B6B500	?Actor_DissociateSentient@@YAXPAUactor_s@@PAUsentient_s@@W4team_t@@@Z	void __cdecl Actor_DissociateSentient(struct actor_s *,struct sentient_s *,enum team_t)	mp_actors.o
0x0077C010	0x00B6B510	?Actor_Alloc@@YAPAUactor_s@@W4TPakId@@@Z	struct actor_s * __cdecl Actor_Alloc(enum TPakId)	mp_actors.o
0x0077C020	0x00B6B520	?ActorCorpse_Free@@YAXPAVEntity@@@Z	void __cdecl ActorCorpse_Free(class Entity *)	mp_actors.o
0x0077C030	0x00B6B530	?Actor_Free@@YAXPAUactor_s@@@Z	void __cdecl Actor_Free(struct actor_s *)	mp_actors.o
