index	status	map_line
58	PORTED	0002:0032b8c0 ?SetIsPlaying@MPPlayer@@QAEX_N@Z 00B1ADC0 f i mp.o
59	PORTED	0002:0032b8d0 ?GetIsPlaying@MPPlayer@@QBE_NXZ 00B1ADD0 f i mp.o
60	PORTED	0002:0032b8e0 ?SetVehicleEventSequence@MPPlayer@@QAEXI@Z 00B1ADE0 f i mp.o
61	PORTED	0002:0032b900 ?GetVehicleEventSequence@MPPlayer@@QBEIXZ 00B1AE00 f i mp.o
62	PORTED	0002:0032b910 ?SetPlayerInfo@MPPlayer@@QAEXABF0@Z 00B1AE10 f i mp.o
63	PORTED	0002:0032b950 ?SetPlayerStats@MPPlayer@@QAEXFFF@Z 00B1AE50 f i mp.o
64	PORTED	0002:0032b990 ?SetXUID@MPPlayer@@QAEXABU_XUID@@@Z 00B1AE90 f i mp.o
65	PORTED	0002:0032b9c0 ?SetPrivateSlot@MPPlayer@@QAEX_N@Z 00B1AEC0 f i mp.o
66	PORTED	0002:0032b9e0 ?UsedPrivateSlot@MPPlayer@@QAE_NXZ 00B1AEE0 f i mp.o
67	PORTED	0002:0032b9f0 ?SetTeam@MPPlayer@@QAEXH@Z 00B1AEF0 f i mp.o
68	PORTED	0002:0032ba10 ?SetLastVoiceTime@MPPlayer@@QAEXJ@Z 00B1AF10 f i mp.o
69	PORTED	0002:0032ba30 ?GetLastVoiceTime@MPPlayer@@QAEJXZ 00B1AF30 f i mp.o
70	PORTED	0002:0032ba40 ?IsProne@MPPlayer@@QAE_NXZ 00B1AF40 f i mp.o
71	PORTED	0002:0032ba50 ?GetLastAnimSheet@MPPlayer@@QAEHXZ 00B1AF50 f i mp.o
72	PORTED	0002:0032ba60 ?getBitfield@MPPlayerSet@@QBEGXZ 00B1AF60 f i mp.o
73	PORTED	0002:0032ba70 ?setBitfield@MPPlayerSet@@QAEXG@Z 00B1AF70 f i mp.o
74	PORTED	0002:0032ba90 ?empty@MPPlayerSet@@QBEIXZ 00B1AF90 f i mp.o
75	VERIFIED	0002:0032baa0 ?addPlayer@MPPlayerSet@@QAEXK@Z 00B1AFA0 f i mp.o
76	VERIFIED	0002:0032bb20 ?addPlayers@MPPlayerSet@@QAEXABV1@@Z 00B1B020 f i mp.o
77	VERIFIED	0002:0032bbc0 ?removePlayer@MPPlayerSet@@QAEXK@Z 00B1B0C0 f i mp.o
78	PORTED	0002:0032bc40 ?clear@MPPlayerSet@@QAEXXZ 00B1B140 f i mp.o
79	PORTED	0002:0032bc50 ?GetOccupantId@MPVehicle@@QBEEH@Z 00B1B150 f i mp.o
80	PORTED	0002:0032bc70 ?GetOccupantCount@MPVehicle@@QBEHXZ 00B1B170 f i mp.o
81	PORTED	0002:0032bc80 ?GetEntity@MPVehicle@@QAEPAVEntity@@XZ 00B1B180 f i mp.o
82	PORTED	0002:0032bc90 ?GetEntity@MPVehicle@@QBEPBVEntity@@XZ 00B1B190 f i mp.o
