ida_ea	va	name	signature	family
0x00926420	0x00D15920	?IsAlpha@Broc@@YA_ND@Z	bool __cdecl Broc::IsAlpha(char)	Broc.o
0x00926470	0x00D15970	?ToLower@Broc@@YADD@Z	char __cdecl Broc::ToLower(char)	Broc.o
0x009264B0	0x00D159B0	?length@Broc@@YAIPBD@Z	unsigned int __cdecl Broc::length(char const *)	Broc.o
0x00926510	0x00D15A10	??0Block@string@Broc@@QAE@HIPBD@Z	public: __thiscall Broc::string::Block::Block(int,unsigned int,char const *)	Broc.o
0x00926630	0x00D15B30	?Append@Block@string@Broc@@QAEXPBDI@Z	public: void __thiscall Broc::string::Block::Append(char const *,unsigned int)	Broc.o
0x00926730	0x00D15C30	?DecrementCount@Block@string@Broc@@QAEXXZ	public: void __thiscall Broc::string::Block::DecrementCount(void)	Broc.o
0x00926790	0x00D15C90	??0string@Broc@@QAE@W4EUndefined@1@@Z	public: __thiscall Broc::string::string(enum Broc::EUndefined)	Broc.o
0x009267C0	0x00D15CC0	??0string@Broc@@QAE@PAVBlock@01@@Z	public: __thiscall Broc::string::string(class Broc::string::Block *)	Broc.o
0x00926950	0x00D15E50	??0string@Broc@@QAE@PBD@Z	public: __thiscall Broc::string::string(char const *)	Broc.o
0x009269C0	0x00D15EC0	??0string@Broc@@QAE@PBDH@Z	public: __thiscall Broc::string::string(char const *,int)	Broc.o
0x00926A10	0x00D15F10	??0string@Broc@@QAE@ABV01@@Z	public: __thiscall Broc::string::string(class Broc::string const &)	Broc.o
0x00926BC0	0x00D160C0	??0string@Broc@@QAE@ABV01@H@Z	public: __thiscall Broc::string::string(class Broc::string const &,int)	Broc.o
0x00926D20	0x00D16220	?AllocBlock@string@Broc@@SA?AV?$ae_pair@PAXH@@H@Z	public: static class ae_pair<void *,int> __cdecl Broc::string::AllocBlock(int)	Broc.o
0x00926DC0	0x00D162C0	?AllocBlock@string@Broc@@SAPAVBlock@12@PBDII@Z	public: static class Broc::string::Block * __cdecl Broc::string::AllocBlock(char const *,unsigned int,unsigned int)	Broc.o
0x00926EA0	0x00D163A0	??Ystring@Broc@@QAEAAV01@D@Z	public: class Broc::string & __thiscall Broc::string::operator+=(char)	Broc.o
0x00926EE0	0x00D163E0	??Ystring@Broc@@QAEAAV01@PBD@Z	public: class Broc::string & __thiscall Broc::string::operator+=(char const *)	Broc.o
0x00926F20	0x00D16420	??Ystring@Broc@@QAEAAV01@ABV01@@Z	public: class Broc::string & __thiscall Broc::string::operator+=(class Broc::string const &)	Broc.o
0x00926F60	0x00D16460	??4string@Broc@@QAEAAV01@ABV01@@Z	public: class Broc::string & __thiscall Broc::string::operator=(class Broc::string const &)	Broc.o
0x009270C0	0x00D165C0	??4string@Broc@@QAEAAV01@PBD@Z	public: class Broc::string & __thiscall Broc::string::operator=(char const *)	Broc.o
0x00927270	0x00D16770	??4string@Broc@@QAEAAV01@D@Z	public: class Broc::string & __thiscall Broc::string::operator=(char)	Broc.o
0x00927320	0x00D16820	??0string@Broc@@QAE@I@Z	public: __thiscall Broc::string::string(unsigned int)	Broc.o
0x009273B0	0x00D168B0	??0string@Broc@@QAE@H@Z	public: __thiscall Broc::string::string(int)	Broc.o
0x00927440	0x00D16940	??0string@Broc@@QAE@M@Z	public: __thiscall Broc::string::string(float)	Broc.o
0x009274F0	0x00D169F0	??0string@Broc@@QAE@Ubint@@@Z	public: __thiscall Broc::string::string(struct bint)	Broc.o
0x00927590	0x00D16A90	??0string@Broc@@QAE@Ubfloat@@@Z	public: __thiscall Broc::string::string(struct bfloat)	Broc.o
0x00927640	0x00D16B40	??0string@Broc@@QAE@Ubunsigned@@@Z	public: __thiscall Broc::string::string(struct bunsigned)	Broc.o
0x00927700	0x00D16C00	??0string@Broc@@QAE@Ubbool@@@Z	public: __thiscall Broc::string::string(struct bbool)	Broc.o
0x009277C0	0x00D16CC0	??1string@Broc@@QAE@XZ	public: __thiscall Broc::string::~string(void)	Broc.o
0x00927820	0x00D16D20	??4string@Broc@@QAEAAV01@H@Z	public: class Broc::string & __thiscall Broc::string::operator=(int)	Broc.o
0x00927870	0x00D16D70	??4string@Broc@@QAEAAV01@M@Z	public: class Broc::string & __thiscall Broc::string::operator=(float)	Broc.o
0x009278C0	0x00D16DC0	??4string@Broc@@QAEAAV01@ABUvector@1@@Z	public: class Broc::string & __thiscall Broc::string::operator=(struct Broc::vector const &)	Broc.o
0x00927940	0x00D16E40	??Ystring@Broc@@QAEAAV01@H@Z	public: class Broc::string & __thiscall Broc::string::operator+=(int)	Broc.o
0x009279A0	0x00D16EA0	??Ystring@Broc@@QAEAAV01@I@Z	public: class Broc::string & __thiscall Broc::string::operator+=(unsigned int)	Broc.o
0x00927A00	0x00D16F00	??Ystring@Broc@@QAEAAV01@M@Z	public: class Broc::string & __thiscall Broc::string::operator+=(float)	Broc.o
0x00927A70	0x00D16F70	?clear@string@Broc@@QAEXXZ	public: void __thiscall Broc::string::clear(void)	Broc.o
0x00927AE0	0x00D16FE0	?find@string@Broc@@QBEHPBDI@Z	public: int __thiscall Broc::string::find(char const *,unsigned int)const 	Broc.o
0x00927C00	0x00D17100	?find@string@Broc@@QBEHID@Z	public: int __thiscall Broc::string::find(unsigned int,char)const 	Broc.o
0x00927C70	0x00D17170	?rfind@string@Broc@@QBEHPBD@Z	public: int __thiscall Broc::string::rfind(char const *)const 	Broc.o
0x00927D40	0x00D17240	?remove_leading@string@Broc@@QAEAAV12@PBD@Z	public: class Broc::string & __thiscall Broc::string::remove_leading(char const *)	Broc.o
0x00927E30	0x00D17330	?remove_trailing@string@Broc@@QAEAAV12@PBD@Z	public: class Broc::string & __thiscall Broc::string::remove_trailing(char const *)	Broc.o
0x00927F20	0x00D17420	?set_char@string@Broc@@QAEXID@Z	public: void __thiscall Broc::string::set_char(unsigned int,char)	Broc.o
0x00927F70	0x00D17470	?Append@string@Broc@@AAEXPBDI@Z	private: void __thiscall Broc::string::Append(char const *,unsigned int)	Broc.o
0x009280E0	0x00D175E0	?substr@string@Broc@@QBE?AV12@II@Z	public: class Broc::string __thiscall Broc::string::substr(unsigned int,unsigned int)const 	Broc.o
