ida_ea	name	signature	source_cpp
0x0051E220	?SV_DifficultyEasy@@YAXXZ	void __cdecl SV_DifficultyEasy(void)	
0x0051E280	?SV_DifficultyMedium@@YAXXZ	void __cdecl SV_DifficultyMedium(void)	
0x0051E2E0	?SV_DifficultyHard@@YAXXZ	void __cdecl SV_DifficultyHard(void)	
0x0051E340	?SV_DifficultyGimp@@YAXXZ	void __cdecl SV_DifficultyGimp(void)	
0x0051E3A0	?SV_DifficultyFu@@YAXXZ	void __cdecl SV_DifficultyFu(void)	
0x0051E400	?SV_ClearLoadGame@@YAXXZ	void __cdecl SV_ClearLoadGame(void)	
0x0051E480	?SplitTime@@YAXHAAH000@Z	void __cdecl SplitTime(int,int &,int &,int &,int &)	
0x0051E510	?UpdatePlayTime@@YAXXZ	void __cdecl UpdatePlayTime(void)	
0x0051E790	?SV_GetRestartSaveGame@@YAXPAD@Z	void __cdecl SV_GetRestartSaveGame(char *)	
0x0051E850	?SV_LoadGameContinue_f@@YAXXZ	void __cdecl SV_LoadGameContinue_f(void)	
0x0051E870	?SV_Frontend_f@@YAXXZ	void __cdecl SV_Frontend_f(void)	
0x0051E890	?SV_QuickStart_f@@YAXXZ	void __cdecl SV_QuickStart_f(void)	
0x0051E8A0	?SV_InvertAim_f@@YAXXZ	void __cdecl SV_InvertAim_f(void)	
0x0051E8E0	?SV_ExitGame_f@@YAXXZ	void __cdecl SV_ExitGame_f(void)	
0x0051E900	?SV_RemoveOperatorCommands@@YAXXZ	void __cdecl SV_RemoveOperatorCommands(void)	
0x0051E910	?SV_SendClientGameState@@YAXPAUclient_s@@@Z	void __cdecl SV_SendClientGameState(struct client_s *)	
0x0051E930	?SV_ExecuteClientCommand@@YAXPAUclient_s@@PBD@Z	void __cdecl SV_ExecuteClientCommand(struct client_s *,char const *)	
0x0051EA50	?SV_inPVS@@YAHABVPosition3@math@@0@Z	int __cdecl SV_inPVS(class math::Position3 const &,class math::Position3 const &)	
0x0051EAA0	?SV_inPVSIgnorePortals@@YAHQBM0@Z	int __cdecl SV_inPVSIgnorePortals(float const * const,float const * const)	
0x0051EAF0	?SV_AdjustAreaPortalState@@YAXPAVEntity@@H@Z	void __cdecl SV_AdjustAreaPortalState(class Entity *,int)	
0x0051EB20	?SV_GetServerinfo@@YAXPADH@Z	void __cdecl SV_GetServerinfo(char *,int)	
0x0051EB60	?SV_LocateGameData@@YAXPAVEntity@@HHPAVPlayerState@@H@Z	void __cdecl SV_LocateGameData(class Entity *,int,int,class PlayerState *,int)	
0x0051EB70	?SV_GetUsercmd@@YAXHPAUusercmd_s@@@Z	void __cdecl SV_GetUsercmd(int,struct usercmd_s *)	
0x0051EBB0	?SV_SetUsercmdButtonsWeapons@@YAXHH@Z	void __cdecl SV_SetUsercmdButtonsWeapons(int,int)	
0x0051EBC0	?SV_SaveWrite@@YAPAXPBXH@Z	void * __cdecl SV_SaveWrite(void const *,int)	
0x0051EC00	?SV_XModelGet@@YA?AV?$IVPointer@VXModel@@@@PBD@Z	class IVPointer<class XModel> __cdecl SV_XModelGet(char const *)	
0x0051EC30	?SV_DObjDumpInfo@@YAXPAVEntity@@@Z	void __cdecl SV_DObjDumpInfo(class Entity *)	
0x0051EC70	?SV_DObjCreateSkelForBone@@YA_NPAVEntity@@H@Z	bool __cdecl SV_DObjCreateSkelForBone(class Entity *,int)	
0x0051ED10	?SV_DObjCreateSkelForBones@@YA_NPAVEntity@@@Z	bool __cdecl SV_DObjCreateSkelForBones(class Entity *)	
0x0051EDC0	?SV_DObjUpdateServerTime@@YA_NPAVEntity@@M_N@Z	bool __cdecl SV_DObjUpdateServerTime(class Entity *,float,bool)	
0x0051EDF0	?SV_DObjInitServerTime@@YAXPAVEntity@@M@Z	void __cdecl SV_DObjInitServerTime(class Entity *,float)	
0x0051EE10	?SV_DObjGetHierarchyBits@@YAXPAVEntity@@HQAH@Z	void __cdecl SV_DObjGetHierarchyBits(class Entity *,int,int * const)	
0x0051EE80	?SV_DObjCalcAnim@@YAXPAVEntity@@H@Z	void __cdecl SV_DObjCalcAnim(class Entity *,int)	
0x0051EEA0	?SV_DObjCalcSkel@@YAXPAVEntity@@QAH@Z	void __cdecl SV_DObjCalcSkel(class Entity *,int * const)	
0x0051EF70	?SV_DObjNumBones@@YAHPAVEntity@@@Z	int __cdecl SV_DObjNumBones(class Entity *)	
0x0051EFE0	?SV_DObjGetBoneIndex@@YAHPAVEntity@@I@Z	int __cdecl SV_DObjGetBoneIndex(class Entity *,unsigned int)	
0x0051F010	?SV_DObjGetMatrixArray@@YAPAUDObjSkelMat@@PAVEntity@@@Z	struct DObjSkelMat * __cdecl SV_DObjGetMatrixArray(class Entity *)	
0x0051F080	?SV_DObjDisplayAnim@@YAXPAVEntity@@@Z	void __cdecl SV_DObjDisplayAnim(class Entity *)	
0x0051F0A0	?SV_DObjDisplayAnim3D@@YAXPAVEntity@@QAMH@Z	void __cdecl SV_DObjDisplayAnim3D(class Entity *,float * const,int)	
0x0051F0D0	?SV_DObjGetTree@@YAPAVXAnimTree@@PAVEntity@@@Z	class XAnimTree * __cdecl SV_DObjGetTree(class Entity *)	
0x0051F140	?SV_GetDataForFile@@YAPAXPBD00@Z	void * __cdecl SV_GetDataForFile(char const *,char const *,char const *)	
0x0051F170	?SV_FX_Save@@YAHXZ	int __cdecl SV_FX_Save(void)	
0x0051F180	?SV_SaveGameMessages@@YAHXZ	int __cdecl SV_SaveGameMessages(void)	
0x0051F190	?SV_GameSystemCalls@@YAHPAH@Z	int __cdecl SV_GameSystemCalls(int *)	
0x0051F1B0	?SV_ShutdownGameProgs@@YAXXZ	void __cdecl SV_ShutdownGameProgs(void)	
0x0051F1E0	?SV_GameCommand@@YAHXZ	int __cdecl SV_GameCommand(void)	
0x0051F200	?SV_CheckLoadLevel@@YAXH@Z	void __cdecl SV_CheckLoadLevel(int)	
0x0051F300	?SV_SetCheckSum@@YAXH@Z	void __cdecl SV_SetCheckSum(int)	
0x0051F310	?SV_GetConfigstring@@YAXHAAVstring@Broc@@@Z	void __cdecl SV_GetConfigstring(int,class Broc::string &)	
0x0051F350	?SV_InitReliableCommandsForClient@@YAXPAUclient_s@@H@Z	void __cdecl SV_InitReliableCommandsForClient(struct client_s *,int)	
0x0051F3E0	?SV_FreeReliableCommandsForClient@@YAXPAUclient_s@@@Z	void __cdecl SV_FreeReliableCommandsForClient(struct client_s *)	
0x0051F420	?SV_GetReliableCommand@@YAPADPAUclient_s@@H@Z	char * __cdecl SV_GetReliableCommand(struct client_s *,int)	
0x0051F450	?SV_FreeAcknowledgedReliableCommands@@YAXPAUclient_s@@@Z	void __cdecl SV_FreeAcknowledgedReliableCommands(struct client_s *)	
0x0051F4D0	?SV_Startup@@YAXXZ	void __cdecl SV_Startup(void)	
0x0051F550	?SV_SetExpectedHunkUsage@@YAXPAD@Z	void __cdecl SV_SetExpectedHunkUsage(char *)	
0x0051F640	?LoadingMenuCallback@@YAXM@Z	void __cdecl LoadingMenuCallback(float)	
0x0051F710	?GetShortName@@YAPBDPBD@Z	char const * __cdecl GetShortName(char const *)	
0x0051F720	?SV_ExpandNewlines@@YAPADPAD@Z	char * __cdecl SV_ExpandNewlines(char *)	
0x0051F780	?SV_DumpServerCommands@@YAXPAUclient_s@@@Z	void __cdecl SV_DumpServerCommands(struct client_s *)	
0x0051F7D0	?SendClientThinkMsg@@YAXXZ	void __cdecl SendClientThinkMsg(void)	
0x0051F800	?SV_Vid_Restart@@YAXXZ	void __cdecl SV_Vid_Restart(void)	
0x0051F810	?SV_Snd_Restart@@YAXXZ	void __cdecl SV_Snd_Restart(void)	
0x0051F820	?SV_RunFrame@@YAXH@Z	void __cdecl SV_RunFrame(int)	
0x0051F8F0	?SV_SmoothFrame@@YAXXZ	void __cdecl SV_SmoothFrame(void)	
0x0051F940	?SV_Netchan_Transmit@@YAXPAUclient_s@@PAUmsg_t@@@Z	void __cdecl SV_Netchan_Transmit(struct client_s *,struct msg_t *)	
0x0051F970	?SV_Netchan_Process@@YAHPAUclient_s@@PAUmsg_t@@@Z	int __cdecl SV_Netchan_Process(struct client_s *,struct msg_t *)	
0x0051FA10	?SV_UpdateServerCommandsToClient@@YAXPAUclient_s@@PAUmsg_t@@@Z	void __cdecl SV_UpdateServerCommandsToClient(struct client_s *,struct msg_t *)	
0x0051FAA0	?SV_SendMessageToClient@@YAXPAUmsg_t@@PAUclient_s@@@Z	void __cdecl SV_SendMessageToClient(struct msg_t *,struct client_s *)	
0x0051FAE0	?SV_GetFollowPlayerState@@YAHHPAVPlayerState@@@Z	int __cdecl SV_GetFollowPlayerState(int,class PlayerState *)	
0x0051FB00	?SV_GetCurrentClientInfo@@YAHHPAVPlayerState@@@Z	int __cdecl SV_GetCurrentClientInfo(int,class PlayerState *)	
0x0051FB40	?MatrixTransposeTransformVector43@@YAXABVPosition3@math@@QAY02$$CBMAAV12@@Z	void __cdecl MatrixTransposeTransformVector43(class math::Position3 const &,float const (* const)[3],class math::Position3 &)	
0x0051FC00	?SV_ClipHandleForEntity@@YAPAVDCGSet@@PBVEntity@@@Z	class DCGSet * __cdecl SV_ClipHandleForEntity(class Entity const *)	
0x0051FC60	?SV_UnlinkEntity@@YAXPAVEntity@@@Z	void __cdecl SV_UnlinkEntity(class Entity *)	
0x0051FC80	?SV_DirectConnect@@YAXUnetadr_t@@@Z	void __cdecl SV_DirectConnect(struct netadr_t)	
0x0051FDC0	?SV_ClientEnterWorld@@YAXPAUclient_s@@@Z	void __cdecl SV_ClientEnterWorld(struct client_s *)	
0x0051FE50	?SV_ExecuteClientMessage@@YAXPAUclient_s@@PAUmsg_t@@@Z	void __cdecl SV_ExecuteClientMessage(struct client_s *,struct msg_t *)	
0x00520080	?SV_EntityContact@@YAHABVPosition3@math@@0PBVEntity@@H@Z	int __cdecl SV_EntityContact(class math::Position3 const &,class math::Position3 const &,class Entity const *,int)	
0x00520170	?SV_RestartGameProgs@@YAHH@Z	int __cdecl SV_RestartGameProgs(int)	
0x005201E0	?SV_InitGameProgs@@YAXH@Z	void __cdecl SV_InitGameProgs(int)	
0x00520220	?SV_GetConfigstring@@YAXHPADH@Z	void __cdecl SV_GetConfigstring(int,char *,int)	
0x005202D0	?SV_GetConfigstringConst@@YAPBDH@Z	char const * __cdecl SV_GetConfigstringConst(int)	
0x00520340	?SV_AddReliableCommand@@YAXPAUclient_s@@HPBD@Z	void __cdecl SV_AddReliableCommand(struct client_s *,int,char const *)	
0x005204E0	?SV_ClearServer@@YAXXZ	void __cdecl SV_ClearServer(void)	
0x00520580	?SV_Shutdown@@YAXXZ	void __cdecl SV_Shutdown(void)	
0x00520630	?SV_AddServerCommand@@YAXPAUclient_s@@PBD@Z	void __cdecl SV_AddServerCommand(struct client_s *,char const *)	
0x00520720	?SV_SendServerCommand@@YAXPAUclient_s@@PBDZZ	void __cdecl SV_SendServerCommand(struct client_s *,char const *,...)	
0x00520790	?SV_PacketEvent@@YAXUnetadr_t@@PAUmsg_t@@@Z	void __cdecl SV_PacketEvent(struct netadr_t,struct msg_t *)	
0x005208F0	?SV_ReallyExitGame_f@@YAXXZ	void __cdecl SV_ReallyExitGame_f(void)	
0x005209E0	?SV_SetConfigstring@@YAXHPBD@Z	void __cdecl SV_SetConfigstring(int,char const *)	
0x00520BA0	?SV_PreFrame@@YAXH@Z	void __cdecl SV_PreFrame(int)	
0x00520DE0	?SV_ClientEnterWorld@@YAXPAUclient_s@@HH@Z	void __cdecl SV_ClientEnterWorld(struct client_s *,int,int)	
0x00520F90	?SV_GameSendServerCommand@@YAXV?$DbLinkedHandle@VEntityHandleDb@@VEntity@@@@PBD@Z	void __cdecl SV_GameSendServerCommand(class DbLinkedHandle<class EntityHandleDb,class Entity>,char const *)	
0x00521000	?SV_inSnapshot@@YAHQBMV?$DbLinkedHandle@VEntityHandleDb@@VEntity@@@@@Z	int __cdecl SV_inSnapshot(float const * const,class DbLinkedHandle<class EntityHandleDb,class Entity>)	
0x00521190	?SV_SwapClients@@YAXHH@Z	void __cdecl SV_SwapClients(int,int)	
0x005213E0	?SV_SendClientSnapshot@@YAXPAUclient_s@@@Z	void __cdecl SV_SendClientSnapshot(struct client_s *)	
0x00521480	?SV_SendClientMessages@@YAXXZ	void __cdecl SV_SendClientMessages(void)	
0x00521550	?SV_LinkEntity@@YAXPAVEntity@@@Z	void __cdecl SV_LinkEntity(class Entity *)	
0x00521C40	?SV_ClipMoveToEntity@@YAXPAUmoveclip_t@@PAUEntityShared@@@Z	void __cdecl SV_ClipMoveToEntity(struct moveclip_t *,struct EntityShared *)	
0x00521E10	?SV_PointTraceToEntity@@YAXPAUpointtrace_t@@PAUEntityShared@@@Z	void __cdecl SV_PointTraceToEntity(struct pointtrace_t *,struct EntityShared *)	
0x00522450	?SV_ClipSightToEntity@@YAHPAUsightclip_t@@PAUEntityShared@@@Z	int __cdecl SV_ClipSightToEntity(struct sightclip_t *,struct EntityShared *)	
0x005225B0	?SV_PointSightTraceToEntity@@YAHPAUsightpointtrace_t@@PAUEntityShared@@@Z	int __cdecl SV_PointSightTraceToEntity(struct sightpointtrace_t *,struct EntityShared *)	
0x00522720	?SV_Trace@@YAXPAUtrace_t@@ABVPosition3@math@@111ABUcollision_context_t@@HHPAEHM@Z	void __cdecl SV_Trace(struct trace_t *,class math::Position3 const &,class math::Position3 const &,class math::Position3 const &,class math::Position3 const &,struct collision_context_t const &,int,int,unsigned char *,int,float)	
0x00523020	?SV_SightTrace@@YAXPAHABVPosition3@math@@111ABUcollision_context_t@@H@Z	void __cdecl SV_SightTrace(int *,class math::Position3 const &,class math::Position3 const &,class math::Position3 const &,class math::Position3 const &,struct collision_context_t const &,int)	
0x005234F0	?SV_SightTraceToEntity@@YAHABVPosition3@math@@000V?$DbLinkedHandle@VEntityHandleDb@@VEntity@@@@ABUcollision_context_t@@H@Z	int __cdecl SV_SightTraceToEntity(class math::Position3 const &,class math::Position3 const &,class math::Position3 const &,class math::Position3 const &,class DbLinkedHandle<class EntityHandleDb,class Entity>,struct collision_context_t const &,int)	
0x00523850	?SV_PointContents@@YAHABVPosition3@math@@ABUcollision_context_t@@@Z	int __cdecl SV_PointContents(class math::Position3 const &,struct collision_context_t const &)	
0x00523960	?TraceSphereFull@@YAXABUproximity_data_t@@PAUtrace_t@@ABVPosition3@math@@222ABUcollision_context_t@@@Z	void __cdecl TraceSphereFull(struct proximity_data_t const &,struct trace_t *,class math::Position3 const &,class math::Position3 const &,class math::Position3 const &,class math::Position3 const &,struct collision_context_t const &)	
0x005240E0	?TracePointFull@@YAXABUproximity_data_t@@PAUtrace_t@@ABVPosition3@math@@2ABUcollision_context_t@@@Z	void __cdecl TracePointFull(struct proximity_data_t const &,struct trace_t *,class math::Position3 const &,class math::Position3 const &,struct collision_context_t const &)	
0x00524920	?SV_CheckLoadGame@@YAHXZ	int __cdecl SV_CheckLoadGame(void)	
0x00524BB0	?SV_MapRestart@@YAXXZ	void __cdecl SV_MapRestart(void)	
0x00524BF0	?SV_LoadGame_f@@YAXXZ	void __cdecl SV_LoadGame_f(void)	
0x00524D50	?SV_LoadGameRestart_f@@YAXXZ	void __cdecl SV_LoadGameRestart_f(void)	
0x00524DA0	?SV_SetBrushModel@@YAXPAVEntity@@@Z	void __cdecl SV_SetBrushModel(class Entity *)	
0x00525000	?SV_SpawnServer@@YAXPBDH@Z	void __cdecl SV_SpawnServer(char const *,int)	
0x005257E0	?SV_PostConnect@@YAXXZ	void __cdecl SV_PostConnect(void)	
0x005259C0	?SV_Frame@@YAXH@Z	void __cdecl SV_Frame(int)	
0x00525DC0	?SV_Map@@YAXXZ	void __cdecl SV_Map(void)	
0x00525DE0	?SV_AddOperatorCommands@@YAXXZ	void __cdecl SV_AddOperatorCommands(void)	
0x00525F60	?SV_Init@@YAXXZ	void __cdecl SV_Init(void)	
