ida_ea	name	signature	source_cpp
0x008002A0	?RebuildPFD@Element@apsEffectTemplate@@QAEXXZ	public: void __thiscall apsEffectTemplate::Element::RebuildPFD(void)	
0x008002E0	?SetLocalToWorldTransform@apsEffectTemplate@@QAEXABVMat43@math@@@Z	public: void __thiscall apsEffectTemplate::SetLocalToWorldTransform(class math::Mat43 const &)	
0x00800360	?SetNanoGraphName@Element@apsEffectTemplate@@QAEXPBD@Z	public: void __thiscall apsEffectTemplate::Element::SetNanoGraphName(char const *)	
0x00800430	?BeginReport@apsEffectTemplate@@QAEXXZ	public: void __thiscall apsEffectTemplate::BeginReport(void)	
0x00800460	?Report@apsEffectTemplate@@QAEXXZ	public: void __thiscall apsEffectTemplate::Report(void)	
0x008004B0	?SetBeginTime@apsEffectTemplate@@QAEXHM@Z	public: void __thiscall apsEffectTemplate::SetBeginTime(int,float)	
0x00800530	?SetEndTime@apsEffectTemplate@@QAEXHM@Z	public: void __thiscall apsEffectTemplate::SetEndTime(int,float)	
0x008005B0	?SetLocalSpace@apsEffectTemplate@@QAEXHI@Z	public: void __thiscall apsEffectTemplate::SetLocalSpace(int,unsigned int)	
0x00800640	?SetNanoGraphName@apsEffectTemplate@@QAEXHPBD@Z	public: void __thiscall apsEffectTemplate::SetNanoGraphName(int,char const *)	
0x008006C0	?SetNanoWeight@apsEffectTemplate@@QAEXHM@Z	public: void __thiscall apsEffectTemplate::SetNanoWeight(int,float)	
0x00800740	?GetModifierNumber@apsEffectTemplate@@QBEHABVtlFixedString@@@Z	public: int __thiscall apsEffectTemplate::GetModifierNumber(class tlFixedString const &)const 	
0x008007D0	?SetModifier@apsEffectTemplate@@QAEXHABVtlFixedString@@HHH@Z	public: void __thiscall apsEffectTemplate::SetModifier(int,class tlFixedString const &,int,int,int)	
0x00800940	?SetEnableRendering@apsEffectTemplate@@QAEXHI@Z	public: void __thiscall apsEffectTemplate::SetEnableRendering(int,unsigned int)	
0x008009D0	?GetEnableRendering@apsEffectTemplate@@QBEIH@Z	public: unsigned int __thiscall apsEffectTemplate::GetEnableRendering(int)const 	
0x00800A50	?Fixup@apsEffectTemplate@@QAEXABUapsFixupParams@@@Z	public: void __thiscall apsEffectTemplate::Fixup(struct apsFixupParams const &)	
0x00800B10	?CalcMemoryNeeded@apsEffectTemplate@@QAEXXZ	public: void __thiscall apsEffectTemplate::CalcMemoryNeeded(void)	
0x00800B90	?TestAlloc@apsEffectTemplate@@QAEIXZ	public: unsigned int __thiscall apsEffectTemplate::TestAlloc(void)	
0x00800BD0	?MemoryMatch@apsEffectTemplate@@QAEIPAV1@@Z	public: unsigned int __thiscall apsEffectTemplate::MemoryMatch(class apsEffectTemplate *)	
0x00800CD0	?Free@Element@apsEffectTemplate@@QAEXXZ	public: void __thiscall apsEffectTemplate::Element::Free(void)	
0x00800D30	??0apsEffectTemplate@@QAE@PBD@Z	public: __thiscall apsEffectTemplate::apsEffectTemplate(char const *)	
0x00800DE0	??1apsEffectTemplate@@QAE@XZ	public: __thiscall apsEffectTemplate::~apsEffectTemplate(void)	
0x00800F40	?SetNumElements@apsEffectTemplate@@QAEXH@Z	public: void __thiscall apsEffectTemplate::SetNumElements(int)	
0x00801040	?AddElement@apsEffectTemplate@@QAEHXZ	public: int __thiscall apsEffectTemplate::AddElement(void)	
0x00801070	?RemoveElement@apsEffectTemplate@@QAEXH@Z	public: void __thiscall apsEffectTemplate::RemoveElement(int)	
0x00801100	?SetMaxNumParticles@apsEffectTemplate@@QAEXHH@Z	public: void __thiscall apsEffectTemplate::SetMaxNumParticles(int,int)	
0x00801180	?SetRenderer@apsEffectTemplate@@QAEXHPAVapsRenderer@@@Z	public: void __thiscall apsEffectTemplate::SetRenderer(int,class apsRenderer *)	
0x008012C0	?SetActionList@apsEffectTemplate@@QAEXHPAVapsActionList@@@Z	public: void __thiscall apsEffectTemplate::SetActionList(int,class apsActionList *)	
0x00801400	?SetElementData@apsEffectTemplate@@QAEXHHMMPAVapsRenderer@@PAVapsActionList@@I@Z	public: void __thiscall apsEffectTemplate::SetElementData(int,int,float,float,class apsRenderer *,class apsActionList *,unsigned int)	
0x00801720	?SetNumModifiers@apsEffectTemplate@@QAEXH@Z	public: void __thiscall apsEffectTemplate::SetNumModifiers(int)	
0x00801750	?AddModifier@apsEffectTemplate@@QAEHXZ	public: int __thiscall apsEffectTemplate::AddModifier(void)	
0x00801780	?RemoveModifier@apsEffectTemplate@@QAEXH@Z	public: void __thiscall apsEffectTemplate::RemoveModifier(int)	
