index	status	map_line
1	VERIFIED	0002:0011e0a0 ?get_cflags@cdl_object_t@@QBEHXZ 0090D5A0 f i sv.o
2	VERIFIED	0002:0011e0b0 ?PersistDisplay@D3DDevice@@SGJXZ 0090D5B0 f i sv.o
3	VERIFIED	0002:0011e0c0 ??0PakManagerContext@@QAE@W4TPakId@@@Z 0090D5C0 f i sv.o
4	VERIFIED	0002:0011e0f0 ??1PakManagerContext@@QAE@XZ 0090D5F0 f i sv.o
5	PORTED	0002:0011e100 ?GetEntity@EntityShared@@QAEPAVEntity@@XZ 0090D600 f i sv.o
6	VERIFIED	0002:0011e110 ?Vector4_One@math@@YA?AVVector4@1@XZ 0090D610 f i sv.o
7	VERIFIED	0002:0011e150 ?SetSystemActive@FEMenuSystem@@QAEX_N@Z 0090D650 f i sv.o
8	VERIFIED	0002:0011e160 ?GetState@LiveWrapper@@QAE?AW4ELiveState@@XZ 0090D660 f i sv.o
9	VERIFIED	0002:0011e170 ?GetLastLoginCode@LiveWrapper@@QAEJXZ 0090D670 f i sv.o
10	VERIFIED	0002:0011e180 ?GetLoginMethod@LiveWrapper@@QAE?AW4_UIX_LOGON_TYPE@@XZ 0090D680 f i sv.o
11	PORTED	0002:0011e190 ?GetLockedPort@MPLiveEngine@@QAEKXZ 0090D690 f i sv.o
12	VERIFIED	0002:0011e1a0 ?SetInGameMenusActive@FEManager@@QAEX_NH@Z 0090D6A0 f i sv.o
13	PORTED	0002:0011e1d0 ?GetElapsedTime@ServerTime@@QBEMXZ 0090D6D0 f i sv.o
14	PORTED	0002:0011e1e0 ?Inst@MusicMgr@@SAPAV1@XZ 0090D6E0 f i sv.o
15	VERIFIED	0002:0011e220 ?SV_DifficultyEasy@@YAXXZ 0090D720 f sv.o
16	VERIFIED	0002:0011e280 ?SV_DifficultyMedium@@YAXXZ 0090D780 f sv.o
17	VERIFIED	0002:0011e2e0 ?SV_DifficultyHard@@YAXXZ 0090D7E0 f sv.o
18	VERIFIED	0002:0011e340 ?SV_DifficultyGimp@@YAXXZ 0090D840 f sv.o
19	VERIFIED	0002:0011e3a0 ?SV_DifficultyFu@@YAXXZ 0090D8A0 f sv.o
20	VERIFIED	0002:0011e400 ?SV_ClearLoadGame@@YAXXZ 0090D900 f sv.o
21	VERIFIED	0002:0011e480 ?SplitTime@@YAXHAAH000@Z 0090D980 f sv.o
22	VERIFIED	0002:0011e510 ?UpdatePlayTime@@YAXXZ 0090DA10 f sv.o
23	VERIFIED	0002:0011e790 ?SV_GetRestartSaveGame@@YAXPAD@Z 0090DC90 f sv.o
24	VERIFIED	0002:0011e850 ?SV_LoadGameContinue_f@@YAXXZ 0090DD50 f sv.o
25	VERIFIED	0002:0011e870 ?SV_Frontend_f@@YAXXZ 0090DD70 f sv.o
26	VERIFIED	0002:0011e890 ?SV_QuickStart_f@@YAXXZ 0090DD90 f sv.o
27	VERIFIED	0002:0011e8a0 ?SV_InvertAim_f@@YAXXZ 0090DDA0 f sv.o
28	VERIFIED	0002:0011e8e0 ?SV_ExitGame_f@@YAXXZ 0090DDE0 f sv.o
29	VERIFIED	0002:0011e900 ?SV_RemoveOperatorCommands@@YAXXZ 0090DE00 f sv.o
30	VERIFIED	0002:0011e910 ?SV_SendClientGameState@@YAXPAUclient_s@@@Z 0090DE10 f sv.o
