ida_ea	va	name	signature	family
0x007EDBD0	0x00BDD0D0	?TheRealInitializeLOL@apsEffect@@IAEXXZ	protected: void __thiscall apsEffect::TheRealInitializeLOL(void)	apsEffect.o
0x007EDBF0	0x00BDD0F0	?StopEmitting@apsEffect@@QAEXXZ	public: void __thiscall apsEffect::StopEmitting(void)	apsEffect.o
0x007EDC00	0x00BDD100	?GetModifierId@apsEffect@@QAEHPBD@Z	public: int __thiscall apsEffect::GetModifierId(char const *)	apsEffect.o
0x007EDC50	0x00BDD150	?GetLightInfo@?A0xadc4f7bf@@YAXPBVapsEffect@@AAULightInfo@apsLight@@@Z	void __cdecl `anonymous namespace'::GetLightInfo(class apsEffect const *,struct apsLight::LightInfo &)	apsEffect.o
0x007EDC90	0x00BDD190	?GetRaycastResult@apsEffect@@QBEABURaycastResult@1@I@Z	public: struct apsEffect::RaycastResult const & __thiscall apsEffect::GetRaycastResult(unsigned int)const 	apsEffect.o
0x007EDD00	0x00BDD200	?AccumulateCollisionBounds@apsEffect@@QAEXABUapsBounds@@@Z	public: void __thiscall apsEffect::AccumulateCollisionBounds(struct apsBounds const &)	apsEffect.o
0x007EDD50	0x00BDD250	?IncrementRaycastCountdown@apsEffect@@QAEXXZ	public: void __thiscall apsEffect::IncrementRaycastCountdown(void)	apsEffect.o
0x007EDD70	0x00BDD270	?GetRaycastCountdownMaxValue@apsEffect@@SAIXZ	public: static unsigned int __cdecl apsEffect::GetRaycastCountdownMaxValue(void)	apsEffect.o
0x007EDD80	0x00BDD280	?IsPoolEmpty@apsEffect@@SAIXZ	public: static unsigned int __cdecl apsEffect::IsPoolEmpty(void)	apsEffect.o
0x007EDDC0	0x00BDD2C0	?TestAlloc@apsEffect@@SAIPAVapsEffectTemplate@@@Z	public: static unsigned int __cdecl apsEffect::TestAlloc(class apsEffectTemplate *)	apsEffect.o
0x007EDE40	0x00BDD340	?GetNumActiveEffects@apsEffect@@SAHXZ	public: static int __cdecl apsEffect::GetNumActiveEffects(void)	apsEffect.o
0x007EDE80	0x00BDD380	?ReportTemplate@apsEffect@@QAEXXZ	public: void __thiscall apsEffect::ReportTemplate(void)	apsEffect.o
0x007EDF00	0x00BDD400	?SetLocalToWorldTransform@apsEffect@@QAEXABVMat43@math@@@Z	public: void __thiscall apsEffect::SetLocalToWorldTransform(class math::Mat43 const &)	apsEffect.o
0x007EDF70	0x00BDD470	?CountParticles@apsEffect@@QAEHXZ	public: int __thiscall apsEffect::CountParticles(void)	apsEffect.o
0x007EDFA0	0x00BDD4A0	?SetModifierValue@apsEffect@@QAEXHM@Z	public: void __thiscall apsEffect::SetModifierValue(int,float)	apsEffect.o
0x007EE020	0x00BDD520	?GetModifierValue@apsEffect@@QAEMH@Z	public: float __thiscall apsEffect::GetModifierValue(int)	apsEffect.o
0x007EE090	0x00BDD590	?GetModifierTemplateValue@apsEffect@@QAEMH@Z	public: float __thiscall apsEffect::GetModifierTemplateValue(int)	apsEffect.o
0x007EE1C0	0x00BDD6C0	?swap_modifiers@apsEffect@@AAEXXZ	private: void __thiscall apsEffect::swap_modifiers(void)	apsEffect.o
0x007EE250	0x00BDD750	?Render@apsEffect@@QAEXPAUnglLightContext@@ABUFrustumInfo@VFC@@@Z	public: void __thiscall apsEffect::Render(struct nglLightContext *,struct VFC::FrustumInfo const &)	apsEffect.o
0x007EE300	0x00BDD800	?GetBounds@apsEffect@@QAEXAAUapsBounds@@@Z	public: void __thiscall apsEffect::GetBounds(struct apsBounds &)	apsEffect.o
0x007EE390	0x00BDD890	?SetPosition@apsEffect@@QAEXABVDir3@math@@@Z	public: void __thiscall apsEffect::SetPosition(class math::Dir3 const &)	apsEffect.o
0x007EE3D0	0x00BDD8D0	?SetCulled@apsEffect@@QAEXI@Z	public: void __thiscall apsEffect::SetCulled(unsigned int)	apsEffect.o
0x007EE430	0x00BDD930	?Report@apsEffect@@QAEXH@Z	public: void __thiscall apsEffect::Report(int)	apsEffect.o
0x007EE6E0	0x00BDDBE0	??0apsEffect@@QAE@PBVapsEffectTemplate@@M@Z	public: __thiscall apsEffect::apsEffect(class apsEffectTemplate const *,float)	apsEffect.o
0x007EE950	0x00BDDE50	??1apsEffect@@QAE@XZ	public: __thiscall apsEffect::~apsEffect(void)	apsEffect.o
0x007EEB00	0x00BDE000	?Construct@apsEffect@@IAEIPBVapsEffectTemplate@@M@Z	protected: unsigned int __thiscall apsEffect::Construct(class apsEffectTemplate const *,float)	apsEffect.o
0x007EEE60	0x00BDE360	?Update@apsEffect@@QAEXM@Z	public: void __thiscall apsEffect::Update(float)	apsEffect.o
0x007EF460	0x00BDE960	?IsDone@apsEffect@@QAEIXZ	public: unsigned int __thiscall apsEffect::IsDone(void)	apsEffect.o
0x007EF520	0x00BDEA20	?FastForward@apsEffect@@QAEXMH@Z	public: void __thiscall apsEffect::FastForward(float,int)	apsEffect.o
0x007EF580	0x00BDEA80	?CalcSortKey@apsEffect@@QAEXXZ	public: void __thiscall apsEffect::CalcSortKey(void)	apsEffect.o
0x007EF650	0x00BDEB50	?RequestRaycast@apsEffect@@QAEIABVDir3@math@@0@Z	public: unsigned int __thiscall apsEffect::RequestRaycast(class math::Dir3 const &,class math::Dir3 const &)	apsEffect.o
0x007EF7A0	0x00BDECA0	?ReportEffects@apsEffect@@SAXXZ	public: static void __cdecl apsEffect::ReportEffects(void)	apsEffect.o
0x007EF860	0x00BDED60	?Destruct@apsEffect@@IAEII@Z	protected: unsigned int __thiscall apsEffect::Destruct(unsigned int)	apsEffect.o
0x007EF880	0x00BDED80	?InitPool@apsEffect@@SAXH@Z	public: static void __cdecl apsEffect::InitPool(int)	apsEffect.o
0x007EF8B0	0x00BDEDB0	?New@apsEffect@@SAPAV1@PBVapsEffectTemplate@@M@Z	public: static class apsEffect * __cdecl apsEffect::New(class apsEffectTemplate const *,float)	apsEffect.o
0x007EF9A0	0x00BDEEA0	?Delete@apsEffect@@SAXPAV1@I@Z	public: static void __cdecl apsEffect::Delete(class apsEffect *,unsigned int)	apsEffect.o
0x007EFA00	0x00BDEF00	?TermPool@apsEffect@@SAXXZ	public: static void __cdecl apsEffect::TermPool(void)	apsEffect.o
