index	status	map_line
1	VERIFIED	0002:003c7e10 ??0cdSimpleAlphaShaderMat@@QAE@PAUnglTexture@@@Z 00BB7310 f cdSimpleAlphaShader.o
2	VERIFIED	0002:003c7ea0 ?InitCDSimpleAlphaShader@@YAXXZ 00BB73A0 f cdSimpleAlphaShader.o
3	VERIFIED	0002:003c7ef0 ?ToggleCDSimpleAlphaShader@@YAXXZ 00BB73F0 f cdSimpleAlphaShader.o
4	VERIFIED	0002:003c7f10 ?Register@cdSimpleAlphaShader@@UAEXXZ 00BB7410 f cdSimpleAlphaShader.o
5	VERIFIED	0002:003c7f30 ?AddNode@cdSimpleAlphaShader@@UAEXPAVnglMeshNode@@PAUnglMeshSection@@PAUnglMaterial@@@Z 00BB7430 f cdSimpleAlphaShader.o
6	PORTED	0002:003c8220 ?Render@cdSimpleAlphaShaderNode@@UAEXXZ 00BB7720 f cdSimpleAlphaShader.o
7	PORTED	0002:003c8c50 ??Dmath@@YA?AVVector4@0@MABV10@@Z 00BB8150 f i cdSimpleAlphaShader.o
8	VERIFIED	0002:003c8c90 ?SetSrcBlend@nglDxRenderState@@QAEXI@Z 00BB8190 f i cdSimpleAlphaShader.o
9	VERIFIED	0002:003c8cc0 ?SetDestBlend@nglDxRenderState@@QAEXI@Z 00BB81C0 f i cdSimpleAlphaShader.o
10	VERIFIED	0002:003c8cf0 ?SetBlendOp@nglDxRenderState@@QAEXI@Z 00BB81F0 f i cdSimpleAlphaShader.o
11	PORTED	0002:003c8d20 ?GetColorWrite@nglDxRenderState@@QAEIXZ 00BB8220 f i cdSimpleAlphaShader.o
12	VERIFIED	0002:003c8d30 ??0cdSimpleAlphaShader@@QAE@XZ 00BB8230 f i cdSimpleAlphaShader.o
13	VERIFIED	0002:003c8d60 ?GetName@cdSimpleAlphaShader@@UAE?AVtlFixedString@@XZ 00BB8260 f i cdSimpleAlphaShader.o
14	PORTED	0002:003c8d80 ?RegisterVShader@cdSimpleAlphaRender@@YAXXZ 00BB8280 f i cdSimpleAlphaShader.o
15	PORTED	0002:003c8db0 ?GetVShader@cdSimpleAlphaRender@@YAKI@Z 00BB82B0 f i cdSimpleAlphaShader.o
16	PORTED	0002:003c8dc0 ?RegisterPShader@cdSimpleAlphaPixel@@YAXXZ 00BB82C0 f i cdSimpleAlphaShader.o
17	PORTED	0002:003c8df0 ?GetPShader@cdSimpleAlphaPixel@@YAPAKI@Z 00BB82F0 f i cdSimpleAlphaShader.o
18	PORTED	0002:003c8e00 ?RegisterPShader@cdSimpleAlphaPixel_Fullbright@@YAXXZ 00BB8300 f i cdSimpleAlphaShader.o
19	PORTED	0002:003c8e30 ?GetPShader@cdSimpleAlphaPixel_Fullbright@@YAPAKI@Z 00BB8330 f i cdSimpleAlphaShader.o
20	PORTED	0002:003c8e40 ??$tl_clamp@MHM@@YAMABMABH0@Z 00BB8340 f i cdSimpleAlphaShader.o
21	PORTED	0002:003c8e70 ??$IsSet@UcdSimpleAlphaAlphaParamType@@@nglParamSet@@QAE_NABUcdSimpleAlphaAlphaParamType@@@Z 00BB8370 f i cdSimpleAlphaShader.o
22	PORTED	0002:003c8ea0 ??$Get@UcdSimpleAlphaAlphaParamType@@@nglParamSet@@QAEMABUcdSimpleAlphaAlphaParamType@@@Z 00BB83A0 f i cdSimpleAlphaShader.o
23	PORTED	0002:003c8f00 ??$SetConstants@UParams@cdSimpleAlphaRender@@@cdSimpleAlphaRender@@YAXABUParams@0@@Z 00BB8400 f i cdSimpleAlphaShader.o
24	PORTED	0002:003c8f20 ??0cdSimpleAlphaShaderNode@@QAE@PAVnglMeshNode@@PAUnglMeshSection@@PAVcdSimpleAlphaShaderMat@@@Z 00BB8420 f i cdSimpleAlphaShader.o
25	PORTED	0002:003c8f50 ??_GcdSimpleAlphaShaderNode@@UAEPAXI@Z 00BB8450 f i cdSimpleAlphaShader.o
26	PORTED	0002:003c8f50 ??_EcdSimpleAlphaShaderNode@@UAEPAXI@Z 00BB8450 f i cdSimpleAlphaShader.o
27	PORTED	0002:003c8f80 ??1cdSimpleAlphaShaderNode@@UAE@XZ 00BB8480 f i cdSimpleAlphaShader.o
28	VERIFIED	0002:003c8f90 ??_GcdSimpleAlphaShader@@UAEPAXI@Z 00BB8490 f i cdSimpleAlphaShader.o
29	VERIFIED	0002:003c8f90 ??_EcdSimpleAlphaShader@@UAEPAXI@Z 00BB8490 f i cdSimpleAlphaShader.o
30	VERIFIED	0002:003c8fc0 ??1cdSimpleAlphaShader@@UAE@XZ 00BB84C0 f i cdSimpleAlphaShader.o
31	PORTED	0002:003c8fd0 ??0Params@cdSimpleAlphaRender@@QAE@XZ 00BB84D0 f i cdSimpleAlphaShader.o
