ida_ea	name	signature	source_cpp
0x00926420	?IsAlpha@Broc@@YA_ND@Z	bool __cdecl Broc::IsAlpha(char)	
0x00926470	?ToLower@Broc@@YADD@Z	char __cdecl Broc::ToLower(char)	
0x009264B0	?length@Broc@@YAIPBD@Z	unsigned int __cdecl Broc::length(char const *)	
0x00926510	??0Block@string@Broc@@QAE@HIPBD@Z	public: __thiscall Broc::string::Block::Block(int,unsigned int,char const *)	
0x00926630	?Append@Block@string@Broc@@QAEXPBDI@Z	public: void __thiscall Broc::string::Block::Append(char const *,unsigned int)	
0x00926730	?DecrementCount@Block@string@Broc@@QAEXXZ	public: void __thiscall Broc::string::Block::DecrementCount(void)	
0x00926790	??0string@Broc@@QAE@W4EUndefined@1@@Z	public: __thiscall Broc::string::string(enum Broc::EUndefined)	
0x009267C0	??0string@Broc@@QAE@PAVBlock@01@@Z	public: __thiscall Broc::string::string(class Broc::string::Block *)	
0x00926950	??0string@Broc@@QAE@PBD@Z	public: __thiscall Broc::string::string(char const *)	
0x009269C0	??0string@Broc@@QAE@PBDH@Z	public: __thiscall Broc::string::string(char const *,int)	
0x00926A10	??0string@Broc@@QAE@ABV01@@Z	public: __thiscall Broc::string::string(class Broc::string const &)	
0x00926BC0	??0string@Broc@@QAE@ABV01@H@Z	public: __thiscall Broc::string::string(class Broc::string const &,int)	
0x00926D20	?AllocBlock@string@Broc@@SA?AV?$ae_pair@PAXH@@H@Z	public: static class ae_pair<void *,int> __cdecl Broc::string::AllocBlock(int)	
0x00926DC0	?AllocBlock@string@Broc@@SAPAVBlock@12@PBDII@Z	public: static class Broc::string::Block * __cdecl Broc::string::AllocBlock(char const *,unsigned int,unsigned int)	
0x00926EA0	??Ystring@Broc@@QAEAAV01@D@Z	public: class Broc::string & __thiscall Broc::string::operator+=(char)	
0x00926EE0	??Ystring@Broc@@QAEAAV01@PBD@Z	public: class Broc::string & __thiscall Broc::string::operator+=(char const *)	
0x00926F20	??Ystring@Broc@@QAEAAV01@ABV01@@Z	public: class Broc::string & __thiscall Broc::string::operator+=(class Broc::string const &)	
0x00926F60	??4string@Broc@@QAEAAV01@ABV01@@Z	public: class Broc::string & __thiscall Broc::string::operator=(class Broc::string const &)	
0x009270C0	??4string@Broc@@QAEAAV01@PBD@Z	public: class Broc::string & __thiscall Broc::string::operator=(char const *)	
0x00927270	??4string@Broc@@QAEAAV01@D@Z	public: class Broc::string & __thiscall Broc::string::operator=(char)	
0x00927320	??0string@Broc@@QAE@I@Z	public: __thiscall Broc::string::string(unsigned int)	
0x009273B0	??0string@Broc@@QAE@H@Z	public: __thiscall Broc::string::string(int)	
0x00927440	??0string@Broc@@QAE@M@Z	public: __thiscall Broc::string::string(float)	
0x009274F0	??0string@Broc@@QAE@Ubint@@@Z	public: __thiscall Broc::string::string(struct bint)	
0x00927590	??0string@Broc@@QAE@Ubfloat@@@Z	public: __thiscall Broc::string::string(struct bfloat)	
0x00927640	??0string@Broc@@QAE@Ubunsigned@@@Z	public: __thiscall Broc::string::string(struct bunsigned)	
0x00927700	??0string@Broc@@QAE@Ubbool@@@Z	public: __thiscall Broc::string::string(struct bbool)	
0x009277C0	??1string@Broc@@QAE@XZ	public: __thiscall Broc::string::~string(void)	
0x00927820	??4string@Broc@@QAEAAV01@H@Z	public: class Broc::string & __thiscall Broc::string::operator=(int)	
0x00927870	??4string@Broc@@QAEAAV01@M@Z	public: class Broc::string & __thiscall Broc::string::operator=(float)	
0x009278C0	??4string@Broc@@QAEAAV01@ABUvector@1@@Z	public: class Broc::string & __thiscall Broc::string::operator=(struct Broc::vector const &)	
0x00927940	??Ystring@Broc@@QAEAAV01@H@Z	public: class Broc::string & __thiscall Broc::string::operator+=(int)	
0x009279A0	??Ystring@Broc@@QAEAAV01@I@Z	public: class Broc::string & __thiscall Broc::string::operator+=(unsigned int)	
0x00927A00	??Ystring@Broc@@QAEAAV01@M@Z	public: class Broc::string & __thiscall Broc::string::operator+=(float)	
0x00927A70	?clear@string@Broc@@QAEXXZ	public: void __thiscall Broc::string::clear(void)	
0x00927AE0	?find@string@Broc@@QBEHPBDI@Z	public: int __thiscall Broc::string::find(char const *,unsigned int)const 	
0x00927C00	?find@string@Broc@@QBEHID@Z	public: int __thiscall Broc::string::find(unsigned int,char)const 	
0x00927C70	?rfind@string@Broc@@QBEHPBD@Z	public: int __thiscall Broc::string::rfind(char const *)const 	
0x00927D40	?remove_leading@string@Broc@@QAEAAV12@PBD@Z	public: class Broc::string & __thiscall Broc::string::remove_leading(char const *)	
0x00927E30	?remove_trailing@string@Broc@@QAEAAV12@PBD@Z	public: class Broc::string & __thiscall Broc::string::remove_trailing(char const *)	
0x00927F20	?set_char@string@Broc@@QAEXID@Z	public: void __thiscall Broc::string::set_char(unsigned int,char)	
0x00927F70	?Append@string@Broc@@AAEXPBDI@Z	private: void __thiscall Broc::string::Append(char const *,unsigned int)	
0x009280E0	?substr@string@Broc@@QBE?AV12@II@Z	public: class Broc::string __thiscall Broc::string::substr(unsigned int,unsigned int)const 	
0x00928260	??8Broc@@YA_NABVstring@0@PBD@Z	bool __cdecl Broc::operator==(class Broc::string const &,char const *)	
0x00928390	??8Broc@@YA_NABVstring@0@0@Z	bool __cdecl Broc::operator==(class Broc::string const &,class Broc::string const &)	
0x009284C0	??HBroc@@YA?AVstring@0@ABV10@0@Z	class Broc::string __cdecl Broc::operator+(class Broc::string const &,class Broc::string const &)	
0x009285C0	??HBroc@@YA?AVstring@0@ABV10@PBD@Z	class Broc::string __cdecl Broc::operator+(class Broc::string const &,char const *)	
0x00928710	?string_hash@Broc@@YA?AUHashStr@@PBD@Z	struct HashStr __cdecl Broc::string_hash(char const *)	
0x00928780	?string_hash@Broc@@YA?AUHashStr@@ABVstring@1@@Z	struct HashStr __cdecl Broc::string_hash(class Broc::string const &)	
0x009287C0	?strcmp@Broc@@YAHPBD0@Z	int __cdecl Broc::strcmp(char const *,char const *)	
