ida_ea	name	signature	source_cpp
0x00868CC0	?Release@nalGenericSkeleton@nalGeneric@@MAEXXZ	protected: virtual void __thiscall nalGeneric::nalGenericSkeleton::Release(void)	
0x00868D10	?GetTrajectoryUpdate@nalGenericSkeleton@nalGeneric@@IBEXABVnalGenericPose@2@AAVnalPositionOrientation@@@Z	protected: void __thiscall nalGeneric::nalGenericSkeleton::GetTrajectoryUpdate(class nalGeneric::nalGenericPose const &,class nalPositionOrientation &)const 	
0x00868D50	?GetHash@nalGenericInstance@nalGeneric@@KAIPBVnalGenericSkeleton@2@0@Z	protected: static unsigned int __cdecl nalGeneric::nalGenericInstance::GetHash(class nalGeneric::nalGenericSkeleton const *,class nalGeneric::nalGenericSkeleton const *)	
0x00868D70	?nalGetDecompCacheSize@@YAHXZ	int __cdecl nalGetDecompCacheSize(void)	
0x00868D80	??1nalGenericPose@nalGeneric@@QAE@XZ	public: __thiscall nalGeneric::nalGenericPose::~nalGenericPose(void)	
0x00868DD0	?GetPoseSize@nalGenericPose@nalGeneric@@IBEHXZ	protected: int __thiscall nalGeneric::nalGenericPose::GetPoseSize(void)const 	
0x00868DE0	?GetPoseAlignment@nalGenericPose@nalGeneric@@IBEHXZ	protected: int __thiscall nalGeneric::nalGenericPose::GetPoseAlignment(void)const 	
0x00868DF0	??4nalGenericPose@nalGeneric@@QAEXABV01@@Z	public: void __thiscall nalGeneric::nalGenericPose::operator=(class nalGeneric::nalGenericPose const &)	
0x00868E50	?Copy@nalGenericPose@nalGeneric@@QAEXABV12@H@Z	public: void __thiscall nalGeneric::nalGenericPose::Copy(class nalGeneric::nalGenericPose const &,int)	
0x00868EB0	?GetModelPositionOrientation@nalGenericPose@nalGeneric@@IBE?BVnalPositionOrientation@@H@Z	protected: class nalPositionOrientation const __thiscall nalGeneric::nalGenericPose::GetModelPositionOrientation(int)const 	
