ida_ea	name	signature	source_cpp
0x00454080	?vtos@@YAPADQBM@Z	char * __cdecl vtos(float const * const)	
0x004540D0	?vtos@@YAPADABVPosition3@math@@@Z	char * __cdecl vtos(class math::Position3 const &)	
0x00454120	?G_Spawn@@YAPAVEntity@@W4TPakId@@@Z	class Entity * __cdecl G_Spawn(enum TPakId)	
0x004541A0	??0EntityDeathTask@@QAE@V?$DbLinkedHandle@VEntityHandleDb@@VEntity@@@@@Z	public: __thiscall EntityDeathTask::EntityDeathTask(class DbLinkedHandle<class EntityHandleDb,class Entity>)	
0x004541D0	?G_AddPredictableEvent@@YAXPAVEntity@@HH@Z	void __cdecl G_AddPredictableEvent(class Entity *,int,int)	
0x00454200	?G_AddEvent@@YAXPAVEntity@@HH@Z	void __cdecl G_AddEvent(class Entity *,int,int)	
0x004543B0	?G_RegisterSoundWait@@YAXPAVEntity@@HGH@Z	void __cdecl G_RegisterSoundWait(class Entity *,int,unsigned short,int)	
0x004543C0	?RegisterEffectWait@@YAXPAVEntity@@H@Z	void __cdecl RegisterEffectWait(class Entity *,int)	
0x00454440	?G_SetOrigin@@YAXPAVEntity@@QBM@Z	void __cdecl G_SetOrigin(class Entity *,float const * const)	
0x004545B0	?G_SetOrigin@@YAXPAVEntity@@ABVPosition3@math@@@Z	void __cdecl G_SetOrigin(class Entity *,class math::Position3 const &)	
0x00454720	?G_SetAngle@@YAXPAVEntity@@QBM@Z	void __cdecl G_SetAngle(class Entity *,float const * const)	
0x00454890	?G_SetAngle@@YAXPAVEntity@@ABVPosition3@math@@@Z	void __cdecl G_SetAngle(class Entity *,class math::Position3 const &)	
0x00454A00	?G_SetConstString@@YAXPAGPBD@Z	void __cdecl G_SetConstString(unsigned short *,char const *)	
0x00454A50	?G_GetEntityTypeName@@YAPBDPAVEntity@@@Z	char const * __cdecl G_GetEntityTypeName(class Entity *)	
0x00454A70	?G_CleanupAnimTrees@@YAXXZ	void __cdecl G_CleanupAnimTrees(void)	
0x00454AF0	?UseLiveGrenade@@YAXPAVEntity@@00@Z	void __cdecl UseLiveGrenade(class Entity *,class Entity *,class Entity *)	
0x00454B00	?Compact@EntityHandleDb@@QAEXXZ	public: void __thiscall EntityHandleDb::Compact(void)	
0x00454BC0	?Find@EntityHandleDb@@QBE?AVconst_iterator@?$ae_sized_array@PAVEntity@@$0BAAA@@@HVstring@Broc@@V23@1@Z	public: class ae_sized_array<class Entity *,4096>::const_iterator __thiscall EntityHandleDb::Find(int,class Broc::string,class ae_sized_array<class Entity *,4096>::const_iterator,class ae_sized_array<class Entity *,4096>::const_iterator)const 	
0x00454C80	?Find@EntityHandleDb@@QBE?AVconst_iterator@?$ae_sized_array@PAVEntity@@$0BAAA@@@HGV23@0@Z	public: class ae_sized_array<class Entity *,4096>::const_iterator __thiscall EntityHandleDb::Find(int,unsigned short,class ae_sized_array<class Entity *,4096>::const_iterator,class ae_sized_array<class Entity *,4096>::const_iterator)const 	
0x00454CC0	?Find@EntityHandleDb@@QBE?AVconst_iterator@?$ae_sized_array@PAVEntity@@$0BAAA@@@HVHashString@@V23@1@Z	public: class ae_sized_array<class Entity *,4096>::const_iterator __thiscall EntityHandleDb::Find(int,class HashString,class ae_sized_array<class Entity *,4096>::const_iterator,class ae_sized_array<class Entity *,4096>::const_iterator)const 	
0x00454D00	?Player_UpdateFriendlyOverlay@@YAXPAVEntity@@@Z	void __cdecl Player_UpdateFriendlyOverlay(class Entity *)	
0x004551C0	?P_DamageFeedback@@YAXPAVEntity@@@Z	void __cdecl P_DamageFeedback(class Entity *)	
0x00455380	?HealthRegen@@YAXPAVEntity@@M@Z	void __cdecl HealthRegen(class Entity *,float)	
0x004554E0	?SpectatorThink@@YAXPAVEntity@@PAUusercmd_s@@@Z	void __cdecl SpectatorThink(class Entity *,struct usercmd_s *)	
0x00455600	?G_ActorEnterProne@@YAXPAUactor_s@@H@Z	void __cdecl G_ActorEnterProne(struct actor_s *,int)	
0x00455780	?G_FinishSetupSpawnPoint@@YAXPAVEntity@@H@Z	void __cdecl G_FinishSetupSpawnPoint(class Entity *,int)	
0x00455A40	?BodySink@@YAXPAVEntity@@H@Z	void __cdecl BodySink(class Entity *,int)	
0x00455A90	?G_UpdateHeadHitEnt@@YAXPAVEntity@@@Z	void __cdecl G_UpdateHeadHitEnt(class Entity *)	
0x00455BB0	?G_RemoveHeadHitEnt@@YAXPAVEntity@@@Z	void __cdecl G_RemoveHeadHitEnt(class Entity *)	
