ida_ea	name	signature	source_cpp
0x0092E320	?RegisterHashStrings@mp_util_wad@@YAXXZ	void __cdecl mp_util_wad::RegisterHashStrings(void)	
0x0092EEC0	?ResolveAnim@mp_util_wad@@YAIIIPAII@Z	unsigned int __cdecl mp_util_wad::ResolveAnim(unsigned int,unsigned int,unsigned int *,unsigned int)	
0x0092EF10	?ResolveAnimName@mp_util_wad@@YAPBDI@Z	char const * __cdecl mp_util_wad::ResolveAnimName(unsigned int)	
0x0092EF50	?ValidateAnimationIndices@mp_util_wad@@YA_NXZ	bool __cdecl mp_util_wad::ValidateAnimationIndices(void)	
0x0092EFB0	?GetBroAnim@mp_util_wad@@YAIII@Z	unsigned int __cdecl mp_util_wad::GetBroAnim(unsigned int,unsigned int)	
0x0092F000	?GetEE_flagEnd@@YAAAUvector@Broc@@Ventity@2@@Z	struct Broc::vector & __cdecl GetEE_flagEnd(class Broc::entity)	
0x0092F050	?IsEEDefined_flagEnd@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_flagEnd(class Broc::entity)	
0x0092F1A0	?GetEE_audio_indoor@@YAAAUbint@@Ventity@Broc@@@Z	struct bint & __cdecl GetEE_audio_indoor(class Broc::entity)	
0x0092F1F0	?IsEEDefined_audio_indoor@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_audio_indoor(class Broc::entity)	
0x0092F2A0	?GetEE_audio_ambmax@@YAAAUbfloat@@Ventity@Broc@@@Z	struct bfloat & __cdecl GetEE_audio_ambmax(class Broc::entity)	
0x0092F2F0	?IsEEDefined_audio_ambmax@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_audio_ambmax(class Broc::entity)	
0x0092F3A0	?GetEE_sound@@YAAAUbint@@Ventity@Broc@@@Z	struct bint & __cdecl GetEE_sound(class Broc::entity)	
0x0092F3F0	?IsEEDefined_sound@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_sound(class Broc::entity)	
0x0092F4A0	?GetEE_specialWeaponChangeClassFlag@@YAAAUbbool@@Ventity@Broc@@@Z	struct bbool & __cdecl GetEE_specialWeaponChangeClassFlag(class Broc::entity)	
0x0092F4F0	?IsEEDefined_specialWeaponChangeClassFlag@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_specialWeaponChangeClassFlag(class Broc::entity)	
0x0092F5A0	?GetEE_respawnmodel@@YAAAVstring@Broc@@Ventity@2@@Z	class Broc::string & __cdecl GetEE_respawnmodel(class Broc::entity)	
0x0092F5F0	?IsEEDefined_respawnmodel@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_respawnmodel(class Broc::entity)	
0x0092F710	?GetEE_deathmodel@@YAAAVstring@Broc@@Ventity@2@@Z	class Broc::string & __cdecl GetEE_deathmodel(class Broc::entity)	
0x0092F760	?IsEEDefined_deathmodel@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_deathmodel(class Broc::entity)	
0x0092F860	?GetEE_punishedTeamKills@@YAAAUbint@@Ventity@Broc@@@Z	struct bint & __cdecl GetEE_punishedTeamKills(class Broc::entity)	
0x0092F8B0	?IsEEDefined_punishedTeamKills@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_punishedTeamKills(class Broc::entity)	
0x0092F960	?GetEE_firstSpectate@@YAAAUbbool@@Ventity@Broc@@@Z	struct bbool & __cdecl GetEE_firstSpectate(class Broc::entity)	
0x0092F9B0	?IsEEDefined_firstSpectate@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_firstSpectate(class Broc::entity)	
0x0092FA60	?GetEE_home_position@@YAAAUvector@Broc@@Ventity@2@@Z	struct Broc::vector & __cdecl GetEE_home_position(class Broc::entity)	
0x0092FAB0	?IsEEDefined_home_position@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_home_position(class Broc::entity)	
0x0092FB60	?GetEE_deathfire@@YAAAVstring@Broc@@Ventity@2@@Z	class Broc::string & __cdecl GetEE_deathfire(class Broc::entity)	
0x0092FBB0	?IsEEDefined_deathfire@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_deathfire(class Broc::entity)	
0x0092FCB0	?GetEE_waiting@@YAAAUbfloat@@Ventity@Broc@@@Z	struct bfloat & __cdecl GetEE_waiting(class Broc::entity)	
0x0092FD00	?IsEEDefined_waiting@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_waiting(class Broc::entity)	
0x0092FDB0	?GetEE_last_dropped_time@@YAAAUbint@@Ventity@Broc@@@Z	struct bint & __cdecl GetEE_last_dropped_time(class Broc::entity)	
0x0092FE00	?IsEEDefined_last_dropped_time@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_last_dropped_time(class Broc::entity)	
0x0092FEB0	?GetEE_flag_in_minefield@@YAAAUbbool@@Ventity@Broc@@@Z	struct bbool & __cdecl GetEE_flag_in_minefield(class Broc::entity)	
0x0092FF00	?IsEEDefined_flag_in_minefield@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_flag_in_minefield(class Broc::entity)	
0x0092FFB0	?GetEE_index@@YAAAUbint@@Ventity@Broc@@@Z	struct bint & __cdecl GetEE_index(class Broc::entity)	
0x00930000	?IsEEDefined_index@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_index(class Broc::entity)	
0x009300B0	?GetEE_lastPainSoundTime@@YAAAUbint@@Ventity@Broc@@@Z	struct bint & __cdecl GetEE_lastPainSoundTime(class Broc::entity)	
0x00930100	?IsEEDefined_lastPainSoundTime@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_lastPainSoundTime(class Broc::entity)	
0x009301B0	?GetEE_audio_ambp@@YAAAVstring@Broc@@Ventity@2@@Z	class Broc::string & __cdecl GetEE_audio_ambp(class Broc::entity)	
0x00930200	?IsEEDefined_audio_ambp@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_audio_ambp(class Broc::entity)	
0x00930300	?GetEE_holder@@YAAAVentity@Broc@@V12@@Z	class Broc::entity & __cdecl GetEE_holder(class Broc::entity)	
0x00930350	?IsEEDefined_holder@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_holder(class Broc::entity)	
0x00930400	?GetEE_flag@@YAAAVentity@Broc@@V12@@Z	class Broc::entity & __cdecl GetEE_flag(class Broc::entity)	
0x00930450	?IsEEDefined_flag@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_flag(class Broc::entity)	
0x00930500	?GetEE_lastTouch@@YAAAUbint@@Ventity@Broc@@@Z	struct bint & __cdecl GetEE_lastTouch(class Broc::entity)	
0x00930550	?IsEEDefined_lastTouch@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_lastTouch(class Broc::entity)	
0x00930600	?GetEE_audio_track_p@@YAAAUbint@@Ventity@Broc@@@Z	struct bint & __cdecl GetEE_audio_track_p(class Broc::entity)	
0x00930650	?IsEEDefined_audio_track_p@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_audio_track_p(class Broc::entity)	
0x00930700	?GetEE_specialWeaponTime@@YAAAUbint@@Ventity@Broc@@@Z	struct bint & __cdecl GetEE_specialWeaponTime(class Broc::entity)	
0x00930750	?IsEEDefined_specialWeaponTime@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_specialWeaponTime(class Broc::entity)	
0x00930800	?GetEE_autobalance@@YAAAUbbool@@Ventity@Broc@@@Z	struct bbool & __cdecl GetEE_autobalance(class Broc::entity)	
0x00930850	?IsEEDefined_autobalance@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_autobalance(class Broc::entity)	
0x00930900	?GetEE_goal@@YAAAVentity@Broc@@V12@@Z	class Broc::entity & __cdecl GetEE_goal(class Broc::entity)	
0x00930950	?IsEEDefined_goal@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_goal(class Broc::entity)	
0x00930A00	?GetEE_teamSound@@YAAAUbint@@Ventity@Broc@@@Z	struct bint & __cdecl GetEE_teamSound(class Broc::entity)	
0x00930A50	?IsEEDefined_teamSound@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_teamSound(class Broc::entity)	
0x00930B00	?GetEE_trigger@@YAAAVentity@Broc@@V12@@Z	class Broc::entity & __cdecl GetEE_trigger(class Broc::entity)	
0x00930B50	?IsEEDefined_trigger@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_trigger(class Broc::entity)	
0x00930C00	?GetEE_message_when_returned@@YAAAUHashStr@@Ventity@Broc@@@Z	struct HashStr & __cdecl GetEE_message_when_returned(class Broc::entity)	
0x00930C50	?IsEEDefined_message_when_returned@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_message_when_returned(class Broc::entity)	
0x00930D00	?GetEE_damage_effect@@YAAAUbint@@Ventity@Broc@@@Z	struct bint & __cdecl GetEE_damage_effect(class Broc::entity)	
0x00930D50	?IsEEDefined_damage_effect@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_damage_effect(class Broc::entity)	
