index	status	map_line
1	PORTED	0002:00424050 _log10f 00C13550 f i nslDriverXBOXDSOUND.o
2	PORTED	0002:00424060 ??0D3DXVECTOR3@@QAE@XZ 00C13560 f i nslDriverXBOXDSOUND.o
3	PORTED	0002:00424070 ?DownloadEffectsImage@IDirectSound@@QAGJPBXKPBU_DSEFFECTIMAGELOC@@PAPAU_DSEFFECTIMAGEDESC@@@Z 00C13570 f i nslDriverXBOXDSOUND.o
4	PORTED	0002:00424080 ?EnableHeadphones@IDirectSound@@QAGJH@Z 00C13580 f i nslDriverXBOXDSOUND.o
5	PORTED	0002:00424090 ?SetDistanceFactor@IDirectSound@@QAGJMK@Z 00C13590 f i nslDriverXBOXDSOUND.o
6	PORTED	0002:004240a0 ?SetOrientation@IDirectSound@@QAGJMMMMMMK@Z 00C135A0 f i nslDriverXBOXDSOUND.o
7	PORTED	0002:004240b0 ?SetPosition@IDirectSound@@QAGJMMMK@Z 00C135B0 f i nslDriverXBOXDSOUND.o
8	PORTED	0002:004240c0 ?SetVelocity@IDirectSound@@QAGJMMMK@Z 00C135C0 f i nslDriverXBOXDSOUND.o
9	PORTED	0002:004240d0 ?SetI3DL2Listener@IDirectSound@@QAGJPBU_DSI3DL2LISTENER@@K@Z 00C135D0 f i nslDriverXBOXDSOUND.o
10	PORTED	0002:004240e0 ?CommitDeferredSettings@IDirectSound@@QAGJXZ 00C135E0 f i nslDriverXBOXDSOUND.o
11	PORTED	0002:004240f0 ?SynchPlayback@IDirectSound@@QAGJXZ 00C135F0 f i nslDriverXBOXDSOUND.o
12	PORTED	0002:00424100 ?SetFormat@IDirectSoundBuffer@@QAGJPBUtWAVEFORMATEX@@@Z 00C13600 f i nslDriverXBOXDSOUND.o
13	PORTED	0002:00424110 ?SetFrequency@IDirectSoundBuffer@@QAGJK@Z 00C13610 f i nslDriverXBOXDSOUND.o
14	PORTED	0002:00424120 ?SetVolume@IDirectSoundBuffer@@QAGJJ@Z 00C13620 f i nslDriverXBOXDSOUND.o
15	PORTED	0002:00424130 ?SetEG@IDirectSoundBuffer@@QAGJPBU_DSENVELOPEDESC@@@Z 00C13630 f i nslDriverXBOXDSOUND.o
16	PORTED	0002:00424140 ?SetHeadroom@IDirectSoundBuffer@@QAGJK@Z 00C13640 f i nslDriverXBOXDSOUND.o
17	PORTED	0002:00424150 ?SetMixBins@IDirectSoundBuffer@@QAGJPBU_DSMIXBINS@@@Z 00C13650 f i nslDriverXBOXDSOUND.o
