ida_ea	va	name	signature	family
0x0092E320	0x00D1D820	?RegisterHashStrings@mp_util_wad@@YAXXZ	void __cdecl mp_util_wad::RegisterHashStrings(void)	mp_util_wad.o
0x0092EEC0	0x00D1E3C0	?ResolveAnim@mp_util_wad@@YAIIIPAII@Z	unsigned int __cdecl mp_util_wad::ResolveAnim(unsigned int,unsigned int,unsigned int *,unsigned int)	mp_util_wad.o
0x0092EF10	0x00D1E410	?ResolveAnimName@mp_util_wad@@YAPBDI@Z	char const * __cdecl mp_util_wad::ResolveAnimName(unsigned int)	mp_util_wad.o
0x0092EF50	0x00D1E450	?ValidateAnimationIndices@mp_util_wad@@YA_NXZ	bool __cdecl mp_util_wad::ValidateAnimationIndices(void)	mp_util_wad.o
0x0092EFB0	0x00D1E4B0	?GetBroAnim@mp_util_wad@@YAIII@Z	unsigned int __cdecl mp_util_wad::GetBroAnim(unsigned int,unsigned int)	mp_util_wad.o
0x0092F000	0x00D1E500	?GetEE_flagEnd@@YAAAUvector@Broc@@Ventity@2@@Z	struct Broc::vector & __cdecl GetEE_flagEnd(class Broc::entity)	mp_util_wad.o
0x0092F050	0x00D1E550	?IsEEDefined_flagEnd@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_flagEnd(class Broc::entity)	mp_util_wad.o
0x0092F1A0	0x00D1E6A0	?GetEE_audio_indoor@@YAAAUbint@@Ventity@Broc@@@Z	struct bint & __cdecl GetEE_audio_indoor(class Broc::entity)	mp_util_wad.o
0x0092F1F0	0x00D1E6F0	?IsEEDefined_audio_indoor@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_audio_indoor(class Broc::entity)	mp_util_wad.o
0x0092F2A0	0x00D1E7A0	?GetEE_audio_ambmax@@YAAAUbfloat@@Ventity@Broc@@@Z	struct bfloat & __cdecl GetEE_audio_ambmax(class Broc::entity)	mp_util_wad.o
0x0092F2F0	0x00D1E7F0	?IsEEDefined_audio_ambmax@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_audio_ambmax(class Broc::entity)	mp_util_wad.o
0x0092F3A0	0x00D1E8A0	?GetEE_sound@@YAAAUbint@@Ventity@Broc@@@Z	struct bint & __cdecl GetEE_sound(class Broc::entity)	mp_util_wad.o
0x0092F3F0	0x00D1E8F0	?IsEEDefined_sound@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_sound(class Broc::entity)	mp_util_wad.o
0x0092F4A0	0x00D1E9A0	?GetEE_specialWeaponChangeClassFlag@@YAAAUbbool@@Ventity@Broc@@@Z	struct bbool & __cdecl GetEE_specialWeaponChangeClassFlag(class Broc::entity)	mp_util_wad.o
0x0092F4F0	0x00D1E9F0	?IsEEDefined_specialWeaponChangeClassFlag@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_specialWeaponChangeClassFlag(class Broc::entity)	mp_util_wad.o
0x0092F5A0	0x00D1EAA0	?GetEE_respawnmodel@@YAAAVstring@Broc@@Ventity@2@@Z	class Broc::string & __cdecl GetEE_respawnmodel(class Broc::entity)	mp_util_wad.o
0x0092F5F0	0x00D1EAF0	?IsEEDefined_respawnmodel@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_respawnmodel(class Broc::entity)	mp_util_wad.o
0x0092F710	0x00D1EC10	?GetEE_deathmodel@@YAAAVstring@Broc@@Ventity@2@@Z	class Broc::string & __cdecl GetEE_deathmodel(class Broc::entity)	mp_util_wad.o
0x0092F760	0x00D1EC60	?IsEEDefined_deathmodel@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_deathmodel(class Broc::entity)	mp_util_wad.o
0x0092F860	0x00D1ED60	?GetEE_punishedTeamKills@@YAAAUbint@@Ventity@Broc@@@Z	struct bint & __cdecl GetEE_punishedTeamKills(class Broc::entity)	mp_util_wad.o
0x0092F8B0	0x00D1EDB0	?IsEEDefined_punishedTeamKills@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_punishedTeamKills(class Broc::entity)	mp_util_wad.o
0x0092F960	0x00D1EE60	?GetEE_firstSpectate@@YAAAUbbool@@Ventity@Broc@@@Z	struct bbool & __cdecl GetEE_firstSpectate(class Broc::entity)	mp_util_wad.o
0x0092F9B0	0x00D1EEB0	?IsEEDefined_firstSpectate@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_firstSpectate(class Broc::entity)	mp_util_wad.o
0x0092FA60	0x00D1EF60	?GetEE_home_position@@YAAAUvector@Broc@@Ventity@2@@Z	struct Broc::vector & __cdecl GetEE_home_position(class Broc::entity)	mp_util_wad.o
0x0092FAB0	0x00D1EFB0	?IsEEDefined_home_position@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_home_position(class Broc::entity)	mp_util_wad.o
0x0092FB60	0x00D1F060	?GetEE_deathfire@@YAAAVstring@Broc@@Ventity@2@@Z	class Broc::string & __cdecl GetEE_deathfire(class Broc::entity)	mp_util_wad.o
0x0092FBB0	0x00D1F0B0	?IsEEDefined_deathfire@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_deathfire(class Broc::entity)	mp_util_wad.o
0x0092FCB0	0x00D1F1B0	?GetEE_waiting@@YAAAUbfloat@@Ventity@Broc@@@Z	struct bfloat & __cdecl GetEE_waiting(class Broc::entity)	mp_util_wad.o
0x0092FD00	0x00D1F200	?IsEEDefined_waiting@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_waiting(class Broc::entity)	mp_util_wad.o
0x0092FDB0	0x00D1F2B0	?GetEE_last_dropped_time@@YAAAUbint@@Ventity@Broc@@@Z	struct bint & __cdecl GetEE_last_dropped_time(class Broc::entity)	mp_util_wad.o
0x0092FE00	0x00D1F300	?IsEEDefined_last_dropped_time@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_last_dropped_time(class Broc::entity)	mp_util_wad.o
0x0092FEB0	0x00D1F3B0	?GetEE_flag_in_minefield@@YAAAUbbool@@Ventity@Broc@@@Z	struct bbool & __cdecl GetEE_flag_in_minefield(class Broc::entity)	mp_util_wad.o
0x0092FF00	0x00D1F400	?IsEEDefined_flag_in_minefield@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_flag_in_minefield(class Broc::entity)	mp_util_wad.o
0x0092FFB0	0x00D1F4B0	?GetEE_index@@YAAAUbint@@Ventity@Broc@@@Z	struct bint & __cdecl GetEE_index(class Broc::entity)	mp_util_wad.o
0x00930000	0x00D1F500	?IsEEDefined_index@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_index(class Broc::entity)	mp_util_wad.o
0x009300B0	0x00D1F5B0	?GetEE_lastPainSoundTime@@YAAAUbint@@Ventity@Broc@@@Z	struct bint & __cdecl GetEE_lastPainSoundTime(class Broc::entity)	mp_util_wad.o
0x00930100	0x00D1F600	?IsEEDefined_lastPainSoundTime@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_lastPainSoundTime(class Broc::entity)	mp_util_wad.o
0x009301B0	0x00D1F6B0	?GetEE_audio_ambp@@YAAAVstring@Broc@@Ventity@2@@Z	class Broc::string & __cdecl GetEE_audio_ambp(class Broc::entity)	mp_util_wad.o
0x00930200	0x00D1F700	?IsEEDefined_audio_ambp@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_audio_ambp(class Broc::entity)	mp_util_wad.o
0x00930300	0x00D1F800	?GetEE_holder@@YAAAVentity@Broc@@V12@@Z	class Broc::entity & __cdecl GetEE_holder(class Broc::entity)	mp_util_wad.o
0x00930350	0x00D1F850	?IsEEDefined_holder@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_holder(class Broc::entity)	mp_util_wad.o
0x00930400	0x00D1F900	?GetEE_flag@@YAAAVentity@Broc@@V12@@Z	class Broc::entity & __cdecl GetEE_flag(class Broc::entity)	mp_util_wad.o
0x00930450	0x00D1F950	?IsEEDefined_flag@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_flag(class Broc::entity)	mp_util_wad.o
0x00930500	0x00D1FA00	?GetEE_lastTouch@@YAAAUbint@@Ventity@Broc@@@Z	struct bint & __cdecl GetEE_lastTouch(class Broc::entity)	mp_util_wad.o
0x00930550	0x00D1FA50	?IsEEDefined_lastTouch@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_lastTouch(class Broc::entity)	mp_util_wad.o
0x00930600	0x00D1FB00	?GetEE_audio_track_p@@YAAAUbint@@Ventity@Broc@@@Z	struct bint & __cdecl GetEE_audio_track_p(class Broc::entity)	mp_util_wad.o
0x00930650	0x00D1FB50	?IsEEDefined_audio_track_p@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_audio_track_p(class Broc::entity)	mp_util_wad.o
0x00930700	0x00D1FC00	?GetEE_specialWeaponTime@@YAAAUbint@@Ventity@Broc@@@Z	struct bint & __cdecl GetEE_specialWeaponTime(class Broc::entity)	mp_util_wad.o
0x00930750	0x00D1FC50	?IsEEDefined_specialWeaponTime@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_specialWeaponTime(class Broc::entity)	mp_util_wad.o
0x00930800	0x00D1FD00	?GetEE_autobalance@@YAAAUbbool@@Ventity@Broc@@@Z	struct bbool & __cdecl GetEE_autobalance(class Broc::entity)	mp_util_wad.o
0x00930850	0x00D1FD50	?IsEEDefined_autobalance@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_autobalance(class Broc::entity)	mp_util_wad.o
0x00930900	0x00D1FE00	?GetEE_goal@@YAAAVentity@Broc@@V12@@Z	class Broc::entity & __cdecl GetEE_goal(class Broc::entity)	mp_util_wad.o
0x00930950	0x00D1FE50	?IsEEDefined_goal@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_goal(class Broc::entity)	mp_util_wad.o
0x00930A00	0x00D1FF00	?GetEE_teamSound@@YAAAUbint@@Ventity@Broc@@@Z	struct bint & __cdecl GetEE_teamSound(class Broc::entity)	mp_util_wad.o
0x00930A50	0x00D1FF50	?IsEEDefined_teamSound@@YA?AUbbool@@Ventity@Broc@@@Z	struct bbool __cdecl IsEEDefined_teamSound(class Broc::entity)	mp_util_wad.o
0x00930B00	0x00D20000	?GetEE_trigger@@YAAAVentity@Broc@@V12@@Z	class Broc::entity & __cdecl GetEE_trigger(class Broc::entity)	mp_util_wad.o
