ida_ea	va	name	signature	family
0x0053AFB0	0x0092A4B0	??0InstanceHolder@InteractionController@@QAE@XZ	public: __thiscall InteractionController::InstanceHolder::InstanceHolder(void)	anim.o
0x0053AFC0	0x0092A4C0	?GetNumButtonTypeNames@@YAHXZ	int __cdecl GetNumButtonTypeNames(void)	anim.o
0x0053AFD0	0x0092A4D0	?GetButtonTypeName@@YAPBDH@Z	char const * __cdecl GetButtonTypeName(int)	anim.o
0x0053B030	0x0092A530	?GetButtonTextName@@YAPBDH@Z	char const * __cdecl GetButtonTextName(int)	anim.o
0x0053B0B0	0x0092A5B0	?InteractStateParseSpecificField@@YAHPAEPBDH@Z	int __cdecl InteractStateParseSpecificField(unsigned char *,char const *,int)	anim.o
0x0053BCD0	0x0092B1D0	?ParseInteractionConfigString@@YAXPBDPBVConfigString@@@Z	void __cdecl ParseInteractionConfigString(char const *,class ConfigString const *)	anim.o
0x0053BE10	0x0092B310	?ParseInteractStateConfigString@@YAXPBDPBVConfigString@@@Z	void __cdecl ParseInteractStateConfigString(char const *,class ConfigString const *)	anim.o
0x0053BF50	0x0092B450	?G_ParseInteractionInfo@@YAXW4TPakId@@@Z	void __cdecl G_ParseInteractionInfo(enum TPakId)	anim.o
0x0053BF90	0x0092B490	?G_FreeInteractionInfo@@YAXXZ	void __cdecl G_FreeInteractionInfo(void)	anim.o
0x0053BFD0	0x0092B4D0	?PostPhysicsUpdate@InteractionController@@QAEXM@Z	public: void __thiscall InteractionController::PostPhysicsUpdate(float)	anim.o
0x0053BFF0	0x0092B4F0	?ClearQueue@InteractionController@@AAEXXZ	private: void __thiscall InteractionController::ClearQueue(void)	anim.o
0x0053C040	0x0092B540	?GetCameraMode@InteractionController@@QBEHXZ	public: int __thiscall InteractionController::GetCameraMode(void)const 	anim.o
0x0053C060	0x0092B560	?GetRotation@InteractionController@@QBEMXZ	public: float __thiscall InteractionController::GetRotation(void)const 	anim.o
0x0053C080	0x0092B580	?Press@InteractionController@@QAEHH@Z	public: int __thiscall InteractionController::Press(int)	anim.o
0x0053C0A0	0x0092B5A0	?Release@InteractionController@@QAEHH@Z	public: int __thiscall InteractionController::Release(int)	anim.o
0x0053C0C0	0x0092B5C0	?RemoveInteractionWeapon@InteractionController@@QAEXXZ	public: void __thiscall InteractionController::RemoveInteractionWeapon(void)	anim.o
0x0053C190	0x0092B690	?ChangeWeaponToPending@InteractionController@@QAEXXZ	public: void __thiscall InteractionController::ChangeWeaponToPending(void)	anim.o
0x0053C1D0	0x0092B6D0	?GetInteractWeaponIndex@InteractionController@@QBEHXZ	public: int __thiscall InteractionController::GetInteractWeaponIndex(void)const 	anim.o
0x0053C200	0x0092B700	?CanRunWeaponAnims@InteractionController@@QBEHXZ	public: int __thiscall InteractionController::CanRunWeaponAnims(void)const 	anim.o
0x0053C220	0x0092B720	?GetNextPlayerCallback@InteractionController@@QAEPAVnalAnimCallback@AnimationPlayer@@XZ	public: class AnimationPlayer::nalAnimCallback * __thiscall InteractionController::GetNextPlayerCallback(void)	anim.o
0x0053C250	0x0092B750	?GetNextOtherCallback@InteractionController@@QAEPAVnalAnimCallback@AnimationPlayer@@XZ	public: class AnimationPlayer::nalAnimCallback * __thiscall InteractionController::GetNextOtherCallback(void)	anim.o
0x0053C280	0x0092B780	?GetNextPlayerPlayMethod@InteractionController@@QAEPAVnalPlayMethod@AnimationPlayer@@XZ	public: class AnimationPlayer::nalPlayMethod * __thiscall InteractionController::GetNextPlayerPlayMethod(void)	anim.o
0x0053C2B0	0x0092B7B0	?GetNextOtherPlayMethod@InteractionController@@QAEPAVnalPlayMethod@AnimationPlayer@@XZ	public: class AnimationPlayer::nalPlayMethod * __thiscall InteractionController::GetNextOtherPlayMethod(void)	anim.o
0x0053C2E0	0x0092B7E0	?SetRenderText@InteractionController@@QAEXPBDHM@Z	public: void __thiscall InteractionController::SetRenderText(char const *,int,float)	anim.o
0x0053C380	0x0092B880	?SetRenderText@InteractionController@@QAEXPBDHHMMH@Z	public: void __thiscall InteractionController::SetRenderText(char const *,int,int,float,float,int)	anim.o
0x0053C450	0x0092B950	?SetRenderTextScale@InteractionController@@QAEXMH@Z	public: void __thiscall InteractionController::SetRenderTextScale(float,int)	anim.o
