ida_ea	name	signature	source_cpp
0x0087C850	?reset_stability@rb_ragdoll_model@@QAEXXZ	public: void __thiscall rb_ragdoll_model::reset_stability(void)	
0x0087C890	?reset_ballistic_target@rb_ragdoll_model@@QAEXXZ	public: void __thiscall rb_ragdoll_model::reset_ballistic_target(void)	
0x0087C8A0	?set_ballistic_target@rb_ragdoll_model@@QAEXABVDir3@math@@@Z	public: void __thiscall rb_ragdoll_model::set_ballistic_target(class math::Dir3 const &)	
0x0087C8E0	?get_rigid_body_id@rb_ragdoll_model@@QAEHQBVrigid_body@@@Z	public: int __thiscall rb_ragdoll_model::get_rigid_body_id(class rigid_body const * const)	
0x0087C940	?add_rigid_body@rb_ragdoll_model@@QAEPAVrigid_body@@H@Z	public: class rigid_body * __thiscall rb_ragdoll_model::add_rigid_body(int)	
0x0087C9E0	?add_joint@rb_ragdoll_model@@QAEPAVrigid_body_constraint_ragdoll@@HH@Z	public: class rigid_body_constraint_ragdoll * __thiscall rb_ragdoll_model::add_joint(int,int)	
0x0087CBE0	?add_actuator@rb_ragdoll_model@@QAEPAVrigid_body_constraint_angular_actuator@@HH@Z	public: class rigid_body_constraint_angular_actuator * __thiscall rb_ragdoll_model::add_actuator(int,int)	
0x0087CDF0	?remove_actuator@rb_ragdoll_model@@QAEXH@Z	public: void __thiscall rb_ragdoll_model::remove_actuator(int)	
0x0087CEF0	?update_ballistic_target@rb_ragdoll_model@@QAEXXZ	public: void __thiscall rb_ragdoll_model::update_ballistic_target(void)	
0x0087CF70	?get_ballistic_info@rb_ragdoll_model@@QAEXPAVDir3@math@@0PAM@Z	public: void __thiscall rb_ragdoll_model::get_ballistic_info(class math::Dir3 *,class math::Dir3 *,float *)	
0x0087D060	?get_gravity_multiplier@rb_ragdoll_model@@QAEMH@Z	public: float __thiscall rb_ragdoll_model::get_gravity_multiplier(int)	
0x0087D0B0	?set_gravity_multiplier@rb_ragdoll_model@@QAEXHM@Z	public: void __thiscall rb_ragdoll_model::set_gravity_multiplier(int,float)	
0x0087D100	?apply_pulse@rb_ragdoll_model@@QAEXHABVDir3@math@@@Z	public: void __thiscall rb_ragdoll_model::apply_pulse(int,class math::Dir3 const &)	
0x0087D1C0	?apply_pulse@rb_ragdoll_model@@QAEXHABVDir3@math@@0M@Z	public: void __thiscall rb_ragdoll_model::apply_pulse(int,class math::Dir3 const &,class math::Dir3 const &,float)	
0x0087D290	?apply_pulse_damp_tvel@rb_ragdoll_model@@QAEXHABVDir3@math@@@Z	public: void __thiscall rb_ragdoll_model::apply_pulse_damp_tvel(int,class math::Dir3 const &)	
0x0087D4D0	?apply_pulse_damp_avel@rb_ragdoll_model@@QAEXHABVDir3@math@@@Z	public: void __thiscall rb_ragdoll_model::apply_pulse_damp_avel(int,class math::Dir3 const &)	
0x0087D710	?apply_pulse_damp_tvel@rb_ragdoll_model@@QAEXABVDir3@math@@@Z	public: void __thiscall rb_ragdoll_model::apply_pulse_damp_tvel(class math::Dir3 const &)	
0x0087D740	?apply_pulse_damp_avel@rb_ragdoll_model@@QAEXABVDir3@math@@@Z	public: void __thiscall rb_ragdoll_model::apply_pulse_damp_avel(class math::Dir3 const &)	
0x0087D770	?set_max_rb_index@rb_ragdoll_model@@QAEXH@Z	public: void __thiscall rb_ragdoll_model::set_max_rb_index(int)	
0x0087D890	?pull_joints_together@rb_ragdoll_model@@QAEXXZ	public: void __thiscall rb_ragdoll_model::pull_joints_together(void)	
0x0087D910	?remove_rigid_body@rb_ragdoll_model@@QAEXH@Z	public: void __thiscall rb_ragdoll_model::remove_rigid_body(int)	
0x0087DA80	?add_rbc_with_urb_point@rb_ragdoll_model@@QAEXQBVMat43@math@@HABVDir3@3@1@Z	public: void __thiscall rb_ragdoll_model::add_rbc_with_urb_point(class math::Mat43 const * const,int,class math::Dir3 const &,class math::Dir3 const &)	
0x0087DB50	?remove_all_user_rigid_body@rb_ragdoll_model@@QAEXXZ	public: void __thiscall rb_ragdoll_model::remove_all_user_rigid_body(void)	
0x0087DBA0	?update_stability@rb_ragdoll_model@@QAEXM@Z	public: void __thiscall rb_ragdoll_model::update_stability(float)	
0x0087DD50	?set_gravity_multiplier@rb_ragdoll_model@@QAEXM@Z	public: void __thiscall rb_ragdoll_model::set_gravity_multiplier(float)	
0x0087DD80	?apply_pulse_velocity_field@rb_ragdoll_model@@QAEXABVDir3@math@@@Z	public: void __thiscall rb_ragdoll_model::apply_pulse_velocity_field(class math::Dir3 const &)	
0x0087DE70	?disable_forces@rb_ragdoll_model@@QAEXXZ	public: void __thiscall rb_ragdoll_model::disable_forces(void)	
0x0087DEA0	?enable_forces@rb_ragdoll_model@@QAEXXZ	public: void __thiscall rb_ragdoll_model::enable_forces(void)	
0x0087DED0	?set_time_scale@rb_ragdoll_model@@QAEXM@Z	public: void __thiscall rb_ragdoll_model::set_time_scale(float)	
0x0087DF00	?set_max_delta_t@rb_ragdoll_model@@QAEXM@Z	public: void __thiscall rb_ragdoll_model::set_max_delta_t(float)	
0x0087DF30	?add_rbc_with_urb_point@rb_ragdoll_model@@QAEXQBVMat43@math@@HABVDir3@3@@Z	public: void __thiscall rb_ragdoll_model::add_rbc_with_urb_point(class math::Mat43 const * const,int,class math::Dir3 const &)	
