ida_ea	va	name	signature	family
0x00899700	0x00C88C00	?PortSlotToDeviceID@XBoxStorage@@SA?AW4eStatus@MemoryUnitManager@@PAHKK@Z	public: static enum MemoryUnitManager::eStatus __cdecl XBoxStorage::PortSlotToDeviceID(int *,unsigned long,unsigned long)	XboxMemoryUnit.o
0x00899730	0x00C88C30	?GetFileHandle@XBoxStorage@@SAPAXXZ	public: static void * __cdecl XBoxStorage::GetFileHandle(void)	XboxMemoryUnit.o
0x00899740	0x00C88C40	?GetGameNamePath@XBoxStorage@@SAPBDXZ	public: static char const * __cdecl XBoxStorage::GetGameNamePath(void)	XboxMemoryUnit.o
0x00899750	0x00C88C50	?ResetOverlapped@XBoxStorage@@CAXXZ	private: static void __cdecl XBoxStorage::ResetOverlapped(void)	XboxMemoryUnit.o
0x00899770	0x00C88C70	?GetAsyncService@XBoxStorage@@SAP6A?AW4eStatus@MemoryUnitManager@@XZXZ	public: static enum MemoryUnitManager::eStatus (__cdecl*__cdecl XBoxStorage::GetAsyncService(void))(void)	XboxMemoryUnit.o
0x00899780	0x00C88C80	?GetDrive@XBoxStorage@@SADXZ	public: static char __cdecl XBoxStorage::GetDrive(void)	XboxMemoryUnit.o
0x00899790	0x00C88C90	?GetRoot@XBoxStorage@@SAPBDXZ	public: static char const * __cdecl XBoxStorage::GetRoot(void)	XboxMemoryUnit.o
0x008997A0	0x00C88CA0	?CloseHandles@XBoxStorage@@CAXXZ	private: static void __cdecl XBoxStorage::CloseHandles(void)	XboxMemoryUnit.o
0x00899820	0x00C88D20	?Reset@XBoxStorage@@SAXXZ	public: static void __cdecl XBoxStorage::Reset(void)	XboxMemoryUnit.o
0x00899860	0x00C88D60	?ConvertError@XBoxStorage@@CA?AW4eStatus@MemoryUnitManager@@H@Z	private: static enum MemoryUnitManager::eStatus __cdecl XBoxStorage::ConvertError(int)	XboxMemoryUnit.o
0x008998A0	0x00C88DA0	??0XBoxStorage@@AAE@XZ	private: __thiscall XBoxStorage::XBoxStorage(void)	XboxMemoryUnit.o
0x008998B0	0x00C88DB0	??1XBoxStorage@@AAE@XZ	private: __thiscall XBoxStorage::~XBoxStorage(void)	XboxMemoryUnit.o
0x008998C0	0x00C88DC0	?GetFirstDeviceID@MemoryUnitManager@@SAHXZ	public: static int __cdecl MemoryUnitManager::GetFirstDeviceID(void)	XboxMemoryUnit.o
0x008998D0	0x00C88DD0	?GetLastDeviceID@MemoryUnitManager@@SAHXZ	public: static int __cdecl MemoryUnitManager::GetLastDeviceID(void)	XboxMemoryUnit.o
0x008998E0	0x00C88DE0	?Delete@MemoryUnitManager@@CA?AW4eStatus@1@QBD@Z	private: static enum MemoryUnitManager::eStatus __cdecl MemoryUnitManager::Delete(char const * const)	XboxMemoryUnit.o
0x008998F0	0x00C88DF0	?Format@MemoryUnitManager@@SA?AW4eStatus@1@XZ	public: static enum MemoryUnitManager::eStatus __cdecl MemoryUnitManager::Format(void)	XboxMemoryUnit.o
0x00899910	0x00C88E10	?Initialize@MemoryUnitManager@@SA?AW4eStatus@1@I@Z	public: static enum MemoryUnitManager::eStatus __cdecl MemoryUnitManager::Initialize(unsigned int)	XboxMemoryUnit.o
0x00899950	0x00C88E50	?GetAvailableMemoryUnits@MemoryUnitManager@@SAHQAH@Z	public: static int __cdecl MemoryUnitManager::GetAvailableMemoryUnits(int * const)	XboxMemoryUnit.o
0x00899A20	0x00C88F20	?GetCRC@MemoryUnitManager@@SAXPAEI0PAI@Z	public: static void __cdecl MemoryUnitManager::GetCRC(unsigned char *,unsigned int,unsigned char *,unsigned int *)	XboxMemoryUnit.o
0x00899AE0	0x00C88FE0	?GetProgress@MemoryUnitManager@@SAMXZ	public: static float __cdecl MemoryUnitManager::GetProgress(void)	XboxMemoryUnit.o
