ida_ea	name	signature	source_cpp
0x0074AF20	?HandleDenyArtillery@MPPlayerManager@@AAEXABVbdReceivedMessage@@@Z	private: void __thiscall MPPlayerManager::HandleDenyArtillery(class bdReceivedMessage const &)	
0x0074B0E0	?HandleVehicleFireMissile@MPPlayerManager@@AAEXABVbdReceivedMessage@@@Z	private: void __thiscall MPPlayerManager::HandleVehicleFireMissile(class bdReceivedMessage const &)	
0x0074B390	?HandleVehicleDeath@MPPlayerManager@@AAEXABVbdReceivedMessage@@@Z	private: void __thiscall MPPlayerManager::HandleVehicleDeath(class bdReceivedMessage const &)	
0x0074B770	?HandleVehicleMantled@MPPlayerManager@@AAEXABVbdReceivedMessage@@@Z	private: void __thiscall MPPlayerManager::HandleVehicleMantled(class bdReceivedMessage const &)	
0x0074B990	?HandleVoteRequest@MPPlayerManager@@AAEXABVbdReceivedMessage@@@Z	private: void __thiscall MPPlayerManager::HandleVoteRequest(class bdReceivedMessage const &)	
0x0074BB70	?HandleVoteCalled@MPPlayerManager@@AAEXABVbdReceivedMessage@@@Z	private: void __thiscall MPPlayerManager::HandleVoteCalled(class bdReceivedMessage const &)	
0x0074BD60	?HandleVoteResponse@MPPlayerManager@@AAEXABVbdReceivedMessage@@@Z	private: void __thiscall MPPlayerManager::HandleVoteResponse(class bdReceivedMessage const &)	
0x0074BFB0	?HandleSDBombOperation@MPPlayerManager@@AAEXABVbdReceivedMessage@@@Z	private: void __thiscall MPPlayerManager::HandleSDBombOperation(class bdReceivedMessage const &)	
0x0074C1D0	?HandleCallForMedic@MPPlayerManager@@AAEXABVbdReceivedMessage@@@Z	private: void __thiscall MPPlayerManager::HandleCallForMedic(class bdReceivedMessage const &)	
0x0074C350	?HandlePunishTeamKill@MPPlayerManager@@AAEXABVbdReceivedMessage@@@Z	private: void __thiscall MPPlayerManager::HandlePunishTeamKill(class bdReceivedMessage const &)	
0x0074C4E0	?HandleAnimEvent@MPPlayerManager@@AAEXABVbdReceivedMessage@@@Z	private: void __thiscall MPPlayerManager::HandleAnimEvent(class bdReceivedMessage const &)	
0x0074C750	?HandleServerParams@MPPlayerManager@@AAEXABVbdReceivedMessage@@@Z	private: void __thiscall MPPlayerManager::HandleServerParams(class bdReceivedMessage const &)	
0x0074C840	?HandlePlayerDamage@MPPlayerManager@@AAEXABVbdReceivedMessage@@@Z	private: void __thiscall MPPlayerManager::HandlePlayerDamage(class bdReceivedMessage const &)	
0x0074CB90	?HandlePlayerRespawnRequest@MPPlayerManager@@AAEXABVbdReceivedMessage@@@Z	private: void __thiscall MPPlayerManager::HandlePlayerRespawnRequest(class bdReceivedMessage const &)	
0x0074CDA0	?HandlePlayerReviveRequest@MPPlayerManager@@AAEXABVbdReceivedMessage@@@Z	private: void __thiscall MPPlayerManager::HandlePlayerReviveRequest(class bdReceivedMessage const &)	
0x0074D0F0	?HandleVehicleRequestEntry@MPPlayerManager@@AAEXABVbdReceivedMessage@@@Z	private: void __thiscall MPPlayerManager::HandleVehicleRequestEntry(class bdReceivedMessage const &)	
0x0074D560	?HandleVehicleSeatChange@MPPlayerManager@@AAEXABVbdReceivedMessage@@@Z	private: void __thiscall MPPlayerManager::HandleVehicleSeatChange(class bdReceivedMessage const &)	
0x0074D710	?HandleVehicleRequestOwnership@MPPlayerManager@@AAEXABVbdReceivedMessage@@@Z	private: void __thiscall MPPlayerManager::HandleVehicleRequestOwnership(class bdReceivedMessage const &)	
0x0074D9B0	?HandleVehicleChangeOwnership@MPPlayerManager@@AAEXABVbdReceivedMessage@@@Z	private: void __thiscall MPPlayerManager::HandleVehicleChangeOwnership(class bdReceivedMessage const &)	
0x0074DB30	?HandleVehicleEnter@MPPlayerManager@@AAEXABVbdReceivedMessage@@@Z	private: void __thiscall MPPlayerManager::HandleVehicleEnter(class bdReceivedMessage const &)	
0x0074DD10	?HandleVehicleExit@MPPlayerManager@@AAEXABVbdReceivedMessage@@@Z	private: void __thiscall MPPlayerManager::HandleVehicleExit(class bdReceivedMessage const &)	
