index	status	map_line
1	VERIFIED	0002:00499070 ??0MemoryUnitManager@@AAE@XZ 00C88570 f MemoryUnit.o
2	VERIFIED	0002:00499080 ??1MemoryUnitManager@@AAE@XZ 00C88580 f MemoryUnit.o
3	VERIFIED	0002:00499090 ?GetLastError@MemoryUnitManager@@SA?AW4eStatus@1@XZ 00C88590 f MemoryUnit.o
4	VERIFIED	0002:004990a0 ?SetLastError@MemoryUnitManager@@SAXW4eStatus@1@@Z 00C885A0 f MemoryUnit.o
5	VERIFIED	0002:004990b0 ?SetTitlePrefix@MemoryUnitManager@@SAXPBD@Z 00C885B0 f MemoryUnit.o
6	VERIFIED	0002:004990d0 ?GetTitlePrefix@MemoryUnitManager@@SAPBDXZ 00C885D0 f MemoryUnit.o
7	VERIFIED	0002:004990e0 ?SetActiveMemoryUnit@MemoryUnitManager@@SAXH@Z 00C885E0 f MemoryUnit.o
8	VERIFIED	0002:004990f0 ?GetActiveMemoryUnit@MemoryUnitManager@@SAHXZ 00C885F0 f MemoryUnit.o
9	PORTED	0002:00499100 ?RegisterObserver@MemoryUnitManager@@SAXPAVObserver@1@@Z 00C88600 f MemoryUnit.o
10	PORTED	0002:00499110 ?RegisterInsertRemoveObserver@MemoryUnitManager@@SAXPAVInsertRemoveObserver@1@@Z 00C88610 f MemoryUnit.o
11	PORTED	0002:00499120 ?GetObserver@MemoryUnitManager@@SAPAVObserver@1@XZ 00C88620 f MemoryUnit.o
12	PORTED	0002:00499130 ?GetInsertRemoveObserver@MemoryUnitManager@@SAPAVInsertRemoveObserver@1@XZ 00C88630 f MemoryUnit.o
13	VERIFIED	0002:00499140 ?GetBuffer@MemoryUnitManager@@SAPAEXZ 00C88640 f MemoryUnit.o
14	VERIFIED	0002:00499150 ?GetNumBytes@MemoryUnitManager@@SAIXZ 00C88650 f MemoryUnit.o
15	PORTED	0002:00499160 ?Reset@Container@MemoryUnitManager@@QAEXQBD@Z 00C88660 f MemoryUnit.o
16	PORTED	0002:004991a0 ?AddFile@Container@MemoryUnitManager@@QAE_NQBDPAEI@Z 00C886A0 f MemoryUnit.o
17	VERIFIED	0002:00499200 ?GetTotalBytes@Container@MemoryUnitManager@@QAEHXZ 00C88700 f MemoryUnit.o
18	VERIFIED	0002:00499220 ?GetNumFiles@Container@MemoryUnitManager@@QBEHXZ 00C88720 f MemoryUnit.o
19	VERIFIED	0002:00499230 ?GetFile@Container@MemoryUnitManager@@QAEPAEH@Z 00C88730 f MemoryUnit.o
20	PORTED	0002:00499250 ?GetNextFile@Container@MemoryUnitManager@@AAE_NQADPAPAEPAI@Z 00C88750 f MemoryUnit.o
21	PORTED	0002:004992b0 ?GetGameName@Container@MemoryUnitManager@@ABEPBDXZ 00C887B0 f MemoryUnit.o
22	VERIFIED	0002:004992c0 ?GetCurrentOperation@MemoryUnitManager@@SA?AW4eOperation@1@XZ 00C887C0 f MemoryUnit.o
23	VERIFIED	0002:004992d0 ?SetCurrentOperation@MemoryUnitManager@@SAXW4eOperation@1@@Z 00C887D0 f MemoryUnit.o
24	VERIFIED	0002:004992e0 ?SetDisplayStrings@MemoryUnitManager@@SAXQAY0EA@$$CBD@Z 00C887E0 f MemoryUnit.o
25	VERIFIED	0002:00499330 ?GetDisplayString@MemoryUnitManager@@SAPBDXZ 00C88830 f MemoryUnit.o
26	VERIFIED	0002:00499360 ?FindFirstMemoryUnit@MemoryUnitManager@@SAHXZ 00C88860 f MemoryUnit.o
27	VERIFIED	0002:00499390 ?FindNextMemoryUnit@MemoryUnitManager@@SAHXZ 00C88890 f MemoryUnit.o
28	VERIFIED	0002:004993e0 ?FindPrevMemoryUnit@MemoryUnitManager@@SAHXZ 00C888E0 f MemoryUnit.o
29	PORTED	0002:00499430 ?SaveGameSync@MemoryUnitManager@@SA?AW4eStatus@1@ABVContainer@1@@Z 00C88930 f MemoryUnit.o
30	PORTED	0002:00499460 ?LoadGameSync@MemoryUnitManager@@SA?AW4eStatus@1@ABVContainer@1@@Z 00C88960 f MemoryUnit.o
31	PORTED	0002:00499490 ?DeleteGameSync@MemoryUnitManager@@SA?AW4eStatus@1@QBD@Z 00C88990 f MemoryUnit.o
32	VERIFIED	0002:004994c0 ?FormatSync@MemoryUnitManager@@SA?AW4eStatus@1@XZ 00C889C0 f MemoryUnit.o
33	VERIFIED	0002:004994e0 ?StatusToString@MemoryUnitManager@@SAPBDW4eStatus@1@@Z 00C889E0 f MemoryUnit.o
34	VERIFIED	0002:00499680 ?peripheralsGetVersion@@YAIXZ 00C88B80 f MemoryUnit.o
35	PORTED	0002:00499690 ??0Container@MemoryUnitManager@@QAE@QBD@Z 00C88B90 f MemoryUnit.o
