ida_ea	va	name	signature	family
0x0051E220	0x0090D720	?SV_DifficultyEasy@@YAXXZ	void __cdecl SV_DifficultyEasy(void)	sv.o
0x0051E280	0x0090D780	?SV_DifficultyMedium@@YAXXZ	void __cdecl SV_DifficultyMedium(void)	sv.o
0x0051E2E0	0x0090D7E0	?SV_DifficultyHard@@YAXXZ	void __cdecl SV_DifficultyHard(void)	sv.o
0x0051E340	0x0090D840	?SV_DifficultyGimp@@YAXXZ	void __cdecl SV_DifficultyGimp(void)	sv.o
0x0051E3A0	0x0090D8A0	?SV_DifficultyFu@@YAXXZ	void __cdecl SV_DifficultyFu(void)	sv.o
0x0051E400	0x0090D900	?SV_ClearLoadGame@@YAXXZ	void __cdecl SV_ClearLoadGame(void)	sv.o
0x0051E480	0x0090D980	?SplitTime@@YAXHAAH000@Z	void __cdecl SplitTime(int,int &,int &,int &,int &)	sv.o
0x0051E510	0x0090DA10	?UpdatePlayTime@@YAXXZ	void __cdecl UpdatePlayTime(void)	sv.o
0x0051E790	0x0090DC90	?SV_GetRestartSaveGame@@YAXPAD@Z	void __cdecl SV_GetRestartSaveGame(char *)	sv.o
0x0051E850	0x0090DD50	?SV_LoadGameContinue_f@@YAXXZ	void __cdecl SV_LoadGameContinue_f(void)	sv.o
0x0051E870	0x0090DD70	?SV_Frontend_f@@YAXXZ	void __cdecl SV_Frontend_f(void)	sv.o
0x0051E890	0x0090DD90	?SV_QuickStart_f@@YAXXZ	void __cdecl SV_QuickStart_f(void)	sv.o
0x0051E8A0	0x0090DDA0	?SV_InvertAim_f@@YAXXZ	void __cdecl SV_InvertAim_f(void)	sv.o
0x0051E8E0	0x0090DDE0	?SV_ExitGame_f@@YAXXZ	void __cdecl SV_ExitGame_f(void)	sv.o
0x0051E900	0x0090DE00	?SV_RemoveOperatorCommands@@YAXXZ	void __cdecl SV_RemoveOperatorCommands(void)	sv.o
0x0051E910	0x0090DE10	?SV_SendClientGameState@@YAXPAUclient_s@@@Z	void __cdecl SV_SendClientGameState(struct client_s *)	sv.o
0x0051E930	0x0090DE30	?SV_ExecuteClientCommand@@YAXPAUclient_s@@PBD@Z	void __cdecl SV_ExecuteClientCommand(struct client_s *,char const *)	sv.o
0x0051EA50	0x0090DF50	?SV_inPVS@@YAHABVPosition3@math@@0@Z	int __cdecl SV_inPVS(class math::Position3 const &,class math::Position3 const &)	sv.o
0x0051EAA0	0x0090DFA0	?SV_inPVSIgnorePortals@@YAHQBM0@Z	int __cdecl SV_inPVSIgnorePortals(float const * const,float const * const)	sv.o
0x0051EAF0	0x0090DFF0	?SV_AdjustAreaPortalState@@YAXPAVEntity@@H@Z	void __cdecl SV_AdjustAreaPortalState(class Entity *,int)	sv.o
0x0051EB20	0x0090E020	?SV_GetServerinfo@@YAXPADH@Z	void __cdecl SV_GetServerinfo(char *,int)	sv.o
0x0051EB60	0x0090E060	?SV_LocateGameData@@YAXPAVEntity@@HHPAVPlayerState@@H@Z	void __cdecl SV_LocateGameData(class Entity *,int,int,class PlayerState *,int)	sv.o
0x0051EB70	0x0090E070	?SV_GetUsercmd@@YAXHPAUusercmd_s@@@Z	void __cdecl SV_GetUsercmd(int,struct usercmd_s *)	sv.o
0x0051EBB0	0x0090E0B0	?SV_SetUsercmdButtonsWeapons@@YAXHH@Z	void __cdecl SV_SetUsercmdButtonsWeapons(int,int)	sv.o
0x0051EBC0	0x0090E0C0	?SV_SaveWrite@@YAPAXPBXH@Z	void * __cdecl SV_SaveWrite(void const *,int)	sv.o
0x0051EC00	0x0090E100	?SV_XModelGet@@YA?AV?$IVPointer@VXModel@@@@PBD@Z	class IVPointer<class XModel> __cdecl SV_XModelGet(char const *)	sv.o
0x0051EC30	0x0090E130	?SV_DObjDumpInfo@@YAXPAVEntity@@@Z	void __cdecl SV_DObjDumpInfo(class Entity *)	sv.o
0x0051EC70	0x0090E170	?SV_DObjCreateSkelForBone@@YA_NPAVEntity@@H@Z	bool __cdecl SV_DObjCreateSkelForBone(class Entity *,int)	sv.o
0x0051ED10	0x0090E210	?SV_DObjCreateSkelForBones@@YA_NPAVEntity@@@Z	bool __cdecl SV_DObjCreateSkelForBones(class Entity *)	sv.o
0x0051EDC0	0x0090E2C0	?SV_DObjUpdateServerTime@@YA_NPAVEntity@@M_N@Z	bool __cdecl SV_DObjUpdateServerTime(class Entity *,float,bool)	sv.o
0x0051EDF0	0x0090E2F0	?SV_DObjInitServerTime@@YAXPAVEntity@@M@Z	void __cdecl SV_DObjInitServerTime(class Entity *,float)	sv.o
0x0051EE10	0x0090E310	?SV_DObjGetHierarchyBits@@YAXPAVEntity@@HQAH@Z	void __cdecl SV_DObjGetHierarchyBits(class Entity *,int,int * const)	sv.o
0x0051EE80	0x0090E380	?SV_DObjCalcAnim@@YAXPAVEntity@@H@Z	void __cdecl SV_DObjCalcAnim(class Entity *,int)	sv.o
0x0051EEA0	0x0090E3A0	?SV_DObjCalcSkel@@YAXPAVEntity@@QAH@Z	void __cdecl SV_DObjCalcSkel(class Entity *,int * const)	sv.o
0x0051EF70	0x0090E470	?SV_DObjNumBones@@YAHPAVEntity@@@Z	int __cdecl SV_DObjNumBones(class Entity *)	sv.o
0x0051EFE0	0x0090E4E0	?SV_DObjGetBoneIndex@@YAHPAVEntity@@I@Z	int __cdecl SV_DObjGetBoneIndex(class Entity *,unsigned int)	sv.o
