index	status	map_line
1	PORTED	0002:002f0a40 ?phys_sqr@@YA?BMM@Z 00ADFF40 f i physics.o
2	PORTED	0002:002f0a50 ?capture_user_start@phys_memory_heap@@QAEXXZ 00ADFF50 f i physics.o
3	PORTED	0002:002f0a60 ?reset_to_user_start@phys_memory_heap@@QAEXXZ 00ADFF60 f i physics.o
4	PORTED	0002:002f0a70 ?get_buffer_start@phys_memory_heap@@QBEPADXZ 00ADFF70 f i physics.o
5	PORTED	0002:002f0a80 ?get_buffer_cur@phys_memory_heap@@QBEPADXZ 00ADFF80 f i physics.o
6	PORTED	0002:002f0a90 ?tlPrefetch@@YAXPAXI@Z 00ADFF90 f i physics.o
7	PORTED	0002:002f0ab0 ?GetScriptEventHandler@Entity@@QAEPAVScriptEventHandler@@XZ 00ADFFB0 f i physics.o
8	PORTED	0002:002f0ac0 ?phys_timers_reset@@YAXXZ 00ADFFC0 f i physics.o
9	PORTED	0002:002f0ad0 ?get_phys_matrix@@YAPAVMat43@math@@PAVEntity@@@Z 00ADFFD0 f i physics.o
10	PORTED	0002:002f0ae0 ?toPosition3@@YA?BVPosition3@math@@ABVDir3@2@@Z 00ADFFE0 f i physics.o
11	VERIFIED	0002:002f0b80 ?set_max_avel@rigid_body@@QAEXM@Z 00AE0080 f i physics.o
12	PORTED	0002:002f0bf0 ?set_fric_coef@rigid_body@@QAEXM@Z 00AE00F0 f i physics.o
13	PORTED	0002:002f0c60 ?set_flag@rigid_body@@QAEXIH@Z 00AE0160 f i physics.o
14	PORTED	0002:002f0cb0 ?is_environment_rigid_body@rigid_body@@QBE?BIXZ 00AE01B0 f i physics.o
15	PORTED	0002:002f0cc0 ?debug_flag_is_in_collision@rigid_body@@QBE?BIXZ 00AE01C0 f i physics.o
16	PORTED	0002:002f0ce0 ?debug_flag_is_not_in_collision@rigid_body@@QBE?BIXZ 00AE01E0 f i physics.o
17	VERIFIED	0002:002f0d00 ?get_mat@rigid_body@@QBEABVMat43@math@@XZ 00AE0200 f i physics.o
18	VERIFIED	0002:002f0d50 ?dangerous_get_mat@rigid_body@@QAEAAVMat43@math@@XZ 00AE0250 f i physics.o
19	PORTED	0002:002f0da0 ?get_mat_for_setup@rigid_body@@QBEABVMat43@math@@XZ 00AE02A0 f i physics.o
20	PORTED	0002:002f0db0 ?dangerous_get_mat_for_setup@rigid_body@@QAEAAVMat43@math@@XZ 00AE02B0 f i physics.o
21	PORTED	0002:002f0dc0 ?get_col_mat@rigid_body@@QBEABVMat43@math@@XZ 00AE02C0 f i physics.o
22	PORTED	0002:002f0e10 ?get_t_vel@rigid_body@@QBEABVDir3@math@@XZ 00AE0310 f i physics.o
23	PORTED	0002:002f0e20 ?get_a_vel@rigid_body@@QBEABVDir3@math@@XZ 00AE0320 f i physics.o
24	PORTED	0002:002f0e30 ?Inv@math@@YA?AVDir3@1@ABV21@@Z 00AE0330 f i physics.o
25	PORTED	0002:002f0e80 ?set_gravity_multiplier@rigid_body@@QAEXM@Z 00AE0380 f i physics.o
26	VERIFIED	0002:002f0ea0 ?set_gravity_dir@rigid_body@@QAEXABVDir3@math@@@Z 00AE03A0 f i physics.o
27	PORTED	0002:002f0fa0 ?get_inv_inertia@rigid_body@@QBEABVDir3@math@@XZ 00AE04A0 f i physics.o
28	PORTED	0002:002f0fb0 ?get_fric_coef@rigid_body@@QBE?BMXZ 00AE04B0 f i physics.o
29	PORTED	0002:002f0fc0 ?is_group_stable@rigid_body@@QBE?BIXZ 00AE04C0 f i physics.o
30	PORTED	0002:002f0fd0 ?get_contact_count@rigid_body@@QBE?BHXZ 00AE04D0 f i physics.o
31	PORTED	0002:002f0fe0 ??0pulse_sum_cache@@QAE@XZ 00AE04E0 f i physics.o
32	PORTED	0002:002f0ff0 ?get_b1@rigid_body_constraint@@QBEPAVrigid_body@@XZ 00AE04F0 f i physics.o
33	PORTED	0002:002f1000 ?get_b2@rigid_body_constraint@@QBEPAVrigid_body@@XZ 00AE0500 f i physics.o
34	PORTED	0002:002f1010 ?set_flag@rigid_body_constraint_ragdoll@@QAEXI_N@Z 00AE0510 f i physics.o
35	PORTED	0002:002f1050 ?get_flag@rigid_body_constraint_ragdoll@@QBE?BII@Z 00AE0550 f i physics.o
36	VERIFIED	0002:002f1060 ?get_joint_limit_active@rigid_body_constraint_ragdoll@@QBE?BII@Z 00AE0560 f i physics.o
37	PORTED	0002:002f10c0 ?set_damp_type_implicit@rigid_body_constraint_ragdoll@@QAEXXZ 00AE05C0 f i physics.o
38	PORTED	0002:002f10d0 ?set_flag@rigid_body_constraint_hinge@@QAEXHI@Z 00AE05D0 f i physics.o
39	PORTED	0002:002f1120 ?is_stable@rb_ragdoll_model@@QAE_NXZ 00AE0620 f i physics.o
40	PORTED	0002:002f1130 ?set_flag@contact_point_info@@QAEXIH@Z 00AE0630 f i physics.o
41	PORTED	0002:002f1170 ?get_next_link@contact_point_info@@QBEPAV1@XZ 00AE0670 f i physics.o
42	VERIFIED	0002:002f1180 ?set@contact_point_info@@QAEXMMM_N@Z 00AE0680 f i physics.o
43	PORTED	0002:002f1240 ??0rigid_body_pair_key@@QAE@XZ 00AE0740 f i physics.o
44	PORTED	0002:002f1250 ??0rigid_body_pair_key@@QAE@QAVrigid_body@@0@Z 00AE0750 f i physics.o
45	PORTED	0002:002f1320 ??Mrigid_body_pair_key@@QBEHABV0@@Z 00AE0820 f i physics.o
46	PORTED	0002:002f1350 ??Origid_body_pair_key@@QBEHABV0@@Z 00AE0850 f i physics.o
47	PORTED	0002:002f1380 ??8rigid_body_pair_key@@QBEHABV0@@Z 00AE0880 f i physics.o
48	PORTED	0002:002f13b0 ?get_avl_key@rigid_body_constraint_contact@@QBEABVrigid_body_pair_key@@XZ 00AE08B0 f i physics.o
