ida_ea	name	signature	source_cpp
0x0077BDB0	?Spawner@AIType@@QAEXPAVEntity@@@Z	public: void __thiscall AIType::Spawner(class Entity *)	
0x0077BE40	??Asentient_info_array@@QAEAAUsentient_info_t@@H@Z	public: struct sentient_info_t & __thiscall sentient_info_array::operator[](int)	
0x0077BE50	?FreeIndex@sentient_info_array@@QAEXH@Z	public: void __thiscall sentient_info_array::FreeIndex(int)	
0x0077BE60	?Actor_NextActor@@YIPAUactor_s@@PAU1@H@Z	struct actor_s * __fastcall Actor_NextActor(struct actor_s *,int)	
0x0077BE70	?Actor_FirstActor@@YIPAUactor_s@@H@Z	struct actor_s * __fastcall Actor_FirstActor(int)	
0x0077BE80	?Actor_GetEnt@@YIPAVEntity@@PAUactor_s@@@Z	class Entity * __fastcall Actor_GetEnt(struct actor_s *)	
0x0077BE90	?Actor_CheckArmor@@YAHPAUactor_s@@HH@Z	int __cdecl Actor_CheckArmor(struct actor_s *,int,int)	
0x0077BEA0	?G_FlushCorpses@@YAXXZ	void __cdecl G_FlushCorpses(void)	
0x0077BEB0	?Actor_Pain@@YAXPAVEntity@@0HQBMH1W4hitLocation_t@@@Z	void __cdecl Actor_Pain(class Entity *,class Entity *,int,float const * const,int,float const * const,enum hitLocation_t)	
0x0077BEC0	?Actor_Die@@YAXPAVEntity@@00HHHQBM1W4hitLocation_t@@@Z	void __cdecl Actor_Die(class Entity *,class Entity *,class Entity *,int,int,int,float const * const,float const * const,enum hitLocation_t)	
0x0077BED0	?Actor_EntInfo@@YAXPAVEntity@@@Z	void __cdecl Actor_EntInfo(class Entity *)	
0x0077BEE0	?Actor_Touch@@YAXPAVEntity@@0H@Z	void __cdecl Actor_Touch(class Entity *,class Entity *,int)	
0x0077BEF0	?Actor_Think@@YAXPAVEntity@@H@Z	void __cdecl Actor_Think(class Entity *,int)	
0x0077BF00	?Actor_SetDesiredBodyAngle@@YIXPAUai_orient_t@@M@Z	void __fastcall Actor_SetDesiredBodyAngle(struct ai_orient_t *,float)	
0x0077BF10	?Actor_DissociateGrenade@@YIXPAVEntity@@@Z	void __fastcall Actor_DissociateGrenade(class Entity *)	
0x0077BF20	?Actor_HitTarget@@YAXPAUweaponParms@@QAM1@Z	void __cdecl Actor_HitTarget(struct weaponParms *,float * const,float * const)	
0x0077BF30	?Actor_MissTarget@@YAXPAUweaponParms@@QAM1@Z	void __cdecl Actor_MissTarget(struct weaponParms *,float * const,float * const)	
0x0077BF40	?Actor_KillBroAnimScriptImmediate@@YIXPAUactor_s@@@Z	void __fastcall Actor_KillBroAnimScriptImmediate(struct actor_s *)	
0x0077BF50	?Actor_DissociateEntity@@YAXPAUactor_s@@PAVEntity@@@Z	void __cdecl Actor_DissociateEntity(struct actor_s *,class Entity *)	
