ida_ea	va	name	signature	family
0x00847EF0	0x00C373F0	?CopyImage@nglDxFilters@@YAXPAUnglTexture@@0@Z	void __cdecl nglDxFilters::CopyImage(struct nglTexture *,struct nglTexture *)	ngl_dx_filters.o
0x008481D0	0x00C376D0	?FilterCopy@nglDxFilters@@YAXPAUnglTexture@@0KQAUFilterSample@1@KK@Z	void __cdecl nglDxFilters::FilterCopy(struct nglTexture *,struct nglTexture *,unsigned long,struct nglDxFilters::FilterSample * const,unsigned long,unsigned long)	ngl_dx_filters.o
0x00848A10	0x00C37F10	?RenderGlow@nglDxFilters@@YAXM@Z	void __cdecl nglDxFilters::RenderGlow(float)	ngl_dx_filters.o
0x008490A0	0x00C385A0	?FillDepthPalette@nglDxFilters@@YAXXZ	void __cdecl nglDxFilters::FillDepthPalette(void)	ngl_dx_filters.o
0x00849140	0x00C38640	?FillFogPalette@nglDxFilters@@YAXXZ	void __cdecl nglDxFilters::FillFogPalette(void)	ngl_dx_filters.o
0x00849280	0x00C38780	?AllocFiltersTex@nglDxFilters@@YAXXZ	void __cdecl nglDxFilters::AllocFiltersTex(void)	ngl_dx_filters.o
0x00849290	0x00C38790	?FreeFiltersTex@nglDxFilters@@YAXXZ	void __cdecl nglDxFilters::FreeFiltersTex(void)	ngl_dx_filters.o
0x008492A0	0x00C387A0	?nglSetFiltersTexSizes@@YAXII@Z	void __cdecl nglSetFiltersTexSizes(unsigned int,unsigned int)	ngl_dx_filters.o
0x008492B0	0x00C387B0	?nglUpdateFilterTextures@@YAXXZ	void __cdecl nglUpdateFilterTextures(void)	ngl_dx_filters.o
0x008492F0	0x00C387F0	?nglCreateFilterTextures@@YAXII@Z	void __cdecl nglCreateFilterTextures(unsigned int,unsigned int)	ngl_dx_filters.o
0x008493D0	0x00C388D0	?nglDestroyFilterTextures@@YAXXZ	void __cdecl nglDestroyFilterTextures(void)	ngl_dx_filters.o
0x00849400	0x00C38900	?nglEdgeDetectionCallBack@@YAXPAX@Z	void __cdecl nglEdgeDetectionCallBack(void *)	ngl_dx_filters.o
0x00849530	0x00C38A30	?nglFogCallBack@@YAXPAX@Z	void __cdecl nglFogCallBack(void *)	ngl_dx_filters.o
0x00849540	0x00C38A40	?nglGlowCallBack@@YAXPAX@Z	void __cdecl nglGlowCallBack(void *)	ngl_dx_filters.o
0x00849600	0x00C38B00	?nglPostProcessFiltersTex@@YAXXZ	void __cdecl nglPostProcessFiltersTex(void)	ngl_dx_filters.o
0x00849610	0x00C38B10	?RenderBlur@nglDxFilters@@YAXPAUnglTexture@@0@Z	void __cdecl nglDxFilters::RenderBlur(struct nglTexture *,struct nglTexture *)	ngl_dx_filters.o
0x00849F80	0x00C39480	?nglBlurCallBack@@YAXPAX@Z	void __cdecl nglBlurCallBack(void *)	ngl_dx_filters.o
0x00849FA0	0x00C394A0	?nglDepthOfFieldCallBack@@YAXPAX@Z	void __cdecl nglDepthOfFieldCallBack(void *)	ngl_dx_filters.o
