ida_ea	va	name	signature	family
0x0082BFA0	0x00C1B4A0	?nfsAddRequestToCallList@@YAXPAUnfsRequest@@H@Z	void __cdecl nfsAddRequestToCallList(struct nfsRequest *,int)	nfl_system.o
0x0082C000	0x00C1B500	?nfsUpdate@@YAHXZ	int __cdecl nfsUpdate(void)	nfl_system.o
0x0082C120	0x00C1B620	?nfsUpdateThread@@YGKPAX@Z	unsigned long __stdcall nfsUpdateThread(void *)	nfl_system.o
0x0082C190	0x00C1B690	?nflUpdate@@YAXXZ	void __cdecl nflUpdate(void)	nfl_system.o
0x0082C330	0x00C1B830	?nflGetFileHandle@@YAPAXW4nflFileID@@PAI111@Z	void * __cdecl nflGetFileHandle(enum nflFileID,unsigned int *,unsigned int *,unsigned int *,unsigned int *)	nfl_system.o
0x0082C460	0x00C1B960	?nflGetState@@YA?AW4nflState@@XZ	enum nflState __cdecl nflGetState(void)	nfl_system.o
0x0082C4D0	0x00C1B9D0	?nflGetStateText@@YAPBDW4nflState@@@Z	char const * __cdecl nflGetStateText(enum nflState)	nfl_system.o
0x0082C520	0x00C1BA20	?nflRetry@@YAXXZ	void __cdecl nflRetry(void)	nfl_system.o
0x0082C5D0	0x00C1BAD0	?nflCreateStream@@YA?AW4nflStreamID@@PBUnflStreamParams@@@Z	enum nflStreamID __cdecl nflCreateStream(struct nflStreamParams const *)	nfl_system.o
0x0082C600	0x00C1BB00	?nflCancelStreamRequests@@YAXW4nflStreamID@@@Z	void __cdecl nflCancelStreamRequests(enum nflStreamID)	nfl_system.o
0x0082C680	0x00C1BB80	?nflDestroyStream@@YAXW4nflStreamID@@@Z	void __cdecl nflDestroyStream(enum nflStreamID)	nfl_system.o
0x0082C6A0	0x00C1BBA0	?nflCancelFileRequests@@YAXW4nflFileID@@@Z	void __cdecl nflCancelFileRequests(enum nflFileID)	nfl_system.o
0x0082C740	0x00C1BC40	?nflCloseFile@@YAXW4nflFileID@@@Z	void __cdecl nflCloseFile(enum nflFileID)	nfl_system.o
0x0082C860	0x00C1BD60	?nflStart@@YAXPAX@Z	void __cdecl nflStart(void *)	nfl_system.o
